poi_name,latitude,longitude,address,poi_type
黄浦江游船,31.227636,121.498369,,attraction
上海田子坊,31.208197,121.468662,,attraction
徐汇滨江绿地,31.180766,121.463869,,attraction
龙华寺,31.175174,121.451842,,attraction
上海鲁迅公园,31.271766,121.483535,,attraction
武康大楼,31.204430,121.438278,,attraction
上海博物馆（人民广场馆）,31.228234,121.475497,,attraction
上海自然博物馆,31.229167,121.451944,,attraction
刘海粟美术馆,31.209504,121.419424,,attraction
上海K11购物艺术中心,31.223433,121.473582,,attraction
Starry sky 意丽露台西餐厅,31.227525,121.487825,,restaurant
豫园万丽豫咖啡西餐厅,31.227406,121.487800,,restaurant
东发道茶冰厅(BFC外滩金融中心店),31.227591,121.497309,,restaurant
新荣记(BFC外滩金融中心店),31.227300,121.497666,,restaurant
上海滩餐厅(BFC外滩金融中心店),31.227219,121.497657,,restaurant
DA VITTORIO SHANGHAI,31.227327,121.497532,,restaurant
遇外滩(BFC外滩金融中心店),31.226455,121.498458,,restaurant
莆田PUTIEN(外滩金融中心店),31.226065,121.497799,,restaurant
MOON N BACK农场餐馆,31.225721,121.498254,,restaurant
上海外滩英迪格酒店·Quay江畔餐厅(中山东二路店),31.226183,121.500038,,restaurant
上海外滩英迪格酒店·恰餐厅,31.226125,121.500094,,restaurant
十六铺3号游船码头水上自助餐厅,31.225600,121.501144,,restaurant
上海博物馆餐厅,31.228350,121.476185,,restaurant
新贝乐意大利餐厅(迪美广场店),31.227746,121.472522,,restaurant
VIVANT法餐厅,31.230323,121.477751,,restaurant
TAGSIU·Bistro美式精酿餐厅,31.228070,121.479030,,restaurant
Shantek象提南亚餐厅(淮海中路店),31.225186,121.477877,,restaurant
铭门盛宴海鲜(上海首店),31.225699,121.478956,,restaurant
圆苑(淮海路店),31.224328,121.475477,,restaurant
福万越南餐厅(力宝广场店),31.224208,121.475689,,restaurant
水清泰荣·泰式花园餐厅,31.232164,121.476698,,restaurant
敏华冰厅(上海来福士广场店),31.232148,121.477124,,restaurant
敏华冰厅(上海日月光店),31.207343,121.468409,,restaurant
贵阳小小餐厅(勤乐邨店),31.207464,121.467627,,restaurant
董记港式烧腊餐厅(日月光中心西区),31.206916,121.468207,,restaurant
令谷花开·惊世料理(日月光店),31.206667,121.468935,,restaurant
FIAMA意式地中海餐厅,31.207917,121.466655,,restaurant
Cooperland昼夜,31.207774,121.466600,,restaurant
隔壁妈妈·国民茶餐厅(打浦桥日月光店),31.206283,121.468839,,restaurant
清华餐厅,31.206710,121.466989,,restaurant
九龙冰室(打浦桥日月光店),31.205939,121.468663,,restaurant
广御点·广式手工点心(日月光店),31.206088,121.467707,,restaurant
小小花园(西岸滨江店),31.181555,121.463961,,restaurant
Volcano-Genic火山冰室(尚海湾豪庭2、3期店),31.181229,121.463052,,restaurant
Sketch Yard艺术餐厅(尚海湾豪庭3期店),31.181458,121.462410,,restaurant
龙·餐厅,31.183863,121.464298,,restaurant
一尺花园(世博文化公园店),31.180059,121.469599,,restaurant
喜尚鲜海鲜小馆(绿地缤纷城店),31.183239,121.456289,,restaurant
Entrecôte法国牛扒馆(保利·时光里店),31.181835,121.455849,,restaurant
橙子餐厅Orange Restaurant,31.183471,121.456304,,restaurant
3号仓库·创意中国菜(徐汇绿地缤纷城店),31.183955,121.456515,,restaurant
酷味乐智选餐厅(龙华中路店),31.184273,121.456668,,restaurant
武康梧桐西餐厅 LE VERRE à vin by MIG,31.206543,121.439076,,restaurant
The Cue Brunch&Bistro,31.206375,121.441325,,restaurant
一面春风·本帮面馆(吴兴路店),31.205680,121.441912,,restaurant
玫瑰厅上海菜(兴国路店),31.205133,121.437315,,restaurant
星巴克(武康路店),31.204474,121.437837,,restaurant
老吉士饭馆(天平路店),31.203146,121.437969,,restaurant
4251法南之家,31.168996,121.457576,,restaurant
塔哈尔(龙华会店),31.174036,121.453855,,restaurant
囍越越南餐厅(龙华会店),31.173470,121.453463,,restaurant
大公鸡小酒馆(龙华会店),31.173113,121.453820,,restaurant
甬味家餐厅(上海民航职业技术学院徐汇校区店),31.171923,121.455039,,restaurant
上海馨乐庭徐家汇公寓酒店·一楼餐厅,31.175915,121.443250,,restaurant
香港龙码头螃蟹王(保利时光里店),31.182022,121.455405,,restaurant
沪渝一勺鲜餐厅,31.170954,121.443764,,restaurant
丝路新疆烤肉餐厅,31.184052,121.451357,,restaurant
莹珠阁包子(鲁迅公园店),31.270692,121.482935,,restaurant
派克餐厅(四川北路店),31.269057,121.480570,,restaurant
绿茶餐厅(凯德龙之梦店),31.270400,121.478663,,restaurant
太善南洋茶餐厅(虹口龙之梦店),31.270999,121.477838,,restaurant
三哥广东肠粉王(公园坊店),31.272576,121.477559,,restaurant
萨莉亚意式餐厅(凯德龙之梦B座店),31.271114,121.477253,,restaurant
万寿斋(山阴路店),31.265945,121.484810,,restaurant
镜花园·云味江南,31.267051,121.478912,,restaurant
怡妮新疆清真风味大餐厅(敏德坊店),31.265964,121.480308,,restaurant
泰丰饭堂社邻餐厅,31.266685,121.478444,,restaurant
牧羊餐厅,31.199855,121.437051,,restaurant
上海交通大学徐汇校区教师活动中心宾馆自助餐厅,31.199527,121.435735,,restaurant
衡山花园酒店-百花园中餐厅,31.201680,121.443830,,restaurant
安泰anThai·台菜小酒馆(华山路店),31.205216,121.431549,,restaurant
JSL三椒餐厅,31.228150,121.451818,,restaurant
KLAY现代印度餐厅(北京西路1110弄小区店),31.229796,121.453432,,restaurant
荣府宴(南阳路店),31.228155,121.450517,,restaurant
Portman's波特曼餐厅(南京西路店),31.227361,121.452182,,restaurant
gaga(恒隆广场店),31.227553,121.453419,,restaurant
尚牛社会Beef & Liberty(上海商城店),31.226513,121.451680,,restaurant
bluefrog蓝蛙(上海金鹰国际购物中心店),31.228598,121.455042,,restaurant
新镇江智选餐厅小笼馆,31.231440,121.449851,,restaurant
鹿园MOOSE(静安店),31.226759,121.453859,,restaurant
TSOO·西韩创意料理(锦沧文华广场店),31.227018,121.454325,,restaurant
得来速餐厅,31.215606,121.543081,,restaurant
新澳港式餐厅(延安西路店),31.209294,121.423404,,restaurant
丰宴餐厅,31.210937,121.423222,,restaurant
尚蒸燚蒸汽海鲜(上海总店.),31.209011,121.423635,,restaurant
先启半步颠小酒馆(定西路店),31.208756,121.423945,,restaurant
尚蒸燚蒸汽海鲜(福1999·定西路2店),31.208706,121.423959,,restaurant
九龙城·砂锅粥炒菜烧烤生蚝,31.208650,121.423980,,restaurant
杨记齐齐哈尔烤肉(定西路店),31.207847,121.423854,,restaurant
后院本帮·海派融合菜(定西路店),31.207835,121.423884,,restaurant
沪西老弄堂面馆,31.206976,121.423453,,restaurant
小乔治咖啡馆(延安西路1782弄1-4号小区店),31.207429,121.414777,,restaurant
碟春餐厅,31.223436,121.473585,,restaurant
阿吾罗日本料理(K11艺术中心店),31.223248,121.473393,,restaurant
currify·黑盐·印度创意料理(K11店),31.223287,121.473898,,restaurant
捷尼赛思餐厅(香港广场购物中心北区店),31.223804,121.474396,,restaurant
DOPASTTA帕萨朵(新天地广场店),31.222675,121.473864,,restaurant
泰瑶餐厅,31.222554,121.474117,,restaurant
兢杰冰室(新天地店),31.222634,121.474314,,restaurant
新旺茶餐厅(香港广场店),31.223895,121.474866,,restaurant
OTF加州餐厅(新天地广场店),31.222271,121.473965,,restaurant
浩海火烧云傣家菜(新天地广场店),31.222148,121.473930,,restaurant
楼兰说·新疆烧烤餐厅(石龙路店),31.149609,121.431772,,restaurant
四季餐厅(正南花苑店),31.149225,121.430716,,restaurant
怡里香餐厅(正南花苑店),31.148940,121.430402,,restaurant
探迹全日餐厅(上海浦东国际机场店),31.146964,121.806694,,restaurant
和普餐厅(上海浦东国际机场店),31.145856,121.812901,,restaurant
清真餐厅·回乡麦客,31.150616,121.809878,,restaurant
南来北旺超市餐厅,30.893541,121.089075,,restaurant
星零界·乐高观景点·亲子乐园·餐厅,30.885066,121.095476,,restaurant
多栖博物馆餐厅(上海爱琴海·缤纷里店),30.884630,121.095451,,restaurant
上海铁路大厦酒店餐厅,31.249888,121.452571,,restaurant
小酌餐厅(上海上海邮电大厦转运楼店),31.248964,121.452404,,restaurant
上海静安铂尔曼酒店泛路西餐厅(上海静安铂尔曼酒店),31.246420,121.456690,,restaurant
新旺茶餐厅(虹桥机场店),31.194382,121.346885,,restaurant
员工餐厅,31.196204,121.350793,,restaurant
佰翔花园酒店·毓园餐厅,31.192950,121.351000,,restaurant
西悦驿站餐厅(虹桥天地北区店),31.194861,121.316269,,restaurant
明阁(虹桥天地店),31.195153,121.316308,,restaurant
玖·JIU餐厅,31.195051,121.315775,,restaurant
俊记餐厅(仙霞大郡店),31.210069,121.376520,,restaurant
大公鸡小酒馆·摩登餐厅(百联西郊购物中心店),31.208912,121.371465,,restaurant
萨莉亚意式餐厅(百联西郊购物中心店),31.208694,121.371272,,restaurant
粥皇港式茶餐厅,31.068037,121.391474,,restaurant
宴喜阁,31.065200,121.391229,,restaurant
北岸音乐小酒馆(九宇商务汇杰中心店),31.071713,121.398506,,restaurant
金汇龙湖餐厅(龙湖上海金汇天街店),30.968325,121.511925,,restaurant
剪花娘子(上海龙湖金汇天街餐厅),30.968457,121.512014,,restaurant
得来速餐厅,31.137280,121.605170,,restaurant
恋味音烤吧,31.137740,121.604451,,restaurant
社邻餐厅,31.137675,121.603373,,restaurant
中优城市万豪酒店-万豪中餐厅,31.030161,121.663000,,restaurant
上海湫竹酒店·上坐餐厅,31.029327,121.654650,,restaurant
陈记家宴(彩虹石笋里店),31.023849,121.647810,,restaurant
花功夫餐厅(新上海城市广场店),31.229302,121.487250,,restaurant
芮比餐厅,31.166747,121.355369,,restaurant
稻香情时尚智选餐厅(上坤中心店),31.163582,121.354995,,restaurant
宝华万豪酒店(万豪中餐厅),31.279870,121.445982,,restaurant
萨莉亚意式餐厅(大宁音乐广场店),31.279733,121.444051,,restaurant
泰焗东南亚餐厅(大宁音乐广场店),31.280751,121.444017,,restaurant
沪华海鲜大酒楼(沪南公路店),31.036063,121.715201,,restaurant
九味湘餐厅,31.036731,121.693321,,restaurant
怡馥里咖啡餐厅(汇展国际商务中心店),31.036582,121.715489,,restaurant
老上海忆碗面餐馆,31.004100,121.424550,,restaurant
东滩小馆·自选菜餐厅,31.003681,121.430372,,restaurant
佬肥猫(老闵行店),31.010562,121.433338,,restaurant
味到餐厅,31.219464,121.688713,,restaurant
e家人餐馆,31.219480,121.688715,,restaurant
好久不见音乐餐吧,31.209489,121.693819,,restaurant
澳龙捞汁小海鲜(沧源路店),31.015663,121.428224,,restaurant
上海荣记餐厅,31.015848,121.415978,,restaurant
圆缘园时尚茶餐厅(闵行交大店),31.012171,121.433123,,restaurant
星禾记台州海鲜坊,31.350474,121.260307,,restaurant
Petite Lulu璞蒂璐璐餐厅酒吧(上海TSF购物中心店),31.352843,121.263825,,restaurant
Hey Stone 红盒子烤肉餐厅,31.350329,121.265220,,restaurant
宝多宝港式茶餐厅(MOHO Mall店),31.238748,121.448262,,restaurant
台湾铁道便当(MOHO Mall店),31.237659,121.448196,,restaurant
Parlay帕雷餐厅＆运动酒吧(静安店),31.236014,121.449615,,restaurant
沙逊花园,31.189100,121.360540,,restaurant
东航物流职工餐厅,31.183005,121.347901,,restaurant
雅之叙咖啡餐厅,31.174048,121.355237,,restaurant
喜来登由由大酒店·盛宴标帜餐厅,31.209130,121.518360,,restaurant
四大天王茶餐厅(浦建巴黎春天店),31.208664,121.519539,,restaurant
朱焰记港式烧腊专门店(塘桥店),31.210755,121.516858,,restaurant
上海龙之梦万丽酒店祖蓝餐厅,31.218766,121.417068,,restaurant
点都德(龙之梦店),31.218847,121.417045,,restaurant
泰极泰国餐厅(上海龙之梦大厦店),31.218866,121.416997,,restaurant
思方汇餐厅·Townsquare Bistro(雅辰悦居酒店桃浦店),31.269870,121.376110,,restaurant
THE GARDEN·青屿时壑,31.274715,121.372021,,restaurant
客堂间本帮菜餐厅(李子园公园店),31.273870,121.383173,,restaurant
Osteria Garden生蚝花园餐厅(宝庆路店),31.210866,121.449616,,restaurant
Osteria Garden花园生蚝海鲜餐厅,31.210863,121.449607,,restaurant
伴山牛贵州黄牛肉火锅(贵州非遗艺术餐厅上海首店),31.212049,121.449537,,restaurant
开元名都大酒店·锦园中餐厅,31.037330,121.220517,,restaurant
豚爱饭(开元地中海商业广场店),31.037704,121.219915,,restaurant
新白鹿(开元地中海商业广场店),31.037744,121.221157,,restaurant
薪米国际酒店(上海浦东国际机场旅游度假区高科东路店),31.219381,121.687173,高科东路1832,hotel
全季上海交大东川路酒店,31.014462,121.423339,上海市沪闵路445号,hotel
全季上海嘉定新城远香湖酒店,31.350903,121.262203,塔秀路88号,hotel
上海花惜美拾酒店(松江新城人民北路店),31.033968,121.220685,上海市松江区人民北路1515号,hotel
汉庭酒店(上海颛桥光华路店),31.068132,121.385243,"上海闵行区光华路689号, 中国",hotel
上海古亦居酒店,31.022984,121.703796,宣桥镇宣中路484号2-4层,hotel
上海湫竹酒店,31.029478,121.654712,新场镇沪南公路7518号,hotel
上海智创TOP人才公寓,31.269425,121.376283,上海市普陀区真南路1199弄17号,hotel
上海龙之梦万丽酒店,31.218752,121.417159,长宁路1018号,hotel
上海浦东喜来登由由大酒店及公寓,31.209306,121.517912,浦建路38号 ，近浦东南路,hotel
上海豫园万丽酒店,31.227537,121.487980,上海市河南南路159号,hotel
全季上海虹桥火车站航中路地铁站酒店,31.168227,121.354281,航中路139号,hotel
上海虹桥国展北新泾地铁站亚朵酒店,31.216722,121.373111,上海市长宁区天山西路173号,hotel
上海宝华万豪酒店,31.279310,121.446340,上海广中西路333号,hotel
如家-上海浦东国际旅游度假区秀沿路地铁站店,31.137198,121.602126,秀沿路2495号,hotel
锦江之星（上海奉贤金汇龙湖天街店）,30.965551,121.508332,上海市奉贤区聚秀路178弄聚秀佳苑(近金雄南路与聚秀路交叉口),hotel
汉庭上海交大江川路地铁站新店,31.004012,121.424664,上海市闵行区沪闵路213号,hotel
汉庭上海静安寺江宁路酒店,31.238900,121.448000,静安区江宁路777号（距离地铁13号线江宁路站3号口，步行约10分钟）,hotel
汉庭上海虹桥机场酒店,31.183236,121.356692,长宁区沪清平公路58号,hotel
桔子上海淮海中路十号名邸酒店,31.210859,121.449795,上海市徐汇区 宝庆路10号7号楼,hotel
虹桥国际机场,31.196029,121.339775,虹桥路2550号,airport
浦东国际机场,31.142267,121.808682,迎宾大道6000号,airport
天河国际机场,31.178739,121.752162,东亭路425号,airport
金湾机场,22.007696,113.380780,金海中路,airport
泉州晋江国际机场,24.794712,118.593047,和平中路118号,airport
上海站,31.249650,121.455768,秣陵路303号,train_station
上海松江站,30.985097,121.228778,上海松江站地铁站1号口旁,train_station
上海南站,31.153127,121.429462,沪闵路9001号,train_station
杭州东站,30.290846,120.212605,天城路1号,train_station
上海虹桥站,31.193964,121.320081,新虹街道申贵路1500号,train_station
金山北站,30.894305,121.089517,兴豪路1288号,train_station
明珠站,22.268481,113.515572,明珠北路,train_station
广州南站,31.153127,121.429462,沪闵路9001号,train_station
珠海站,22.215378,113.549572,昌盛路5号,train_station
长沙南站,31.153127,121.429462,沪闵路9001号,train_station
嘉兴南站,31.153127,121.429462,沪闵路9001号,train_station
衡阳东站,26.896474,112.709559,新园路12号,train_station
上海虹桥国际机场,31.196029,121.339775,虹桥路2550号,airport
上海浦东国际机场,31.142267,121.808682,迎宾大道6000号,airport
珠海金湾机场,22.007696,113.380780,金海中路,airport
上海金山北站,30.894305,121.089517,兴豪路1288号,train_station
珠海明珠站,22.268481,113.515572,明珠北路,train_station
