origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
深圳,上海,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 16:55:00,2025-11-12 19:10:00,135,9C8776,春秋,经济舱,充足,321,中型机,空客,500,1,197
深圳,上海,2025-11-12,SZX,宝安国际机场,PVG,浦东国际机场,2025-11-12 12:40:00,2025-11-12 15:05:00,145,ZH9515,深航,经济舱,充足,320,中型机,空客,760,1,209
深圳,上海,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 21:50:00,2025-11-12 23:55:00,125,3U4588,川航,经济舱,充足,321,中型机,空客,600,1,204
深圳,上海,2025-11-12,SZX,宝安国际机场,WUH,天河国际机场,2025-11-12 10:55:00,2025-11-12 13:05:00,130,MU2478,东航,经济舱,充足,737-800,中型机,波音,988,1,222
深圳,上海,2025-11-12,WUH,天河国际机场,SHA,虹桥国际机场,2025-11-12 16:30:00,2025-11-12 18:00:00,90,MU2505,东航,经济舱,充足,737-800,中型机,波音,988,2,222
深圳,上海,2025-11-12,SZX,宝安国际机场,PVG,浦东国际机场,2025-11-12 18:25:00,2025-11-12 20:20:00,115,DZ6207,东海,经济舱,充足,737-800,中型机,波音,450,1,196
深圳,上海,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 20:55:00,2025-11-12 22:55:00,120,9C8950,春秋,经济舱,充足,321,中型机,空客,590,1,203
深圳,上海,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 13:20:00,2025-11-12 15:30:00,130,9C7520,春秋,经济舱,充足,321,中型机,空客,620,1,206
深圳,上海,2025-11-12,SZX,宝安国际机场,PVG,浦东国际机场,2025-11-12 15:30:00,2025-11-12 17:55:00,145,CA3313,国航,经济舱,充足,320,中型机,空客,550,1,200
深圳,上海,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 14:40:00,2025-11-12 17:00:00,140,9C8882,春秋,经济舱,充足,321,中型机,空客,560,1,202
深圳,上海,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 06:45:00,2025-11-12 08:50:00,125,CZ3568,南航,经济舱,充足,321,中型机,空客,849,1,211
上海,深圳,2025-11-16,SHA,虹桥国际机场,SZX,宝安国际机场,2025-11-16 17:40:00,2025-11-16 20:00:00,140,HO1789,吉祥,经济舱,充足,787,大型机,波音,500,1,233
上海,深圳,2025-11-16,SHA,虹桥国际机场,SZX,宝安国际机场,2025-11-16 11:00:00,2025-11-16 13:25:00,145,HO1883,吉祥,经济舱,充足,321,中型机,空客,500,1,238
上海,深圳,2025-11-16,SHA,虹桥国际机场,SZX,宝安国际机场,2025-11-16 11:30:00,2025-11-16 14:00:00,150,FM9333,上航,经济舱,充足,737-800,中型机,波音,440,1,231
上海,深圳,2025-11-16,PVG,浦东国际机场,SZX,宝安国际机场,2025-11-16 20:30:00,2025-11-16 23:10:00,160,HU7728,海航｜海南航空,经济舱,充足,787,大型机,波音,450,1,237
上海,深圳,2025-11-16,PVG,浦东国际机场,SZX,宝安国际机场,2025-11-16 15:00:00,2025-11-16 17:50:00,170,MF3713,厦航,经济舱,充足,737,中型机,波音,492,1,242
上海,深圳,2025-11-16,SHA,虹桥国际机场,SZX,宝安国际机场,2025-11-16 16:20:00,2025-11-16 18:40:00,140,3U5235,川航,经济舱,充足,330,大型机,空客,450,1,229
上海,深圳,2025-11-16,PVG,浦东国际机场,SZX,宝安国际机场,2025-11-16 15:00:00,2025-11-16 17:50:00,170,MU5343,东航,经济舱,充足,737,中型机,波音,440,1,239
上海,深圳,2025-11-16,PVG,浦东国际机场,SZX,宝安国际机场,2025-11-16 20:40:00,2025-11-16 23:25:00,165,ZH9526,深航,经济舱,充足,320,中型机,空客,400,1,232
上海,深圳,2025-11-16,PVG,浦东国际机场,SZX,宝安国际机场,2025-11-16 11:15:00,2025-11-16 13:55:00,160,HU7722,海航｜海南航空,经济舱,充足,787,大型机,波音,450,1,236
上海,深圳,2025-11-16,SHA,虹桥国际机场,SZX,宝安国际机场,2025-11-16 16:20:00,2025-11-16 18:40:00,140,MU5349,东航,经济舱,充足,330,大型机,空客,390,1,224
