origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
沈阳,合肥,2025-11-12,SYT,沈阳站,HOH,淮南东站,2025-11-12 07:32:00,2025-11-12 15:38:00,486,G1272,高铁,二等座,,656.5,1,190
沈阳,合肥,2025-11-12,HOH,淮南东站,COH,合肥北城站,2025-11-12 16:26:00,2025-11-12 16:46:00,20,G325,高铁,二等座,,656.5,2,190
沈阳,合肥,2025-11-12,SYT,沈阳站,BMH,蚌埠南站,2025-11-12 12:22:00,2025-11-12 20:14:00,472,G1230,高铁,二等座,,662.5,1,201
沈阳,合肥,2025-11-12,BMH,蚌埠南站,ENH,合肥南站,2025-11-12 20:49:00,2025-11-12 21:46:00,57,G2563,高铁,二等座,,662.5,2,201
沈阳,合肥,2025-11-12,SBT,沈阳北站,JGK,济南西站,2025-11-12 07:53:00,2025-11-12 13:20:00,327,G1222,高铁,二等座,,666.5,1,191
沈阳,合肥,2025-11-12,JGK,济南西站,COH,合肥北城站,2025-11-12 13:53:00,2025-11-12 16:46:00,173,G325,高铁,二等座,,666.5,2,191
沈阳,合肥,2025-11-12,SBT,沈阳北站,BMH,蚌埠南站,2025-11-12 11:40:00,2025-11-12 19:06:00,446,G1202,高铁,二等座,,663,1,194
沈阳,合肥,2025-11-12,BMH,蚌埠南站,ENH,合肥南站,2025-11-12 19:37:00,2025-11-12 20:34:00,57,G7427,高铁,二等座,,663,2,194
沈阳,合肥,2025-11-12,SYT,沈阳站,BMH,蚌埠南站,2025-11-12 12:22:00,2025-11-12 20:14:00,472,G1230,高铁,二等座,,653,1,197
沈阳,合肥,2025-11-12,BMH,蚌埠南站,HFH,合肥站,2025-11-12 20:30:00,2025-11-12 21:17:00,47,G7779,高铁,二等座,,653,2,197
沈阳,合肥,2025-11-12,SBT,沈阳北站,BMH,蚌埠南站,2025-11-12 11:40:00,2025-11-12 19:06:00,446,G1202,高铁,二等座,,653.5,1,199
沈阳,合肥,2025-11-12,BMH,蚌埠南站,HFH,合肥站,2025-11-12 20:30:00,2025-11-12 21:17:00,47,G7779,高铁,二等座,,653.5,2,199
沈阳,合肥,2025-11-12,SBT,沈阳北站,UUH,徐州东站,2025-11-12 11:40:00,2025-11-12 18:26:00,406,G1202,高铁,二等座,,671,1,198
沈阳,合肥,2025-11-12,UUH,徐州东站,ENH,合肥南站,2025-11-12 18:43:00,2025-11-12 20:34:00,111,G7427,高铁,二等座,,671,2,198
沈阳,合肥,2025-11-12,SYT,沈阳站,UUH,徐州东站,2025-11-12 12:22:00,2025-11-12 19:29:00,427,G1230,高铁,二等座,,673.5,1,204
沈阳,合肥,2025-11-12,UUH,徐州东站,ENH,合肥南站,2025-11-12 20:11:00,2025-11-12 21:46:00,95,G2563,高铁,二等座,,673.5,2,204
沈阳,合肥,2025-11-12,SYT,沈阳站,UUH,徐州东站,2025-11-12 12:22:00,2025-11-12 19:29:00,427,G1230,高铁,二等座,,661,1,200
沈阳,合肥,2025-11-12,UUH,徐州东站,HFH,合肥站,2025-11-12 19:45:00,2025-11-12 21:17:00,92,G7779,高铁,二等座,,661,2,200
沈阳,合肥,2025-11-12,SBT,沈阳北站,UUH,徐州东站,2025-11-12 12:06:00,2025-11-12 18:59:00,413,G1256,高铁,二等座,,672.5,1,202
沈阳,合肥,2025-11-12,UUH,徐州东站,HFH,合肥站,2025-11-12 19:45:00,2025-11-12 21:17:00,92,G7779,高铁,二等座,,672.5,2,202
合肥,沈阳,2025-11-15,HFH,合肥站,NKH,南京南站,2025-11-15 09:28:00,2025-11-15 10:22:00,54,G7758,高铁,二等座,,751,1,221
合肥,沈阳,2025-11-15,NKH,南京南站,SBT,沈阳北站,2025-11-15 10:41:00,2025-11-15 18:41:00,480,G1236,高铁,二等座,,751,2,221
合肥,沈阳,2025-11-15,ENH,合肥南站,BMH,蚌埠南站,2025-11-15 09:02:00,2025-11-15 09:59:00,57,G7414,高铁,二等座,,685.5,1,218
合肥,沈阳,2025-11-15,BMH,蚌埠南站,SOT,沈阳南站,2025-11-15 10:21:00,2025-11-15 18:11:00,470,G1232,高铁,二等座,,685.5,2,218
合肥,沈阳,2025-11-15,HFH,合肥站,BMH,蚌埠南站,2025-11-15 09:00:00,2025-11-15 09:45:00,45,G2554,高铁,二等座,,667,1,211
合肥,沈阳,2025-11-15,BMH,蚌埠南站,SYT,沈阳站,2025-11-15 10:21:00,2025-11-15 17:55:00,454,G1232,高铁,二等座,,667,2,211
合肥,沈阳,2025-11-15,HFH,合肥站,SRH,宿州东站,2025-11-15 09:00:00,2025-11-15 10:09:00,69,G2554,高铁,二等座,,679,1,217
合肥,沈阳,2025-11-15,SRH,宿州东站,SOT,沈阳南站,2025-11-15 10:54:00,2025-11-15 18:11:00,437,G1232,高铁,二等座,,679,2,217
合肥,沈阳,2025-11-15,HFH,合肥站,NKH,南京南站,2025-11-15 10:10:00,2025-11-15 11:05:00,55,G7184,高铁,二等座,,751,1,222
合肥,沈阳,2025-11-15,NKH,南京南站,SBT,沈阳北站,2025-11-15 11:36:00,2025-11-15 19:59:00,503,G1214,高铁,二等座,,751,2,222
合肥,沈阳,2025-11-15,ENH,合肥南站,JOD,锦州南站,2025-11-15 11:15:00,2025-11-15 17:45:00,390,G1274,高铁,二等座,,750.5,1,220
合肥,沈阳,2025-11-15,JOD,锦州南站,SYT,沈阳站,2025-11-15 18:29:00,2025-11-15 20:21:00,112,G2651,高铁,二等座,,750.5,2,220
合肥,沈阳,2025-11-15,HFH,合肥站,SRH,宿州东站,2025-11-15 09:00:00,2025-11-15 10:09:00,69,G2554,高铁,二等座,,670,1,212
合肥,沈阳,2025-11-15,SRH,宿州东站,SYT,沈阳站,2025-11-15 10:54:00,2025-11-15 17:55:00,421,G1232,高铁,二等座,,670,2,212
合肥,沈阳,2025-11-15,ENH,合肥南站,QTP,秦皇岛站,2025-11-15 11:15:00,2025-11-15 16:35:00,320,G1274,高铁,二等座,,691,1,209
合肥,沈阳,2025-11-15,QTP,秦皇岛站,SBT,沈阳北站,2025-11-15 16:51:00,2025-11-15 19:22:00,151,G1201,高铁,二等座,,691,2,209
合肥,沈阳,2025-11-15,ENH,合肥南站,SRH,宿州东站,2025-11-15 10:00:00,2025-11-15 11:24:00,84,G7776,高铁,二等座,,680,1,213
合肥,沈阳,2025-11-15,SRH,宿州东站,SBT,沈阳北站,2025-11-15 11:42:00,2025-11-15 18:41:00,419,G1236,高铁,二等座,,680,2,213
合肥,沈阳,2025-11-15,ENH,合肥南站,TIP,天津南站,2025-11-15 11:21:00,2025-11-15 15:24:00,243,G302,高铁,二等座,,684,1,215
合肥,沈阳,2025-11-15,TIP,天津南站,SBT,沈阳北站,2025-11-15 15:57:00,2025-11-15 20:09:00,252,G1258,高铁,二等座,,684,2,215
