origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
上海,厦门,2025-11-12,AOH,上海虹桥站,XKS,厦门北站,2025-11-12 14:04:00,2025-11-12 19:08:00,304,G415,高铁,二等座,充足,561,1,96
上海,厦门,2025-11-12,XKS,厦门北站,XMS,厦门站,2025-11-12 19:39:00,2025-11-12 20:01:00,22,G3545,高铁,二等座,充足,561,2,96
上海,厦门,2025-11-12,SNH,上海南站,XMS,厦门站,2025-11-12 14:53:00,2025-11-12 22:50:00,477,G1659,高铁,二等座,充足,536,1,108
上海,厦门,2025-11-12,AOH,上海虹桥站,XKS,厦门北站,2025-11-12 06:27:00,2025-11-12 13:41:00,434,G3091,高铁,二等座,充足,514,1,95
上海,厦门,2025-11-12,AOH,上海虹桥站,PTS,莆田站,2025-11-12 14:04:00,2025-11-12 18:22:00,258,G415,高铁,二等座,充足,533,1,87
上海,厦门,2025-11-12,PTS,莆田站,XKS,厦门北站,2025-11-12 19:02:00,2025-11-12 19:55:00,53,D9605,动车,二等座,充足,533,2,87
上海,厦门,2025-11-12,SNH,上海南站,FZS,福州站,2025-11-12 09:07:00,2025-11-12 12:50:00,223,G411,高铁,二等座,充足,565,1,92
上海,厦门,2025-11-12,FZS,福州站,XKS,厦门北站,2025-11-12 13:10:00,2025-11-12 14:37:00,87,G1669,高铁,二等座,充足,565,2,92
上海,厦门,2025-11-12,SNH,上海南站,XKS,厦门北站,2025-11-12 15:08:00,2025-11-12 22:50:00,462,G1641,高铁,二等座,充足,542.5,1,107
上海,厦门,2025-11-12,SHH,上海站,AOH,上海虹桥站,2025-11-12 09:35:00,2025-11-12 10:02:00,27,G7319,高铁,一等座,充足,440,1,94
上海,厦门,2025-11-12,AOH,上海虹桥站,XKS,厦门北站,2025-11-12 10:27:00,2025-11-12 18:02:00,455,D3125,动车,二等座,充足,440,2,94
上海,厦门,2025-11-12,IMH,上海松江站,XMS,厦门站,2025-11-12 15:15:00,2025-11-12 22:50:00,455,G1659,高铁,二等座,充足,520,1,103
上海,厦门,2025-11-12,AOH,上海虹桥站,SLH,绍兴北站,2025-11-12 05:52:00,2025-11-12 07:14:00,82,G7541,高铁,二等座,充足,403,1,68
上海,厦门,2025-11-12,SLH,绍兴北站,XKS,厦门北站,2025-11-12 07:30:00,2025-11-12 12:47:00,317,G1621,高铁,二等座,充足,403,2,68
上海,厦门,2025-11-12,SNH,上海南站,XKS,厦门北站,2025-11-12 09:21:00,2025-11-12 15:27:00,366,G1633,高铁,二等座,充足,545,1,104
上海,厦门,2025-11-12,XKS,厦门北站,XMS,厦门站,2025-11-12 16:08:00,2025-11-12 16:31:00,23,G5117,高铁,二等座,充足,545,2,104
厦门,上海,2025-11-17,XKS,厦门北站,SNH,上海南站,2025-11-17 07:11:00,2025-11-17 14:19:00,428,G3756,高铁,二等座,充足,527,1,143
厦门,上海,2025-11-17,XKS,厦门北站,FZS,福州站,2025-11-17 15:00:00,2025-11-17 16:06:00,66,G3092,高铁,二等座,充足,558,1,134
厦门,上海,2025-11-17,FZS,福州站,SNH,上海南站,2025-11-17 16:30:00,2025-11-17 20:15:00,225,G416,高铁,二等座,充足,558,2,134
厦门,上海,2025-11-17,XKS,厦门北站,AOH,上海虹桥站,2025-11-17 13:19:00,2025-11-17 21:03:00,464,G3060,高铁,二等座,充足,452,1,125
厦门,上海,2025-11-17,XKS,厦门北站,IMH,上海松江站,2025-11-17 13:29:00,2025-11-17 21:08:00,459,D3202,动车,二等座,充足,383,1,111
厦门,上海,2025-11-17,XKS,厦门北站,AOH,上海虹桥站,2025-11-17 16:09:00,2025-11-17 22:40:00,391,G1638,高铁,二等座,充足,499,1,129
厦门,上海,2025-11-17,XKS,厦门北站,AOH,上海虹桥站,2025-11-17 11:50:00,2025-11-17 19:08:00,438,D2284,动车,二等座,充足,454,1,123
厦门,上海,2025-11-17,XKS,厦门北站,QYS,泉州站,2025-11-17 15:05:00,2025-11-17 15:31:00,26,D3308,动车,二等座,充足,394,1,113
厦门,上海,2025-11-17,QYS,泉州站,SNH,上海南站,2025-11-17 15:58:00,2025-11-17 22:53:00,415,D3108,动车,二等座,充足,394,2,113
厦门,上海,2025-11-17,XKS,厦门北站,AOH,上海虹桥站,2025-11-17 08:10:00,2025-11-17 13:17:00,307,G412,高铁,无座,充足,598,1,148
厦门,上海,2025-11-17,AOH,上海虹桥站,SHH,上海站,2025-11-17 13:40:00,2025-11-17 14:06:00,26,G7304,高铁,二等座,充足,598,2,148
厦门,上海,2025-11-17,XKS,厦门北站,PTS,莆田站,2025-11-17 15:18:00,2025-11-17 16:08:00,50,G1612,高铁,二等座,充足,422,1,120
厦门,上海,2025-11-17,PTS,莆田站,SNH,上海南站,2025-11-17 16:27:00,2025-11-17 22:53:00,386,D3108,动车,二等座,充足,422,2,120
厦门,上海,2025-11-17,XKS,厦门北站,AOH,上海虹桥站,2025-11-17 08:34:00,2025-11-17 15:48:00,434,G3758,高铁,二等座,充足,581.5,1,151
