origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 08:25:00,2025-11-12 10:40:00,135,ZH9373,深航,经济舱,充足,737,中型机,波音,560,1,42
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 20:20:00,2025-11-12 22:40:00,140,CA3719,国航,经济舱,充足,737,中型机,波音,500,1,41
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 20:20:00,2025-11-12 22:40:00,140,HO5316,吉祥,经济舱,充足,737,中型机,波音,500,1,40
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 15:30:00,2025-11-12 17:45:00,135,CZ5136,南航,经济舱,充足,320,中型机,空客,766,1,46
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 07:10:00,2025-11-12 09:35:00,145,HO1729,吉祥,经济舱,充足,320,中型机,空客,460,1,39
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 13:05:00,2025-11-12 15:30:00,145,MU2688,东航,经济舱,充足,319,中型机,空客,760,1,45
南宁,南京,2025-11-12,NNG,吴圩机场,CSX,黄花机场,2025-11-12 09:30:00,2025-11-12 11:10:00,100,GX8815,海航｜北部湾航,经济舱,充足,190,中型机,巴航工,1819,1,50
南宁,南京,2025-11-12,CSX,黄花机场,NKG,禄口国际机场,2025-11-12 13:00:00,2025-11-12 14:35:00,95,HU7791,海航｜海南航空,经济舱,充足,737,中型机,波音,1819,2,50
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 07:10:00,2025-11-12 09:35:00,145,3U4561,川航,经济舱,充足,320,中型机,空客,560,1,43
南宁,南京,2025-11-12,NNG,吴圩机场,NKG,禄口国际机场,2025-11-12 08:25:00,2025-11-12 10:40:00,135,CA3643,国航,经济舱,充足,737,中型机,波音,595,1,44
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 18:05:00,2025-11-18 20:55:00,170,MF7867,厦航,经济舱,充足,320,中型机,空客,810,1,57
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 08:05:00,2025-11-18 11:00:00,175,CA3720,国航,经济舱,充足,737,中型机,波音,870,1,58
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 20:00:00,2025-11-18 22:40:00,160,CZ6362,南航,经济舱,充足,737,中型机,波音,740,1,54
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 11:40:00,2025-11-18 14:35:00,175,ZH9374,深航,经济舱,充足,737,中型机,波音,720,1,53
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 07:50:00,2025-11-18 12:25:00,275,MU2779,东航,经济舱,充足,319,中型机,空客,518,1,51
南京,南宁,2025-11-18,NKG,禄口国际机场,HAK,美兰国际机场,2025-11-18 11:45:00,2025-11-18 14:40:00,175,QW6001,青岛航,经济舱,充足,320,中型机,空客,1569,1,62
南京,南宁,2025-11-18,HAK,美兰国际机场,NNG,吴圩机场,2025-11-18 17:00:00,2025-11-18 18:00:00,60,JD5530,海航｜首都航空,经济舱,充足,321,中型机,空客,1569,2,62
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 08:05:00,2025-11-18 11:00:00,175,ZH9378,深航,经济舱,充足,737,中型机,波音,620,1,52
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 18:05:00,2025-11-18 20:55:00,170,HO1730,吉祥,经济舱,充足,320,中型机,空客,725,1,55
南京,南宁,2025-11-18,NKG,禄口国际机场,NNG,吴圩机场,2025-11-18 11:35:00,2025-11-18 14:25:00,170,CZ5135,南航,经济舱,充足,320,中型机,空客,760,1,56
