origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
深圳,杭州,2025-11-12,SZQ,深圳站,NCG,南昌站,2025-11-12 11:48:00,2025-11-12 16:17:00,269,G2732,高铁,二等座,充足,678.0,1,337
深圳,杭州,2025-11-12,NXG,南昌西站,HGH,杭州东站,2025-11-12 19:02:00,2025-11-12 21:09:00,127,G470,高铁,二等座,充足,678.0,2,337
深圳,杭州,2025-11-12,IOQ,深圳北站,XHH,杭州南站,2025-11-12 11:16:00,2025-11-12 21:03:00,587,D2424,动车,二等座,充足,574.0,1,326
深圳,杭州,2025-11-12,IOQ,深圳北站,HGH,杭州东站,2025-11-12 11:32:00,2025-11-12 20:46:00,554,G3022,高铁,二等座,充足,635.0,1,330
深圳,杭州,2025-11-12,IOQ,深圳北站,NYH,黄山北站,2025-11-12 07:23:00,2025-11-12 12:09:00,286,G700,高铁,二等座,充足,763.0,1,312
深圳,杭州,2025-11-12,NYH,黄山北站,HGH,杭州东站,2025-11-12 12:29:00,2025-11-12 14:09:00,100,G7426,高铁,二等座,充足,763.0,2,312
深圳,杭州,2025-11-12,IOQ,深圳北站,FYS,福州南站,2025-11-12 13:41:00,2025-11-12 18:12:00,271,D668,动车,二等座,充足,534.5,1,313
深圳,杭州,2025-11-12,FYS,福州南站,HGH,杭州东站,2025-11-12 18:47:00,2025-11-12 22:52:00,245,D3212,动车,二等座,充足,534.5,2,313
深圳,杭州,2025-11-12,IOQ,深圳北站,HVU,杭州西站,2025-11-12 11:59:00,2025-11-12 18:27:00,388,G100,高铁,一等座,充足,1699.0,1,341
深圳,杭州,2025-11-12,IOQ,深圳北站,DNA,东莞南站,2025-11-12 14:36:00,2025-11-12 14:54:00,18,D7584,动车,二等座,充足,718.0,1,311
