city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
南京,南京谷里大酒店,谷里街道牛首大道1号。,31.880630,118.709714,2013,4,192,4.7,,健身房;免费停车;泳池
南京,南京希尔顿酒店,江东中路100号,32.031002,118.738503,2022,5,788,4.6,希尔顿,机器人送餐服务;泳池
南京,南京栖霞金马路地铁站亚朵酒店,江苏省南京市栖霞区石狮路8号,32.071969,118.908081,2023,4,479,4.7,亚朵,健身房;机器人送餐服务
南京,如家·neo-南京火车站小市地铁站店,南京市鼓楼区中央门东门街48号,32.094428,118.786716,2020,2,222,4.7,如家,SPA服务;机器人送餐服务;泳池
南京,全季酒店(南京医药谷龙泰路店),南京浦口区盘城街道龙泰路17号,32.178064,118.683858,2024,3,339,5.0,全季,免费停车;机器人送餐服务;洗衣机和烘干机;电视可投屏
南京,汉庭南京江宁交院地铁站酒店,江宁区龙眠大道688号9栋,31.909738,118.906534,2022,3,373,4.5,汉庭,免费停车;机器人送餐服务
南京,全季南京夫子庙酒店,南京市秦淮区建康路127号,32.023300,118.788000,2017,3,477,4.6,全季,SPA服务;机器人送餐服务;电视可投屏
南京,南京空港金陵嘉辰酒店,南京市溧水经济开发区新能源大道186号,31.723379,118.948722,2022,5,271,4.7,,机器人送餐服务;泳池;洗衣机和烘干机;电视可投屏
南京,南京新晶丽酒店,南京-雨花台区-紫荆花路2号，地铁3号线卡子门。,31.991507,118.793066,2019,5,478,4.8,,健身房;免费停车;机器人送餐服务;电视可投屏
南京,如家·neo-南京新街口大行宫地铁站文昌巷店,南京市秦淮区太平南路147-1,32.037122,118.793920,2018,2,342,4.8,如家,免费停车;洗衣机和烘干机
南京,南京K HOTEL酒店,江宁区天元东路288号，近天印大道,31.937732,118.867332,2018,4,572,4.8,,免费停车;泳池
南京,桔子酒店(南京六合龙池地铁站店),"南京六合区龙池街道茉湖路99号2幢八单元117号, 中国",32.315278,118.827921,2024,3,293,4.5,桔子,SPA服务;健身房;泳池
南京,南京夫子庙秦淮游船码头亚朵酒店,江苏省南京市秦淮区大石坝街35号,32.020255,118.792061,2024,4,614,4.7,亚朵,健身房;泳池;洗衣机和烘干机
南京,南京凤凰台饭店,南京 鼓楼区 湖南路47号 ，近云南北路。,32.068629,118.780789,2018,4,374,4.7,,健身房;机器人送餐服务;泳池
南京,南京站红山动物园亚朵酒店,和燕路239号南昌大厦,32.099560,118.803488,2024,4,385,4.8,亚朵,SPA服务;机器人送餐服务
南京,美龄阁酒店(南京中山陵景区店),南京玄武区中山陵四方城1号十朝文化园5号楼,32.043979,118.842830,2024,4,433,4.5,,健身房;免费停车;泳池;洗衣机和烘干机
南京,南京世茂滨江希尔顿酒店,淮滨路1号,32.077234,118.733030,2011,5,498,4.8,希尔顿,SPA服务;洗衣机和烘干机;电视可投屏
南京,南京新港开发区亚朵酒店,新港开发区恒通大道56号3号楼,32.145772,118.890650,2018,4,311,4.6,亚朵,泳池;洗衣机和烘干机;电视可投屏
南京,桔子南京江宁砂之船未来网络小镇酒店,江苏省南京市江宁区苏源大道117号,31.842300,118.826000,2020,3,293,4.8,桔子,泳池;洗衣机和烘干机;电视可投屏
