origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 17:20:00,2025-11-12 19:30:00,130,HU7860,海航｜海南航空,经济舱,2,737,中型机,波音,720,1,175
宁波,郑州,2025-11-12,NGB,栎社国际机场,CAN,白云国际机场,2025-11-12 11:10:00,2025-11-12 13:40:00,150,CZ3778,南航,经济舱,1,320,中型机,空客,3370,1,186
宁波,郑州,2025-11-12,CAN,白云国际机场,CGO,新郑国际机场,2025-11-12 14:45:00,2025-11-12 17:00:00,135,CZ6626,南航,经济舱,1,737,中型机,波音,3370,2,186
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 14:15:00,2025-11-12 16:20:00,125,SC4944,山航,经济舱,3,737,中型机,波音,798,1,178
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 08:50:00,2025-11-12 10:50:00,120,MU6353,东航,经济舱,2,320,中型机,空客,1120,1,180
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 08:50:00,2025-11-12 10:50:00,120,G58554,华夏,经济舱,1,320,中型机,空客,1130,1,181
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 18:45:00,2025-11-12 20:45:00,120,MU9895,东航,经济舱,3,320,中型机,空客,700,1,176
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 18:45:00,2025-11-12 20:45:00,120,G56802,华夏,经济舱,7,320,中型机,空客,750,1,177
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 14:15:00,2025-11-12 16:20:00,125,CA4890,国航,经济舱,2,737,中型机,波音,800,1,179
宁波,郑州,2025-11-12,NGB,栎社国际机场,CGO,新郑国际机场,2025-11-12 10:10:00,2025-11-12 12:15:00,125,PN6362,海航｜西部航空,头等舱,3,320,中型机,空客,2130,1,182
郑州,宁波,2025-11-18,CGO,新郑国际机场,NGB,栎社国际机场,2025-11-18 21:45:00,2025-11-18 23:30:00,105,G56803,华夏,经济舱,3,320,中型机,空客,1130,1,192
郑州,宁波,2025-11-18,CGO,新郑国际机场,NGB,栎社国际机场,2025-11-18 11:35:00,2025-11-18 13:25:00,110,SC4943,山航,经济舱,2,737,中型机,波音,796,1,189
郑州,宁波,2025-11-18,CGO,新郑国际机场,DLC,周水子机场,2025-11-18 07:45:00,2025-11-18 09:40:00,115,9C7070,春秋,经济舱,1,320,中型机,空客,889,1,193
郑州,宁波,2025-11-18,DLC,周水子机场,NGB,栎社国际机场,2025-11-18 11:15:00,2025-11-18 13:20:00,125,MU6560,东航,经济舱,1,320,中型机,空客,889,2,193
郑州,宁波,2025-11-18,CGO,新郑国际机场,NGB,栎社国际机场,2025-11-18 11:50:00,2025-11-18 13:40:00,110,MU6354,东航,经济舱,2,320,中型机,空客,782,1,188
郑州,宁波,2025-11-18,CGO,新郑国际机场,NGB,栎社国际机场,2025-11-18 21:45:00,2025-11-18 23:30:00,105,MU9896,东航,头等舱,8,320,中型机,空客,2080,1,191
郑州,宁波,2025-11-18,CGO,新郑国际机场,NGB,栎社国际机场,2025-11-18 17:55:00,2025-11-18 19:50:00,115,PN6361,海航｜西部航空,经济舱,1,320,中型机,空客,770,1,187
郑州,宁波,2025-11-18,CGO,新郑国际机场,NGB,栎社国际机场,2025-11-18 14:30:00,2025-11-18 16:25:00,115,HU7859,海航｜海南航空,经济舱,3,737,中型机,波音,790,1,190
