origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
南昌,重庆,2025-11-12,KHN,昌北国际机场,KMG,长水机场,2025-11-12 18:45:00,2025-11-12 21:10:00,145,MU6335,东航,经济舱,充足,320,中型机,空客,975,1,255
南昌,重庆,2025-11-12,KMG,长水机场,CKG,江北国际机场,2025-11-12 22:20:00,2025-11-12 23:50:00,90,MU5450,东航,经济舱,充足,320,中型机,空客,975,2,255
南昌,重庆,2025-11-12,KHN,昌北国际机场,WMT,遵义茅台机场,2025-11-12 13:00:00,2025-11-12 15:10:00,130,G51550H,华夏,经济舱,充足,ERJ190,中型机,巴航工,550,1,253
南昌,重庆,2025-11-12,WMT,遵义茅台机场,CKG,江北国际机场,2025-11-12 21:50:00,2025-11-12 22:40:00,50,G51550H,华夏,经济舱,充足,CRJ900,小型机,庞巴迪,550,2,253
南昌,重庆,2025-11-12,KHN,昌北国际机场,CKG,江北国际机场,2025-11-12 16:50:00,2025-11-12 19:00:00,130,RY6681,江西航,经济舱,充足,737,中型机,波音,560,1,249
南昌,重庆,2025-11-12,KHN,昌北国际机场,CKG,江北国际机场,2025-11-12 16:50:00,2025-11-12 19:00:00,130,NS5081,河北航,经济舱,充足,737,中型机,波音,660,1,250
南昌,重庆,2025-11-12,KHN,昌北国际机场,CKG,江北国际机场,2025-11-12 07:25:00,2025-11-12 09:40:00,135,ZH8845,深航,经济舱,充足,737,中型机,波音,430,1,244
南昌,重庆,2025-11-12,KHN,昌北国际机场,CKG,江北国际机场,2025-11-12 21:20:00,2025-11-12 23:10:00,110,3U8182,川航,经济舱,充足,319,中型机,空客,514,1,246
南昌,重庆,2025-11-12,KHN,昌北国际机场,CKG,江北国际机场,2025-11-12 13:15:00,2025-11-12 15:20:00,125,G56151,华夏,经济舱,充足,737,中型机,波音,880,1,251
南昌,重庆,2025-11-12,KHN,昌北国际机场,CKG,江北国际机场,2025-11-12 21:20:00,2025-11-12 23:10:00,110,GJ3156,长龙,经济舱,充足,319,中型机,空客,550,1,247
南昌,重庆,2025-11-12,KHN,昌北国际机场,CKG,江北国际机场,2025-11-12 13:15:00,2025-11-12 15:20:00,125,CA3373,国航,经济舱,充足,737,中型机,波音,880,1,252
重庆,南昌,2025-11-14,CKG,江北国际机场,PEK,首都国际机场,2025-11-14 15:15:00,2025-11-14 17:45:00,150,CA4143,国航,经济舱,充足,737,中型机,波音,488,1,264
重庆,南昌,2025-11-14,PEK,首都国际机场,KHN,昌北国际机场,2025-11-14 19:30:00,2025-11-14 21:40:00,130,CA1581,国航,经济舱,充足,321,中型机,空客,488,2,264
重庆,南昌,2025-11-14,CKG,江北国际机场,KHN,昌北国际机场,2025-11-14 20:30:00,2025-11-14 22:15:00,105,PN6255,海航｜西部航空,经济舱,充足,320,中型机,空客,430,1,258
重庆,南昌,2025-11-14,CKG,江北国际机场,SZX,宝安国际机场,2025-11-14 18:15:00,2025-11-14 20:05:00,110,3U5437,川航,经济舱,充足,320,中型机,空客,943,1,267
重庆,南昌,2025-11-14,SZX,宝安国际机场,KHN,昌北国际机场,2025-11-14 22:00:00,2025-11-14 23:35:00,95,ZH8861,深航,经济舱,充足,737,中型机,波音,943,2,267
重庆,南昌,2025-11-14,CKG,江北国际机场,KHN,昌北国际机场,2025-11-14 14:10:00,2025-11-14 15:50:00,100,MF5445,厦航,经济舱,充足,319,中型机,空客,679,1,263
重庆,南昌,2025-11-14,CKG,江北国际机场,KHN,昌北国际机场,2025-11-14 14:10:00,2025-11-14 15:50:00,100,3U8181,川航,经济舱,充足,319,中型机,空客,653,1,262
重庆,南昌,2025-11-14,CKG,江北国际机场,PEK,首都国际机场,2025-11-14 11:30:00,2025-11-14 13:55:00,145,CA4135,国航,经济舱,充足,737,中型机,波音,488,1,265
重庆,南昌,2025-11-14,PEK,首都国际机场,KHN,昌北国际机场,2025-11-14 16:00:00,2025-11-14 18:20:00,140,CA1577,国航,经济舱,充足,737,中型机,波音,488,2,265
重庆,南昌,2025-11-14,CKG,江北国际机场,KHN,昌北国际机场,2025-11-14 10:45:00,2025-11-14 12:20:00,95,TV6446,西藏航,经济舱,充足,737,中型机,波音,617,1,259
重庆,南昌,2025-11-14,CKG,江北国际机场,KHN,昌北国际机场,2025-11-14 10:45:00,2025-11-14 12:20:00,95,SC9156,山航,经济舱,充足,737,中型机,波音,624,1,261
重庆,南昌,2025-11-14,CKG,江北国际机场,KHN,昌北国际机场,2025-11-14 10:45:00,2025-11-14 12:20:00,95,KY9126,昆明航,经济舱,充足,737,中型机,波音,617,1,260
重庆,南昌,2025-11-14,CKG,江北国际机场,KHN,昌北国际机场,2025-11-14 22:10:00,2025-11-14 23:55:00,105,RY6682,江西航,经济舱,充足,737,中型机,波音,380,1,257
