origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
沈阳,南京,2025-11-12,SBT,沈阳北站,NKH,南京南站,2025-11-12 10:15:00,2025-11-12 18:59:00,524,G2622,高铁,二等座,充足,704,1,107
沈阳,南京,2025-11-12,SYT,沈阳站,TSP,唐山站,2025-11-12 13:50:00,2025-11-12 16:52:00,182,G1246,高铁,二等座,充足,650,1,94
沈阳,南京,2025-11-12,TSP,唐山站,NKH,南京南站,2025-11-12 17:24:00,2025-11-12 22:39:00,315,G2644,高铁,二等座,充足,650,2,94
沈阳,南京,2025-11-12,SBT,沈阳北站,NKH,南京南站,2025-11-12 11:40:00,2025-11-12 19:57:00,497,G1202,高铁,二等座,充足,668,1,92
沈阳,南京,2025-11-12,SBT,沈阳北站,TSP,唐山站,2025-11-12 12:06:00,2025-11-12 15:40:00,214,G1256,高铁,二等座,充足,667.5,1,104
沈阳,南京,2025-11-12,TSP,唐山站,NKH,南京南站,2025-11-12 15:59:00,2025-11-12 21:04:00,305,G1230,高铁,二等座,充足,667.5,2,104
沈阳,南京,2025-11-12,SBT,沈阳北站,TSP,唐山站,2025-11-12 12:06:00,2025-11-12 15:40:00,214,G1256,高铁,二等座,充足,667.5,1,106
沈阳,南京,2025-11-12,TSP,唐山站,NKH,南京南站,2025-11-12 16:14:00,2025-11-12 21:18:00,304,G1234,高铁,二等座,充足,667.5,2,106
沈阳,南京,2025-11-12,SBT,沈阳北站,JGK,济南西站,2025-11-12 07:53:00,2025-11-12 13:20:00,327,G1222,高铁,二等座,充足,706,1,101
沈阳,南京,2025-11-12,JGK,济南西站,NKH,南京南站,2025-11-12 13:44:00,2025-11-12 16:13:00,149,G133,高铁,二等座,充足,706,2,101
沈阳,南京,2025-11-12,SYT,沈阳站,NKH,南京南站,2025-11-12 12:22:00,2025-11-12 21:04:00,522,G1230,高铁,二等座,充足,667.5,1,100
沈阳,南京,2025-11-12,SYT,沈阳站,TSP,唐山站,2025-11-12 13:32:00,2025-11-12 16:58:00,206,G1300,高铁,二等座,充足,650,1,97
沈阳,南京,2025-11-12,TSP,唐山站,NKH,南京南站,2025-11-12 17:24:00,2025-11-12 22:39:00,315,G2644,高铁,二等座,充足,650,2,97
沈阳,南京,2025-11-12,SBT,沈阳北站,NKH,南京南站,2025-11-12 13:58:00,2025-11-12 22:39:00,521,G2644,高铁,二等座,充足,651,1,93
沈阳,南京,2025-11-12,SYT,沈阳站,JGK,济南西站,2025-11-12 13:50:00,2025-11-12 19:02:00,312,G1246,高铁,二等座,充足,702.5,1,98
沈阳,南京,2025-11-12,JGK,济南西站,NKH,南京南站,2025-11-12 19:34:00,2025-11-12 21:33:00,119,G23,高铁,二等座,充足,702.5,2,98
南京,沈阳,2025-11-15,NKH,南京南站,SBT,沈阳北站,2025-11-15 11:36:00,2025-11-15 19:59:00,503,G1214,高铁,二等座,充足,684,1,123
南京,沈阳,2025-11-15,NKH,南京南站,TSP,唐山站,2025-11-15 11:17:00,2025-11-15 16:08:00,291,G1204,高铁,二等座,充足,667.5,1,120
南京,沈阳,2025-11-15,TSP,唐山站,SBT,沈阳北站,2025-11-15 16:30:00,2025-11-15 19:53:00,203,G3497,高铁,二等座,充足,667.5,2,120
南京,沈阳,2025-11-15,NKH,南京南站,SYT,沈阳站,2025-11-15 09:35:00,2025-11-15 17:55:00,500,G1232,高铁,二等座,充足,683.5,1,122
南京,沈阳,2025-11-15,NKH,南京南站,SYT,沈阳站,2025-11-15 12:53:00,2025-11-15 21:58:00,545,G1228,高铁,二等座,充足,741.5,1,132
南京,沈阳,2025-11-15,NJH,南京站,SYT,沈阳站,2025-11-15 01:23:00,2025-11-15 23:37:00,1334,K336,普快,硬座,充足,198,1,116
南京,沈阳,2025-11-15,NKH,南京南站,JGK,济南西站,2025-11-15 11:01:00,2025-11-15 12:58:00,117,G10,高铁,二等座,充足,732,1,129
南京,沈阳,2025-11-15,JGK,济南西站,SBT,沈阳北站,2025-11-15 13:22:00,2025-11-15 18:41:00,319,G1236,高铁,二等座,充足,732,2,129
南京,沈阳,2025-11-15,NKH,南京南站,SBT,沈阳北站,2025-11-15 12:39:00,2025-11-15 21:16:00,517,G2646,高铁,二等座,充足,728,1,131
南京,沈阳,2025-11-15,NKH,南京南站,SBT,沈阳北站,2025-11-15 10:41:00,2025-11-15 18:41:00,480,G1236,高铁,二等座,充足,684,1,119
南京,沈阳,2025-11-15,NKH,南京南站,SOT,沈阳南站,2025-11-15 09:35:00,2025-11-15 18:11:00,516,G1232,高铁,二等座,充足,692.5,1,127
南京,沈阳,2025-11-15,NKH,南京南站,TSP,唐山站,2025-11-15 11:17:00,2025-11-15 16:08:00,291,G1204,高铁,二等座,充足,667.5,1,121
南京,沈阳,2025-11-15,TSP,唐山站,SBT,沈阳北站,2025-11-15 16:35:00,2025-11-15 19:59:00,204,G1211,高铁,二等座,充足,667.5,2,121
