origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
哈尔滨,大连,2025-11-12,HRB,太平国际机场,SJW,正定国际机场,2025-11-12 13:50:00,2025-11-12 16:20:00,150,8L9556,海航｜祥鹏航空,经济舱,充足,737,中型机,波音,519,1,9
哈尔滨,大连,2025-11-12,SJW,正定国际机场,DLC,周水子机场,2025-11-12 19:10:00,2025-11-12 20:35:00,85,9C6116,春秋,经济舱,充足,320,中型机,空客,519,2,9
哈尔滨,大连,2025-11-12,HRB,太平国际机场,PEK,首都国际机场,2025-11-12 08:30:00,2025-11-12 10:40:00,130,CA1640,国航,经济舱,充足,737,中型机,波音,1454,1,11
哈尔滨,大连,2025-11-12,PEK,首都国际机场,DLC,周水子机场,2025-11-12 11:40:00,2025-11-12 13:00:00,80,CA8904,国航,经济舱,充足,737,中型机,波音,1454,2,11
大连,哈尔滨,2025-11-13,DLC,周水子机场,PEK,首都国际机场,2025-11-13 14:00:00,2025-11-13 15:20:00,80,CA8905,国航,经济舱,充足,737,中型机,波音,393,1,15
大连,哈尔滨,2025-11-13,PEK,首都国际机场,HRB,太平国际机场,2025-11-13 20:45:00,2025-11-13 22:25:00,100,CA1639,国航,经济舱,充足,737,中型机,波音,393,2,15
大连,哈尔滨,2025-11-13,DLC,周水子机场,PEK,首都国际机场,2025-11-13 14:00:00,2025-11-13 15:20:00,80,CA8905,国航,经济舱,充足,737,中型机,波音,393,1,13
大连,哈尔滨,2025-11-13,PEK,首都国际机场,HRB,太平国际机场,2025-11-13 19:20:00,2025-11-13 21:10:00,110,CA1641,国航,经济舱,充足,320,中型机,空客,393,2,13
大连,哈尔滨,2025-11-13,DLC,周水子机场,PEK,首都国际机场,2025-11-13 13:00:00,2025-11-13 14:25:00,85,CA8909,国航,经济舱,充足,737,中型机,波音,393,1,14
大连,哈尔滨,2025-11-13,PEK,首都国际机场,HRB,太平国际机场,2025-11-13 19:20:00,2025-11-13 21:10:00,110,CA1641,国航,经济舱,充足,320,中型机,空客,393,2,14
大连,哈尔滨,2025-11-13,DLC,周水子机场,PKX,大兴国际机场,2025-11-13 19:35:00,2025-11-13 20:55:00,80,CZ6133,南航,经济舱,充足,320,中型机,空客,610,1,16
大连,哈尔滨,2025-11-13,PKX,大兴国际机场,HRB,太平国际机场,2025-11-13 21:50:00,2025-11-13 23:55:00,125,CZ6202,南航,经济舱,充足,320,中型机,空客,610,2,16
