origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PKX,大兴国际机场,2025-11-12 11:20:00,2025-11-12 13:50:00,150,MF4959,厦航,经济舱,充足,320,中型机,空客,852,1,289
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PEK,首都国际机场,2025-11-12 08:30:00,2025-11-12 10:40:00,130,CA1640,国航,经济舱,充足,737,中型机,波音,878,1,290
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PEK,首都国际机场,2025-11-12 21:20:00,2025-11-12 23:30:00,130,CA1622,国航,经济舱,充足,737,中型机,波音,480,1,282
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PEK,首都国际机场,2025-11-12 20:35:00,2025-11-12 22:40:00,125,CA1612,国航,经济舱,充足,737MAX8,中型机,波音,550,1,286
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PKX,大兴国际机场,2025-11-12 11:20:00,2025-11-12 13:50:00,150,CZ6217,南航,经济舱,充足,320,中型机,空客,689,1,293
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PEK,首都国际机场,2025-11-12 20:35:00,2025-11-12 22:40:00,125,SC5088,山航,经济舱,充足,737MAX8,中型机,波音,650,1,288
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PEK,首都国际机场,2025-11-12 08:30:00,2025-11-12 10:40:00,130,SC5094,山航,经济舱,充足,737,中型机,波音,880,1,291
哈尔滨,北京,2025-11-12,HRB,太平国际机场,PKX,大兴国际机场,2025-11-12 21:30:00,2025-11-12 23:55:00,145,CZ6207,南航,经济舱,充足,320,中型机,空客,990,1,283
哈尔滨,北京,2025-11-12,HRB,太平国际机场,CIH,王村机场,2025-11-12 16:20:00,2025-11-12 19:20:00,180,FU6626,海航｜福州航空,经济舱,充足,737,中型机,波音,750,1,300
哈尔滨,北京,2025-11-12,CIH,王村机场,PKX,大兴国际机场,2025-11-12 21:30:00,2025-11-12 22:40:00,70,DZ6209,东海,经济舱,充足,737-800,中型机,波音,750,2,300
哈尔滨,北京,2025-11-12,HRB,太平国际机场,YNT,蓬莱机场,2025-11-12 10:00:00,2025-11-12 12:00:00,120,QW6097,青岛航,经济舱,充足,320,中型机,空客,1093,1,303
哈尔滨,北京,2025-11-12,YNT,蓬莱机场,PKX,大兴国际机场,2025-11-12 14:35:00,2025-11-12 16:00:00,85,CA8684,国航,经济舱,充足,737MAX8,中型机,波音,1093,2,303
北京,哈尔滨,2025-11-16,PKX,大兴国际机场,HRB,太平国际机场,2025-11-16 12:00:00,2025-11-16 14:05:00,125,CZ6220,南航,经济舱,充足,320,中型机,空客,350,1,313
北京,哈尔滨,2025-11-16,PEK,首都国际机场,HRB,太平国际机场,2025-11-16 12:55:00,2025-11-16 14:55:00,120,SC5746,山航,经济舱,充足,737MAX8,中型机,波音,540,1,322
北京,哈尔滨,2025-11-16,PEK,首都国际机场,HRB,太平国际机场,2025-11-16 20:45:00,2025-11-16 22:25:00,100,CA1639,国航,经济舱,充足,737,中型机,波音,490,1,317
北京,哈尔滨,2025-11-16,PKX,大兴国际机场,HRB,太平国际机场,2025-11-16 15:00:00,2025-11-16 17:15:00,135,3U1600,川航,经济舱,充足,320,中型机,空客,520,1,320
北京,哈尔滨,2025-11-16,PEK,首都国际机场,HRB,太平国际机场,2025-11-16 06:40:00,2025-11-16 08:45:00,125,CA1621,国航,经济舱,充足,737,中型机,波音,300,1,305
北京,哈尔滨,2025-11-16,PKX,大兴国际机场,HRB,太平国际机场,2025-11-16 15:00:00,2025-11-16 17:15:00,135,MF4960,厦航,经济舱,充足,320,中型机,空客,473,1,319
北京,哈尔滨,2025-11-16,PKX,大兴国际机场,PVG,浦东国际机场,2025-11-16 13:00:00,2025-11-16 15:00:00,120,MU5196,东航,经济舱,充足,321,中型机,空客,938,1,327
北京,哈尔滨,2025-11-16,PVG,浦东国际机场,HRB,太平国际机场,2025-11-16 16:05:00,2025-11-16 19:05:00,180,MU8303,东航,经济舱,充足,737-800,中型机,波音,938,2,327
北京,哈尔滨,2025-11-16,PKX,大兴国际机场,HRB,太平国际机场,2025-11-16 07:00:00,2025-11-16 09:10:00,130,CZ6657,南航,经济舱,充足,320,中型机,空客,270,1,306
北京,哈尔滨,2025-11-16,PEK,首都国际机场,HRB,太平国际机场,2025-11-16 20:45:00,2025-11-16 22:25:00,100,ZH1639,深航,经济舱,充足,737,中型机,波音,490,1,318
北京,哈尔滨,2025-11-16,PEK,首都国际机场,HRB,太平国际机场,2025-11-16 07:25:00,2025-11-16 09:20:00,115,CA1689,国航,经济舱,充足,737,中型机,波音,320,1,311
