restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
南京圣和府邸豪华精选酒店悬铃阁中餐厅,南京,32.042870,118.798986,334.0,餐饮服务;中餐厅;中餐厅,17:30,21:00,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.3,线上取号排队
圣和府邸豪华精选酒店·老南京橘暮餐厅,南京,32.042545,118.798838,236.0,餐饮服务;中餐厅;中餐厅,17:30,21:30,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.2,必吃榜top10
阁外香餐厅(太平桥南小区南区店),南京,32.045396,118.799443,100.0,餐饮服务;中餐厅;中餐厅,09:00,23:00,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.0,必吃榜top10;生日套餐服务
烤隐·鲜货烧烤社交酒场(大行宫1912店),南京,32.044619,118.795650,107.0,餐饮服务;中餐厅;中餐厅,11:30,01:00,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.6,有包间
南京大牌档(1912总统府店),南京,32.045050,118.795997,100.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.7,有等位区
Fine Recipe悦食谱·创意西餐(总统府1912店),南京,32.044738,118.795705,110.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,20:30,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.7,户外座位
朱雀桥·南京鸭文化主题餐厅,南京,32.045993,118.796627,59.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.3,有包间
强烨饭店(长白街店),南京,32.039040,118.798726,100.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.4,有包间
梅花颂·金陵小馆(总统府1912店),南京,32.045954,118.796309,77.0,餐饮服务;中餐厅;中餐厅,09:00,20:30,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.7,必吃榜top10
新疆美食烧烤餐厅(太平北路店),南京,32.045158,118.795034,85.0,餐饮服务;中餐厅;特色/地方风味餐厅,11:00,21:00,六朝博物馆,"118.799124,32.042840",32.042840,118.799124,4.0,必吃榜top10;有等位区
拉妮娜西班牙餐厅(碑亭巷店),南京,32.045045,118.794465,101.0,餐饮服务;外国餐厅;地中海风格菜品,10:30,21:30,南京1912街区,"118.795778,32.044777",32.044777,118.795778,3.9,必吃榜top10
山姆墨西哥餐厅(南京D9街区店),南京,32.045751,118.794110,68.0,餐饮服务;外国餐厅;外国餐厅,17:00,23:00,南京1912街区,"118.795778,32.044777",32.044777,118.795778,4.8,生日套餐服务
No Worries澳式餐吧(石婆婆庵店),南京,32.045509,118.792470,100.0,餐饮服务;咖啡厅;咖啡厅,11:00,21:00,南京1912街区,"118.795778,32.044777",32.044777,118.795778,4.8,线上取号排队
汉府饭店中餐厅,南京,32.044040,118.792340,181.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南京1912街区,"118.795778,32.044777",32.044777,118.795778,3.9,必吃榜top10
LA·澜岸江景餐厅,南京,32.109562,118.748666,105.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,23:00,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,4.1,有等位区
偲里花园餐厅,南京,32.122554,118.727990,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,3.8,有等位区;生日套餐服务
绿茶餐厅(南京金象城店),南京,32.126821,118.735120,58.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,4.5,必吃榜top10;线上取号排队
德国花园餐厅(金象城店),南京,32.127651,118.736482,68.0,餐饮服务;外国餐厅;德国菜,11:00,21:00,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,4.1,有等位区
大桥音乐炭烤大院,南京,32.127505,118.729171,100.0,餐饮服务;中餐厅;中餐厅,15:00,02:00,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,4.1,有包间;有等位区
千禧万福品之宴大酒店,南京,32.128655,118.746692,100.0,餐饮服务;中餐厅;综合酒楼|住宿服务;宾馆酒店;宾馆酒店,17:00,21:00,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,4.6,户外座位;线上取号排队
西客音乐餐厅,南京,32.118627,118.720851,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,4.0,必吃榜top10;户外座位
君福楼餐厅(大华锦绣华城爱美颂店),南京,32.116935,118.719516,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,南京长江大桥,"118.738514,32.116040",32.116040,118.738514,4.1,线上取号排队
晚晴楼美食轩,南京,32.020352,118.789761,100.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,21:00,秦淮河,"118.788899,32.020660",32.020660,118.788899,4.1,生日套餐服务;线上取号排队
