origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
福州,苏州,2025-11-12,FYS,福州南站,SZH,苏州站,2025-11-12 14:47:00,2025-11-12 21:53:00,426,D2282,动车,二等座,充足,358.0,1,31
福州,苏州,2025-11-12,FZS,福州站,AOH,上海虹桥站,2025-11-12 13:06:00,2025-11-12 16:45:00,219,G414,高铁,二等座,充足,479.0,1,30
福州,苏州,2025-11-12,AOH,上海虹桥站,ITH,苏州新区站,2025-11-12 17:11:00,2025-11-12 17:54:00,43,G7118,高铁,二等座,充足,479.0,2,30
福州,苏州,2025-11-12,FYS,福州南站,OHH,苏州北站,2025-11-12 15:10:00,2025-11-12 21:28:00,378,G3060,高铁,二等座,充足,408.0,1,32
福州,苏州,2025-11-12,FYS,福州南站,SMU,苏州南站,2025-11-12 06:51:00,2025-11-12 12:19:00,328,G1630,高铁,一等座,充足,902.5,1,16
福州,苏州,2025-11-12,FZS,福州站,HGH,杭州东站,2025-11-12 16:30:00,2025-11-12 19:27:00,177,G416,高铁,二等座,充足,463.0,1,29
福州,苏州,2025-11-12,HGH,杭州东站,OHH,苏州北站,2025-11-12 20:10:00,2025-11-12 21:28:00,78,G3060,高铁,二等座,充足,463.0,2,29
福州,苏州,2025-11-12,FYS,福州南站,YWH,义乌站,2025-11-12 08:43:00,2025-11-12 12:01:00,198,D3104,动车,二等座,充足,342.0,1,8
福州,苏州,2025-11-12,YWH,义乌站,SMU,苏州南站,2025-11-12 12:17:00,2025-11-12 13:44:00,87,G3756,高铁,二等座,充足,342.0,2,8
福州,苏州,2025-11-12,FZS,福州站,AOH,上海虹桥站,2025-11-12 12:40:00,2025-11-12 17:19:00,279,G1636,高铁,二等座,充足,462.0,1,33
福州,苏州,2025-11-12,AOH,上海虹桥站,SZH,苏州站,2025-11-12 17:52:00,2025-11-12 18:20:00,28,D3014,动车,二等座,充足,462.0,2,33
福州,苏州,2025-11-12,FZS,福州站,SJU,盛泽站,2025-11-12 06:28:00,2025-11-12 11:15:00,287,G1412,高铁,二等座,充足,347.0,1,3
福州,苏州,2025-11-12,FYS,福州南站,SMU,苏州南站,2025-11-12 13:23:00,2025-11-12 18:34:00,311,D2284,动车,二等座,充足,341.0,1,11
福州,苏州,2025-11-12,FZS,福州站,SJU,盛泽站,2025-11-12 16:28:00,2025-11-12 21:23:00,295,G3092,高铁,二等座,充足,339.0,1,7
苏州,福州,2025-11-14,SJU,盛泽站,FYS,福州南站,2025-11-14 15:35:00,2025-11-14 20:46:00,311,D3103,动车,二等座,充足,311.0,1,36
苏州,福州,2025-11-14,SMU,苏州南站,HVU,杭州西站,2025-11-14 13:48:00,2025-11-14 14:39:00,51,G1629,高铁,一等座,充足,835.0,1,41
苏州,福州,2025-11-14,HVU,杭州西站,FZS,福州站,2025-11-14 15:00:00,2025-11-14 19:06:00,246,G1627,高铁,二等座,充足,335.0,2,41
苏州,福州,2025-11-14,SZH,苏州站,FYS,福州南站,2025-11-14 12:37:00,2025-11-14 19:27:00,410,D3141,动车,二等座,充足,358.0,1,53
苏州,福州,2025-11-14,SMU,苏州南站,FYS,福州南站,2025-11-14 10:46:00,2025-11-14 16:00:00,314,D3205,动车,二等座,充足,341.0,1,42
苏州,福州,2025-11-14,SMU,苏州南站,FZS,福州站,2025-11-14 16:34:00,2025-11-14 21:34:00,300,G3757,高铁,二等座,充足,419.5,1,52
苏州,福州,2025-11-14,SMU,苏州南站,HVU,杭州西站,2025-11-14 18:07:00,2025-11-14 18:58:00,51,G1419,高铁,二等座,充足,360.0,1,40
苏州,福州,2025-11-14,HVU,杭州西站,FZS,福州站,2025-11-14 19:13:00,2025-11-14 22:25:00,192,G1411,高铁,二等座,充足,360.0,2,40
苏州,福州,2025-11-14,SMU,苏州南站,HJU,横店站,2025-11-14 10:41:00,2025-11-14 12:27:00,106,C3611,城际,二等座,充足,306.0,1,35
苏州,福州,2025-11-14,HJU,横店站,FYS,福州南站,2025-11-14 12:42:00,2025-11-14 16:00:00,198,D3205,动车,二等座,充足,306.0,2,35
苏州,福州,2025-11-14,SMU,苏州南站,FZS,福州站,2025-11-14 13:48:00,2025-11-14 18:49:00,301,G1629,高铁,一等座,充足,835.0,1,50
苏州,福州,2025-11-14,SMU,苏州南站,FYS,福州南站,2025-11-14 13:48:00,2025-11-14 19:10:00,322,G1629,高铁,一等座,充足,835.0,1,51
苏州,福州,2025-11-14,KAH,苏州园区站,AOH,上海虹桥站,2025-11-14 13:20:00,2025-11-14 13:46:00,26,G7559,高铁,二等座,充足,472.0,1,56
苏州,福州,2025-11-14,AOH,上海虹桥站,FZS,福州站,2025-11-14 14:04:00,2025-11-14 17:45:00,221,G415,高铁,二等座,充足,472.0,2,56
