restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
潮府馆·潮州菜(世纪公园店),上海,31.211609,121.550205,280.0,餐饮服务;中餐厅;潮州菜|餐饮服务;中餐厅;湖南菜(湘菜),08:30,21:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,4.5,必吃榜top10;有等位区
妍屋餐厅(金鹰大厦A座店),上海,31.220132,121.550164,100.0,餐饮服务;中餐厅;中餐厅,08:00,19:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,3.8,生日套餐服务
一尺花园(世纪公园),上海,31.212024,121.548349,100.0,风景名胜;公园广场;公园|餐饮服务;咖啡厅;咖啡厅,10:00,21:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,4.7,户外座位
明记烧腊餐厅,上海,31.210316,121.558746,69.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,4.3,有等位区
得来速餐厅,上海,31.215606,121.543081,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,4.0,线上取号排队
上海淳大万丽酒店-宴会厅,上海,31.223894,121.552230,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,3.9,有等位区
御翠轩中餐厅,上海,31.214371,121.562219,600.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,4.3,有等位区;线上取号排队
米香园智选餐厅(上海信息大厦店),上海,31.224152,121.551100,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,3.8,有等位区
稻香情时尚智选餐厅梅花路店,上海,31.210963,121.560861,40.0,餐饮服务;快餐厅;快餐厅,16:00,21:00,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,4.1,生日套餐服务
BIANCHI PLUS白安其(浦东嘉里城店),上海,31.212770,121.562545,386.0,餐饮服务;外国餐厅;意式菜品餐厅,11:00,21:30,上海世纪公园,"121.552563,31.215725",31.215725,121.552563,4.4,户外座位;生日套餐服务
雨松·精致铁板料理(正大广场店),上海,31.236939,121.499084,128.0,餐饮服务;外国餐厅;日本料理,17:00,21:00,正大广场,"121.499170,31.236752",31.236752,121.499170,4.4,户外座位
