restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
臻宝中餐厅,大连,38.878321,121.595490,280.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.3,户外座位;线上取号排队
大连一方城堡豪华精选酒店集锦标帜餐厅,大连,38.878416,121.595227,100.0,餐饮服务;餐饮相关场所;餐饮相关,06:00,23:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.2,有包间;生日套餐服务
鲜之道餐厅(星海新天地店),大连,38.876227,121.593796,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.1,户外座位
卢布里西餐厅,大连,38.876319,121.592747,127.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.7,有等位区
钱库里海鲜自助(星海广场店),大连,38.884002,121.593164,499.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.7,户外座位
源本堂餐厅,大连,38.882437,121.592229,61.0,医疗保健服务;医药保健销售店;医疗保健用品,11:00,21:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.0,线上取号排队
柠澜LEMON LAND餐厅,大连,38.886413,121.593833,100.0,餐饮服务;中餐厅;中式素菜馆,11:00,21:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.8,有包间
星海渔港·观海餐厅,大连,38.875220,121.592000,192.0,餐饮服务;中餐厅;海鲜酒楼,09:00,21:30,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.7,有等位区
Puzzle Restaurant&Lounge拼图餐厅(星海大观A座店),大连,38.886869,121.592322,139.0,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.6,线上取号排队
给我一些时间文创艺术餐馆,大连,38.886674,121.591761,111.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,莲花山观景台,"121.608727,38.879606",38.879606,121.608727,4.6,必吃榜top10;有等位区
LENBACH兰巴赫西餐啤酒坊(星海湾游乐场店),大连,38.875140,121.589221,100.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:30,24:00,滨海路西段木栈道,"121.596943,38.875925",38.875925,121.596943,4.7,户外座位;有包间
FEAST菲斯特西餐厅(星海广场店),大连,38.877169,121.585633,99.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,23:00,滨海路西段木栈道,"121.596943,38.875925",38.875925,121.596943,4.4,必吃榜top10;有等位区
海遇MANGATA COFFEE(星海店),大连,38.877266,121.584327,65.0,餐饮服务;咖啡厅;咖啡厅,10:00,23:00,滨海路西段木栈道,"121.596943,38.875925",38.875925,121.596943,4.6,有包间
渔情渔礼海鲜餐厅,大连,39.078632,122.004641,121.0,餐饮服务;中餐厅;海鲜酒楼,09:00,00:30,黄金海岸,"122.003474,39.076061",39.076061,122.003474,3.8,户外座位
金石滩鲁能希尔顿·厨艺全日餐厅,大连,39.075001,121.997921,244.0,餐饮服务;外国餐厅;日本料理,06:30,21:00,黄金海岸,"122.003474,39.076061",39.076061,122.003474,4.2,必吃榜top10;线上取号排队
金石滩海鲜大排档12号餐厅,大连,39.080485,122.012637,72.0,餐饮服务;中餐厅;海鲜酒楼,11:00,21:00,黄金海岸,"122.003474,39.076061",39.076061,122.003474,4.3,有包间;有等位区
清源餐馆(蓝海湾店),大连,39.087721,122.012230,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄金海岸,"122.003474,39.076061",39.076061,122.003474,3.6,有等位区
美食多多餐馆(美食多多餐饮店),大连,39.088915,122.014309,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:45,黄金海岸,"122.003474,39.076061",39.076061,122.003474,3.5,有包间;有等位区
金石滩13号海鲜大排档餐厅(暂停营业),大连,39.080383,122.012676,48.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,24:00,黄金海岸,"122.003474,39.076061",39.076061,122.003474,3.9,有等位区
