origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
杭州,南昌,2025-11-12,HVU,杭州西站,HOG,南昌南站,2025-11-12 15:15:00,2025-11-12 18:43:00,208,G1499,高铁,二等座,充足,252,1,407
杭州,南昌,2025-11-12,HVU,杭州西站,NUG,南昌东站,2025-11-12 19:56:00,2025-11-12 22:59:00,183,D2201,动车,二等座,充足,185,1,370
杭州,南昌,2025-11-12,HVU,杭州西站,NUG,南昌东站,2025-11-12 15:15:00,2025-11-12 18:28:00,193,G1499,高铁,二等座,充足,244,1,391
杭州,南昌,2025-11-12,XHH,杭州南站,JBH,金华站,2025-11-12 13:32:00,2025-11-12 14:59:00,87,D197,动车,二等座,充足,232,1,418
杭州,南昌,2025-11-12,JBH,金华站,NCG,南昌站,2025-11-12 15:30:00,2025-11-12 17:43:00,133,G1353,高铁,二等座,充足,232,2,418
杭州,南昌,2025-11-12,HGH,杭州东站,NUG,南昌东站,2025-11-12 11:53:00,2025-11-12 14:05:00,132,G799,高铁,二等座,充足,292,1,388
杭州,南昌,2025-11-12,HGH,杭州东站,NCG,南昌站,2025-11-12 17:28:00,2025-11-12 20:40:00,192,G1583,高铁,二等座,充足,288,1,424
杭州,南昌,2025-11-12,XHH,杭州南站,LMH,龙游站,2025-11-12 17:56:00,2025-11-12 18:58:00,62,G1433,高铁,二等座,充足,234,1,384
杭州,南昌,2025-11-12,LMH,龙游站,NXG,南昌西站,2025-11-12 19:27:00,2025-11-12 21:17:00,110,G1345,高铁,二等座,充足,234,2,384
杭州,南昌,2025-11-12,HGH,杭州东站,JBH,金华站,2025-11-12 14:33:00,2025-11-12 15:25:00,52,G1353,高铁,二等座,充足,268,1,409
杭州,南昌,2025-11-12,JBH,金华站,NXG,南昌西站,2025-11-12 15:53:00,2025-11-12 17:43:00,110,G2037,高铁,二等座,充足,268,2,409
杭州,南昌,2025-11-12,HVU,杭州西站,NUG,南昌东站,2025-11-12 19:38:00,2025-11-12 22:44:00,186,G1529,高铁,二等座,充足,224,1,379
杭州,南昌,2025-11-12,HGH,杭州东站,NXG,南昌西站,2025-11-12 07:48:00,2025-11-12 09:46:00,118,G353,高铁,二等座,充足,316,1,393
南昌,杭州,2025-11-14,NXG,南昌西站,JBH,金华站,2025-11-14 09:25:00,2025-11-14 10:47:00,82,G496,高铁,二等座,充足,276,1,448
南昌,杭州,2025-11-14,JBH,金华站,HGH,杭州东站,2025-11-14 11:08:00,2025-11-14 11:55:00,47,G1652,高铁,无座,充足,276,2,448
南昌,杭州,2025-11-14,NCG,南昌站,SRG,上饶站,2025-11-14 07:32:00,2025-11-14 08:46:00,74,G1382,高铁,二等座,充足,272,1,466
南昌,杭州,2025-11-14,SRG,上饶站,XHH,杭州南站,2025-11-14 09:09:00,2025-11-14 10:48:00,99,G1492,高铁,二等座,充足,272,2,466
南昌,杭州,2025-11-14,NUG,南昌东站,HVU,杭州西站,2025-11-14 08:34:00,2025-11-14 11:59:00,205,G1500,高铁,二等座,充足,227,1,444
南昌,杭州,2025-11-14,NXG,南昌西站,JBH,金华站,2025-11-14 17:50:00,2025-11-14 20:00:00,130,G1302,高铁,二等座,充足,265,1,483
南昌,杭州,2025-11-14,JBH,金华站,HZH,杭州站,2025-11-14 20:21:00,2025-11-14 21:54:00,93,C492,城际,二等座,充足,265,2,483
南昌,杭州,2025-11-14,NXG,南昌西站,HGH,杭州东站,2025-11-14 08:45:00,2025-11-14 10:45:00,120,G296,高铁,二等座,充足,316,1,455
南昌,杭州,2025-11-14,NXG,南昌西站,HGH,杭州东站,2025-11-14 11:28:00,2025-11-14 13:29:00,121,G226,高铁,二等座,充足,316,1,459
南昌,杭州,2025-11-14,NUG,南昌东站,HVU,杭州西站,2025-11-14 13:09:00,2025-11-14 15:58:00,169,G3068,高铁,无座,充足,266,1,456
南昌,杭州,2025-11-14,NXG,南昌西站,HGH,杭州东站,2025-11-14 20:30:00,2025-11-14 23:09:00,159,G1404,高铁,二等座,充足,237,1,438
南昌,杭州,2025-11-14,NUG,南昌东站,HVU,杭州西站,2025-11-14 08:02:00,2025-11-14 10:47:00,165,G3790,高铁,二等座,充足,224,1,435
南昌,杭州,2025-11-14,NXG,南昌西站,QEH,衢州站,2025-11-14 17:50:00,2025-11-14 19:29:00,99,G1302,高铁,二等座,充足,287,1,475
南昌,杭州,2025-11-14,QEH,衢州站,XHH,杭州南站,2025-11-14 19:54:00,2025-11-14 20:51:00,57,G1656,高铁,二等座,充足,287,2,475
