origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
济南,北京,2025-11-12,TNA,遥墙国际机场,DLC,周水子机场,2025-11-12 14:40:00,2025-11-12 15:40:00,60,SC8044,山航,经济舱,充足,737,中型机,波音,667,1,435
济南,北京,2025-11-12,DLC,周水子机场,PKX,大兴国际机场,2025-11-12 17:30:00,2025-11-12 19:00:00,90,CZ6139,南航,经济舱,充足,320,中型机,空客,667,2,435
济南,北京,2025-11-12,TNA,遥墙国际机场,DLC,周水子机场,2025-11-12 14:40:00,2025-11-12 15:40:00,60,CA4896,国航,经济舱,充足,737,中型机,波音,510,1,430
济南,北京,2025-11-12,DLC,周水子机场,PEK,首都国际机场,2025-11-12 19:55:00,2025-11-12 21:20:00,85,CA8907,国航,经济舱,充足,737,中型机,波音,510,2,430
济南,北京,2025-11-12,TNA,遥墙国际机场,DLC,周水子机场,2025-11-12 10:05:00,2025-11-12 11:15:00,70,9C6595,春秋,经济舱,充足,320,中型机,空客,481,1,431
济南,北京,2025-11-12,DLC,周水子机场,PKX,大兴国际机场,2025-11-12 19:35:00,2025-11-12 20:55:00,80,CZ6133,南航,经济舱,充足,320,中型机,空客,481,2,431
济南,北京,2025-11-12,TNA,遥墙国际机场,DLC,周水子机场,2025-11-12 12:35:00,2025-11-12 13:45:00,70,CA4952,国航,经济舱,充足,737,中型机,波音,510,1,432
济南,北京,2025-11-12,DLC,周水子机场,PEK,首都国际机场,2025-11-12 19:55:00,2025-11-12 21:20:00,85,CA8907,国航,经济舱,充足,737,中型机,波音,510,2,432
济南,北京,2025-11-12,TNA,遥墙国际机场,DLC,周水子机场,2025-11-12 10:05:00,2025-11-12 11:15:00,70,9C6595,春秋,经济舱,充足,320,中型机,空客,690,1,436
济南,北京,2025-11-12,DLC,周水子机场,PEK,首都国际机场,2025-11-12 13:00:00,2025-11-12 14:25:00,85,CA8909,国航,经济舱,充足,737,中型机,波音,690,2,436
济南,北京,2025-11-12,TNA,遥墙国际机场,DLC,周水子机场,2025-11-12 10:05:00,2025-11-12 11:15:00,70,9C6595,春秋,经济舱,充足,320,中型机,空客,490,1,434
济南,北京,2025-11-12,DLC,周水子机场,PKX,大兴国际机场,2025-11-12 20:40:00,2025-11-12 22:20:00,100,CZ6131,南航,经济舱,充足,320,中型机,空客,490,2,434
济南,北京,2025-11-12,TNA,遥墙国际机场,DLC,周水子机场,2025-11-12 10:05:00,2025-11-12 11:15:00,70,9C6595,春秋,经济舱,充足,320,中型机,空客,480,1,433
济南,北京,2025-11-12,DLC,周水子机场,PEK,首都国际机场,2025-11-12 21:30:00,2025-11-12 22:50:00,80,CA8901,国航,经济舱,充足,737,中型机,波音,480,2,433
北京,济南,2025-11-15,PEK,首都国际机场,DLC,周水子机场,2025-11-15 16:30:00,2025-11-15 18:00:00,90,CA8906,国航,经济舱,充足,737,中型机,波音,510,1,440
北京,济南,2025-11-15,DLC,周水子机场,TNA,遥墙国际机场,2025-11-15 22:30:00,2025-11-15 23:30:00,60,CA8726,国航,经济舱,充足,737,中型机,波音,510,2,440
北京,济南,2025-11-15,PKX,大兴国际机场,DLC,周水子机场,2025-11-15 11:35:00,2025-11-15 12:55:00,80,CZ6130,南航,经济舱,充足,320,中型机,空客,707,1,443
北京,济南,2025-11-15,DLC,周水子机场,TNA,遥墙国际机场,2025-11-15 14:45:00,2025-11-15 15:55:00,70,SC8811,山航,经济舱,充足,737,中型机,波音,707,2,443
北京,济南,2025-11-15,PKX,大兴国际机场,DLC,周水子机场,2025-11-15 16:10:00,2025-11-15 17:30:00,80,CZ6122,南航,经济舱,充足,320,中型机,空客,510,1,441
北京,济南,2025-11-15,DLC,周水子机场,TNA,遥墙国际机场,2025-11-15 22:30:00,2025-11-15 23:30:00,60,SC8772,山航,经济舱,充足,737,中型机,波音,510,2,441
北京,济南,2025-11-15,PEK,首都国际机场,DLC,周水子机场,2025-11-15 11:40:00,2025-11-15 13:00:00,80,CA8904,国航,经济舱,充足,737,中型机,波音,510,1,439
北京,济南,2025-11-15,DLC,周水子机场,TNA,遥墙国际机场,2025-11-15 16:40:00,2025-11-15 17:45:00,65,CA4895,国航,经济舱,充足,737,中型机,波音,510,2,439
北京,济南,2025-11-15,PEK,首都国际机场,DLC,周水子机场,2025-11-15 08:00:00,2025-11-15 09:10:00,70,CA153,国航,经济舱,充足,737,中型机,波音,756,1,444
北京,济南,2025-11-15,DLC,周水子机场,TNA,遥墙国际机场,2025-11-15 10:40:00,2025-11-15 11:55:00,75,SC1195,山航,经济舱,充足,737,中型机,波音,756,2,444
