poi_name,latitude,longitude,address,poi_type
三潭印月,30.238845,120.145369,,attraction
雷峰塔景区,30.230934,120.148849,,attraction
小河历史文化街区,30.308302,120.135337,,attraction
断桥残雪,30.258106,120.151299,,attraction
中国茶叶博物馆（龙井馆区）,30.219662,120.113539,,attraction
九溪烟树,30.202395,120.113350,,attraction
南宋御街中山路步行街,30.240249,120.169526,,attraction
平湖秋月观景点,30.252038,120.146210,,attraction
孤山公园,30.251654,120.142481,,attraction
中国美术学院象山校区,30.155446,120.076690,,attraction
米桂餐厅·时令农家私房菜(满觉陇店),30.218446,120.123766,,restaurant
龙井草堂,30.224969,120.116079,,restaurant
山顶乡阁庭院餐厅,30.219221,120.116411,,restaurant
云中居民宿(西湖店)餐厅,30.217913,120.116908,,restaurant
涤心·龙井,30.226242,120.115439,,restaurant
口子国际大酒店餐厅,30.232386,120.149789,,restaurant
柳莺湖上,30.238732,120.154521,,restaurant
西湖宴·湖景餐厅,30.236157,120.154292,,restaurant
藕香居餐厅,30.230372,120.148032,,restaurant
闻莺馆(柳浪闻莺店),30.240324,120.155890,,restaurant
魏庐·西湖1138文化茶餐厅,30.230253,120.138864,,restaurant
西湖映象餐厅,30.234732,120.156845,,restaurant
Park 1999园林式餐厅,30.240410,120.157740,,restaurant
知味观·味庄(杨公堤店),30.230581,120.137300,,restaurant
新柳莺餐厅(南山路店),30.239341,120.157948,,restaurant
湛碧楼·西湖湖景餐厅,30.247279,120.133313,,restaurant
楼外楼(杭州西湖风景名胜区店),30.250209,120.140723,,restaurant
青岚(杨公堤店),30.248263,120.131589,,restaurant
杭州香格里拉·咖啡苑,30.252574,120.137577,,restaurant
十二时辰湖景餐厅,30.251519,120.131988,,restaurant
华北饭店-中餐厅,30.253808,120.133460,,restaurant
郁金香茶餐饮(太子湾公园北门迎宾亭店),30.227600,120.143830,,restaurant
紫真园茶宴,30.225658,120.152509,,restaurant
晓芦公馆·民国私宴,30.225240,120.143968,,restaurant
晓芦创意餐厅(太子湾店),30.225213,120.143880,,restaurant
一湖春餐厅,30.257141,120.158020,,restaurant
