origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
乌鲁木齐,长沙,2025-11-12,URC,乌鲁木齐天山国际机场,CSX,黄花机场,2025-11-12 16:50:00,2025-11-12 21:20:00,270,CZ3468,南航,经济舱,3,320,中型机,空客,1360,1,125
乌鲁木齐,长沙,2025-11-12,URC,乌鲁木齐天山国际机场,XIY,咸阳机场,2025-11-12 08:40:00,2025-11-12 12:05:00,205,HU7867,海航｜海南航空,经济舱,3,737,中型机,波音,1020,1,130
乌鲁木齐,长沙,2025-11-12,XIY,咸阳机场,CSX,黄花机场,2025-11-12 13:05:00,2025-11-12 14:50:00,105,GS7607,海航｜天津航空,经济舱,3,320,中型机,空客,1020,2,130
乌鲁木齐,长沙,2025-11-12,URC,乌鲁木齐天山国际机场,CSX,黄花机场,2025-11-12 10:30:00,2025-11-12 14:55:00,265,HU7618,海航｜海南航空,经济舱,3,737,中型机,波音,1790,1,127
乌鲁木齐,长沙,2025-11-12,URC,乌鲁木齐天山国际机场,CSX,黄花机场,2025-11-12 14:00:00,2025-11-12 18:25:00,265,CZ6957,南航,经济舱,1,320NEO,中型机,空客,1899,1,128
乌鲁木齐,长沙,2025-11-12,URC,乌鲁木齐天山国际机场,CSX,黄花机场,2025-11-12 16:35:00,2025-11-12 21:00:00,265,FU6594,海航｜福州航空,经济舱,7,737,中型机,波音,1250,1,123
乌鲁木齐,长沙,2025-11-12,URC,乌鲁木齐天山国际机场,SHA,虹桥国际机场,2025-11-12 11:05:00,2025-11-12 15:50:00,285,MU8366,东航,经济舱,2,737,中型机,波音,700,1,129
乌鲁木齐,长沙,2025-11-12,SHA,虹桥国际机场,CSX,黄花机场,2025-11-12 17:05:00,2025-11-12 19:00:00,115,MU5291,东航,经济舱,3,737,中型机,波音,700,2,129
长沙,乌鲁木齐,2025-11-16,CSX,黄花机场,URC,乌鲁木齐天山国际机场,2025-11-16 10:45:00,2025-11-16 15:35:00,290,FU6593,海航｜福州航空,经济舱,1,737,中型机,波音,930,1,137
长沙,乌鲁木齐,2025-11-16,CSX,黄花机场,URC,乌鲁木齐天山国际机场,2025-11-16 07:50:00,2025-11-16 12:40:00,290,CZ9451,南航,经济舱,2,320,中型机,空客,1080,1,139
长沙,乌鲁木齐,2025-11-16,CSX,黄花机场,URC,乌鲁木齐天山国际机场,2025-11-16 16:50:00,2025-11-16 23:40:00,410,UQ2522,海航｜乌航,经济舱,1,737,中型机,波音,453,1,134
长沙,乌鲁木齐,2025-11-16,CSX,黄花机场,URC,乌鲁木齐天山国际机场,2025-11-16 07:50:00,2025-11-16 12:40:00,290,QW6155,青岛航,经济舱,8,320,中型机,空客,520,1,133
长沙,乌鲁木齐,2025-11-16,CSX,黄花机场,URC,乌鲁木齐天山国际机场,2025-11-16 17:40:00,2025-11-16 22:55:00,315,G55089,华夏,经济舱,2,737,中型机,波音,650,1,135
长沙,乌鲁木齐,2025-11-16,CSX,黄花机场,URC,乌鲁木齐天山国际机场,2025-11-16 12:05:00,2025-11-16 18:20:00,375,BK3043,奥凯,经济舱,1,737,中型机,波音,600,1,136
长沙,乌鲁木齐,2025-11-16,CSX,黄花机场,INC,河东机场,2025-11-16 15:35:00,2025-11-16 18:05:00,150,GJ8730,长龙,经济舱,1,320,中型机,空客,500,1,141
长沙,乌鲁木齐,2025-11-16,INC,河东机场,URC,乌鲁木齐天山国际机场,2025-11-16 20:35:00,2025-11-16 23:55:00,200,GJ8652,长龙,经济舱,1,320,中型机,空客,500,2,141
