city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
南京,南京博物院,B001907TGR,中国三大博物馆之一，藏品丰富，包含历史馆、艺术馆、民国馆等六大展馆。,历史文化,,32.040802,118.825064,4.8,09:00,17:00,周一,2.5,4.0,0.0
南京,南京德基广场,B001906FVA,南京顶级购物中心，汇集国际知名品牌，位于新街口商圈核心。,休闲体验,,32.044077,118.784902,4.8,10:00,22:00,,0.5,2.0,0.0
南京,秦淮河画舫游船,,秦淮河水上观光体验，欣赏两岸古建筑和夜景，感受六朝古都风韵。,历史文化,,32.020660,118.788899,4.5,09:00,17:00,,0.5,2.0,0.0
南京,颐和路公馆区第十二片区,B00190BVB6,民国时期公馆建筑群，保存完好的历史街区，建筑风格典雅。,历史文化,,32.063981,118.770087,4.8,全天开放,全天开放,,0.5,2.0,0.0
南京,老门东,B00190BU4S,明清古建筑保护街区，传统民居与现代商业融合，体验老南京风情。,历史文化,,32.011682,118.787631,4.8,全天开放,全天开放,,1.5,3.0,0.0
南京,南京眼步行桥,BY00004EC5,长江上的双螺旋景观步行桥，现代建筑地标，观赏江景城市天际线。,城市地标,,31.995131,118.703146,4.5,全天开放,全天开放,,1.0,2.5,0.0
南京,中山陵景区,B0FFHVEECG,孙中山先生陵寝，中华民国国父纪念地，钟山风景名胜区核心景点。,历史文化,,32.054508,118.854097,4.9,08:00,17:00,周一,2.0,3.5,36.0
南京,狮子桥步行街,B00190B6AO,南京著名美食街区，汇聚各类特色小吃和夜市美食，体验地道南京味道。,休闲体验,,32.067825,118.777783,4.3,全天开放,全天开放,,1.0,2.5,0.0
南京,南京城墙台城景区,B001909FV4,明代城墙保存最完好的一段，可登城俯瞰玄武湖美景。,历史文化,,32.069455,118.812688,4.6,08:00,17:30,,0.5,2.0,30.0
南京,南京长江大桥,B001900009,中国自主设计建造的双层式铁路、公路两用桥梁，城市地标。,城市地标,,32.116040,118.738514,4.7,全天开放,全天开放,,0.5,2.0,0.0
