city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
泉州,麗枫酒店·泉州万达广场店,福建省泉州市丰泽区宝洲路213号丰泽客运站综合楼一楼9号店,24.879486,118.607796,2024,3,245,4.6,
泉州,德化澜悦大酒店,福建省泉州市德化县龙浔镇塔雁街99-18号,25.491877,118.248516,2023,4,267,4.7,
泉州,锦江之星泉州客运中心站酒店,丰泽区泉州客运中心汽车站综合楼，近理工学院机动车检测技能鉴定站。 （ 新车站商业区）,24.886763,118.610303,2018,2,144,4.3,锦江之星
泉州,全季泉州市政府丰海路酒店,大兴街77号，1层局部，14-18层,24.866961,118.684667,2025,3,279,5.0,全季
泉州,泉州宝洲路宏昌亚朵酒店,泉州市丰泽区宝洲路582号,24.888756,118.593552,2022,4,464,4.7,亚朵
泉州,希岸酒店泉州高铁站店,浮桥街金龙街道544号,24.914321,118.547946,2023,3,149,4.1,
泉州,汉庭泉州丰泽广场金融后街酒店,"丰田路6号,1层部分、29层、35-37层",24.899377,118.608151,2025,3,229,4.5,汉庭
泉州,晋江坤豪国际酒店(泉州晋江国际机场店),晋江梅岭街道竹树下社区泉安中路( 福隆花园旁)。,24.830130,118.577960,2021,3,185,4.7,
泉州,泉州石狮德辉广场金盛路亚朵酒店,福建省泉州市石狮市金盛路374号,24.749886,118.639417,2024,4,332,4.9,亚朵
泉州,季云酒店（泉州晋江国际机场五店市店）,晋江新华街171-2号,24.809857,118.579673,2025,3,200,4.5,
泉州,汉庭泉州西街新门街酒店,新门街787号2A办公楼1-3层整层,24.911295,118.576230,2025,3,260,4.9,汉庭
泉州,泉州南安水头安平桥亚朵酒店,福建省泉州市南安市水头镇厦盛街1号,24.704728,118.433320,2024,4,308,4.8,亚朵
泉州,洲际旗下泉州东海假日酒店,"泉州丰泽区滨海街999号, 中国",24.864254,118.672805,2024,5,550,4.9,
泉州,桔子泉州万达泉秀路酒店,泉秀路615号1层部分，4层-7层整层,24.892604,118.596199,2023,3,265,4.9,桔子
泉州,如家旗下-晋江五店市万达广场派柏·云酒店,福建省泉州市晋江市梅园路353,24.819425,118.576975,2015,3,124,4.0,如家
泉州,泉州德化万达广场浔南西路亚朵酒店,泉州市德化县龙浔镇浔南西路60号,25.494301,118.230198,2024,4,390,4.7,亚朵
泉州,德化万佳国际酒店,浔中镇诗泰街2号,25.501065,118.257764,2022,4,231,4.8,
泉州,南安水头明超大酒店,水头镇厦盛路188号,24.701033,118.421686,2018,4,136,3.8,
