restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
恒旺自选餐厅,广州,23.083208,113.431319,100.0,餐饮服务;中餐厅;中餐厅,11:00,20:30,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,3.9,必吃榜top10
华逸茶餐厅,广州,23.074308,113.425782,49.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,3.9,户外座位;生日套餐服务
长洲人家农家菜馆(金洲北路店),广州,23.074295,113.425732,96.0,餐饮服务;中餐厅;中餐厅|商务住宅;商务住宅相关;商务住宅相关,11:00,21:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,4.1,生日套餐服务
龙记港式茶餐厅(长洲岛店),广州,23.074165,113.416949,42.0,餐饮服务;快餐厅;茶餐厅,10:30,20:30,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,4.4,有包间
良澄晟宴餐厅,广州,23.095602,113.438176,433.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,4.6,线上取号排队
新洲餐厅,广州,23.088022,113.407714,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,3.9,必吃榜top10;有等位区
RICK BELLA餐厅(鱼珠港北区店),广州,23.101556,113.419258,134.0,餐饮服务;外国餐厅;意式菜品餐厅,11:00,24:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,4.6,必吃榜top10;有包间
大林苑精细潮菜(广州首店),广州,23.101671,113.418249,349.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,4.2,线上取号排队
长洲岛帐篷餐厅,广州,23.068401,113.425651,84.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,4.1,有包间;有等位区
颂季餐厅,广州,23.101548,113.415402,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,黄埔军校旧址纪念馆,"113.424710,23.086062",23.086062,113.424710,4.0,户外座位;线上取号排队
