city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
杭州,千岛湖星岛印象度假酒店,淳安县千岛湖镇梦姑路88号(千岛湖旅游度假区管委会斜对面),29.600082,119.022247,2018,4,173,4.4,,SPA服务;泳池
杭州,如家商旅（金标）-杭州临安太湖源风景区店,浙江省杭州市临安区太湖源镇青溪街33号青云府,30.264622,119.604344,2024,3,218,4.8,如家,健身房;机器人送餐服务
杭州,维也纳酒店（5.0深化版杭州桐庐富春江店）,城南街道春江路1108号,29.789091,119.678699,2025,3,248,4.2,,SPA服务;免费停车;泳池;洗衣机和烘干机
杭州,杭州胤隆会休闲主题酒店,通惠中路698号,30.179290,120.285795,2013,3,205,4.6,,SPA服务;免费停车;机器人送餐服务
杭州,全季杭州西湖湖滨解放路酒店（原西湖解放路店）,"中河中路166号（近解放路,浙江省公安厅、地铁站龙翔桥D出口）",30.250838,120.172561,2018,3,315,4.9,全季,SPA服务;健身房;免费停车
杭州,杭州西湖湖滨银泰亚朵酒店,中河中路228号京晋大厦,30.255412,120.172154,2017,4,552,4.6,亚朵,免费停车;泳池;洗衣机和烘干机;电视可投屏
杭州,锦江之星5.0（杭州萧山万象汇人民广场地铁站店）,浙江省杭州市萧山区金惠路300号凯晨大厦,30.185737,120.270266,2020,2,289,4.6,锦江之星,洗衣机和烘干机;电视可投屏
杭州,桔子杭州西湖酒店,菩提寺5号,30.256100,120.165000,2019,3,306,4.7,桔子,机器人送餐服务;泳池;洗衣机和烘干机;电视可投屏
杭州,杭州临安青山湖雷迪森庄园,浙江省杭州市临安区锦城街道吴山街1608号,30.234250,119.769275,2023,5,440,4.5,,SPA服务;健身房;机器人送餐服务;泳池
杭州,杭州良韵君亭酒店,浙江省杭州市余杭区良渚街道书韵名邸1-1室,30.349502,120.012755,2020,3,370,4.3,,SPA服务;机器人送餐服务;泳池;洗衣机和烘干机
杭州,杭州萧山机场朵亚酒店,杭州市萧山区靖江街道河庄南路1629号,30.253662,120.461405,2020,4,321,4.0,,SPA服务;免费停车;机器人送餐服务;电视可投屏
杭州,杭州浦京花园酒店,杭州 西湖区 三墩镇厚诚路283号,30.326851,120.080749,2019,4,279,4.6,,SPA服务;电视可投屏
杭州,西湖湖滨颐居酒店,浙江省杭州市上城区长生路58号312室,30.257187,120.159985,2021,3,281,4.6,,健身房;电视可投屏
杭州,杭州西溪喜来登度假大酒店,紫金港路西溪天堂国际旅游综合体1号,30.267616,120.088785,2023,5,1255,4.7,,健身房;免费停车;洗衣机和烘干机;电视可投屏
杭州,杭州农林大学青山湖开元名庭酒店,锦城街道钱王街282号,30.231863,119.731587,2025,4,273,4.5,,健身房;泳池
杭州,竞鹅酒店|腾讯电竞联名(西湖科技园旗舰店),杭州市三墩镇吉园街36号西投云漫里4号楼2楼,30.317964,120.074799,2021,4,309,4.8,,健身房;电视可投屏
杭州,曼居酒店(杭州新登富春港店),富阳区登城北路69号,29.972619,119.737452,2019,4,278,4.3,,SPA服务;健身房;免费停车;电视可投屏
杭州,杭州鸬鸟希尔顿花园酒店,鸬鸟镇寻梨街8号,30.469522,119.769431,2017,5,394,4.5,希尔顿,SPA服务;洗衣机和烘干机
杭州,汉庭杭州东湖北路酒店,临平区宏达路3号,30.460900,120.297000,2016,2,172,4.6,汉庭,机器人送餐服务;电视可投屏
杭州,杭州西湖柳莺里酒店,杭州上城区南山路清波桥河下6号 ，近柳浪闻莺,30.237986,120.155230,2016,5,2096,4.8,,健身房;免费停车;洗衣机和烘干机
