origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
珠海,上海,2025-11-12,ZHQ,珠海站,HGH,杭州东站,2025-11-12 12:17:00,2025-11-12 20:47:00,510,G1302,高铁,二等座,充足,951,1,686
珠海,上海,2025-11-12,HGH,杭州东站,SNH,上海南站,2025-11-12 21:22:00,2025-11-12 22:26:00,64,D2424,动车,二等座,充足,951,2,686
珠海,上海,2025-11-12,QXQ,前山站,IZQ,广州南站,2025-11-12 12:41:00,2025-11-12 13:32:00,51,C7640,城际,二等座,充足,968,1,682
珠海,上海,2025-11-12,IZQ,广州南站,AOH,上海虹桥站,2025-11-12 15:10:00,2025-11-12 21:54:00,404,G820,高铁,二等座,充足,968,2,682
珠海,上海,2025-11-12,ZHQ,珠海站,IZQ,广州南站,2025-11-12 15:09:00,2025-11-12 16:06:00,57,G882,高铁,二等座,充足,950,1,676
珠海,上海,2025-11-12,IZQ,广州南站,AOH,上海虹桥站,2025-11-12 16:22:00,2025-11-12 22:43:00,381,G822,高铁,二等座,充足,950,2,676
珠海,上海,2025-11-12,MFQ,明珠站,IZQ,广州南站,2025-11-12 07:07:00,2025-11-12 08:06:00,59,C7708,城际,二等座,充足,945,1,675
珠海,上海,2025-11-12,IZQ,广州南站,AOH,上海虹桥站,2025-11-12 08:27:00,2025-11-12 15:03:00,396,G818,高铁,二等座,充足,945,2,675
珠海,上海,2025-11-12,ZHQ,珠海站,AOH,上海虹桥站,2025-11-12 12:17:00,2025-11-12 21:47:00,570,G1302,高铁,二等座,充足,973,1,684
珠海,上海,2025-11-12,ZHQ,珠海站,CWQ,长沙南站,2025-11-12 10:15:00,2025-11-12 13:52:00,217,G338,高铁,无座,充足,915,1,683
珠海,上海,2025-11-12,CWQ,长沙南站,AOH,上海虹桥站,2025-11-12 14:46:00,2025-11-12 21:00:00,374,G588,高铁,二等座,充足,915,2,683
珠海,上海,2025-11-12,ZHQ,珠海站,EPH,嘉兴南站,2025-11-12 12:17:00,2025-11-12 21:14:00,537,G1302,高铁,二等座,充足,961,1,685
