origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
福州,上海,2025-11-12,FOC,长乐国际机场,TAO,胶东国际机场,2025-11-12 17:35:00,2025-11-12 20:00:00,145,MU6434,东航,经济舱,充足,320,中型机,空客,1220,1,99
福州,上海,2025-11-12,TAO,胶东国际机场,PVG,浦东国际机场,2025-11-12 21:35:00,2025-11-12 23:15:00,100,MU3707,东航,经济舱,充足,320,中型机,空客,1220,2,99
福州,上海,2025-11-12,FOC,长乐国际机场,PVG,浦东国际机场,2025-11-12 18:50:00,2025-11-12 20:20:00,90,MF3927,厦航,经济舱,充足,321,中型机,空客,659,1,91
福州,上海,2025-11-12,FOC,长乐国际机场,SHA,虹桥国际机场,2025-11-12 12:30:00,2025-11-12 13:50:00,80,MF8547,厦航,经济舱,充足,737,中型机,波音,580,1,89
福州,上海,2025-11-12,FOC,长乐国际机场,SHA,虹桥国际机场,2025-11-12 12:30:00,2025-11-12 13:50:00,80,3U2645,川航,经济舱,充足,737,中型机,波音,700,1,92
福州,上海,2025-11-12,FOC,长乐国际机场,PVG,浦东国际机场,2025-11-12 13:25:00,2025-11-12 14:50:00,85,MU5600,东航,经济舱,充足,321,中型机,空客,660,1,90
福州,上海,2025-11-12,FOC,长乐国际机场,SHA,虹桥国际机场,2025-11-12 07:20:00,2025-11-12 08:40:00,80,MU5532,东航,经济舱,充足,320,中型机,空客,299,1,80
福州,上海,2025-11-12,FOC,长乐国际机场,SHA,虹桥国际机场,2025-11-12 18:00:00,2025-11-12 19:25:00,85,3U2675,川航,经济舱,充足,737,中型机,波音,880,1,94
福州,上海,2025-11-12,FOC,长乐国际机场,SHA,虹桥国际机场,2025-11-12 08:30:00,2025-11-12 09:55:00,85,MF8541,厦航,经济舱,充足,737,中型机,波音,450,1,85
福州,上海,2025-11-12,FOC,长乐国际机场,WUH,天河国际机场,2025-11-12 08:40:00,2025-11-12 10:30:00,110,EU1961,成都航,经济舱,充足,320,中型机,空客,1609,1,101
福州,上海,2025-11-12,WUH,天河国际机场,SHA,虹桥国际机场,2025-11-12 12:00:00,2025-11-12 13:25:00,85,MU5386,东航,经济舱,充足,320,中型机,空客,1609,2,101
福州,上海,2025-11-12,FOC,长乐国际机场,SHA,虹桥国际机场,2025-11-12 08:30:00,2025-11-12 09:55:00,85,3U2639,川航,经济舱,充足,737,中型机,波音,490,1,87
上海,福州,2025-11-15,SHA,虹桥国际机场,FOC,长乐国际机场,2025-11-15 06:55:00,2025-11-15 08:30:00,95,MU8395,东航,经济舱,充足,320NEO,中型机,空客,598,1,114
上海,福州,2025-11-15,PVG,浦东国际机场,FOC,长乐国际机场,2025-11-15 21:25:00,2025-11-15 23:15:00,110,HO5732,吉祥,经济舱,充足,320,中型机,空客,350,1,106
上海,福州,2025-11-15,PVG,浦东国际机场,FOC,长乐国际机场,2025-11-15 21:25:00,2025-11-15 23:15:00,110,MF3851,厦航,经济舱,充足,320,中型机,空客,341,1,104
上海,福州,2025-11-15,SHA,虹桥国际机场,WUH,天河国际机场,2025-11-15 09:15:00,2025-11-15 11:00:00,105,MU5385,东航,经济舱,充足,C919,中型机,商飞,598,1,122
上海,福州,2025-11-15,WUH,天河国际机场,FOC,长乐国际机场,2025-11-15 12:45:00,2025-11-15 14:30:00,105,MU2499,东航,经济舱,充足,320,中型机,空客,598,2,122
上海,福州,2025-11-15,SHA,虹桥国际机场,WUH,天河国际机场,2025-11-15 07:25:00,2025-11-15 09:30:00,125,MU2510,东航,经济舱,充足,737-800,中型机,波音,901,1,124
上海,福州,2025-11-15,WUH,天河国际机场,FOC,长乐国际机场,2025-11-15 11:00:00,2025-11-15 12:40:00,100,HU7623,海航｜海南航空,经济舱,充足,737,中型机,波音,901,2,124
上海,福州,2025-11-15,SHA,虹桥国际机场,FOC,长乐国际机场,2025-11-15 11:05:00,2025-11-15 12:35:00,90,G59472,华夏,经济舱,充足,737,中型机,波音,880,1,118
上海,福州,2025-11-15,PVG,浦东国际机场,WUH,天河国际机场,2025-11-15 06:25:00,2025-11-15 08:30:00,125,MU2504,东航,经济舱,充足,737-800,中型机,波音,421,1,121
上海,福州,2025-11-15,WUH,天河国际机场,FOC,长乐国际机场,2025-11-15 12:45:00,2025-11-15 14:30:00,105,MU2499,东航,经济舱,充足,320,中型机,空客,421,2,121
上海,福州,2025-11-15,PVG,浦东国际机场,FOC,长乐国际机场,2025-11-15 21:25:00,2025-11-15 23:15:00,110,MU5541,东航,经济舱,充足,320,中型机,空客,345,1,105
上海,福州,2025-11-15,PVG,浦东国际机场,FOC,长乐国际机场,2025-11-15 10:45:00,2025-11-15 12:35:00,110,HO5506,吉祥,经济舱,充足,320NEO,中型机,空客,550,1,116
上海,福州,2025-11-15,SHA,虹桥国际机场,FOC,长乐国际机场,2025-11-15 18:15:00,2025-11-15 20:00:00,105,MF8548,厦航,经济舱,充足,737,中型机,波音,400,1,107
