origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
合肥,成都,2025-11-12,HFE,新桥国际机场,CTU,双流国际机场,2025-11-12 21:10:00,2025-11-12 23:40:00,150,MU3546,东航,经济舱,充足,320,中型机,空客,400,1,71
合肥,成都,2025-11-12,HFE,新桥国际机场,PEK,首都国际机场,2025-11-12 16:15:00,2025-11-12 18:10:00,115,CA1844,国航,经济舱,充足,321,中型机,空客,822,1,81
合肥,成都,2025-11-12,PEK,首都国际机场,CTU,双流国际机场,2025-11-12 19:30:00,2025-11-12 22:25:00,175,CA4110,国航,经济舱,充足,330,大型机,空客,822,2,81
合肥,成都,2025-11-12,HFE,新桥国际机场,CTU,双流国际机场,2025-11-12 21:10:00,2025-11-12 23:40:00,150,3U8942,川航,经济舱,充足,320,中型机,空客,400,1,70
合肥,成都,2025-11-12,HFE,新桥国际机场,CTU,双流国际机场,2025-11-12 21:10:00,2025-11-12 23:40:00,150,HO5919,吉祥,经济舱,充足,320,中型机,空客,400,1,69
合肥,成都,2025-11-12,HFE,新桥国际机场,CTU,双流国际机场,2025-11-12 12:20:00,2025-11-12 14:55:00,155,CA4232,国航,经济舱,充足,320,中型机,空客,1050,1,78
合肥,成都,2025-11-12,HFE,新桥国际机场,TFU,天府机场,2025-11-12 11:20:00,2025-11-12 13:50:00,150,MU6696,东航,经济舱,充足,320,中型机,空客,610,1,76
合肥,成都,2025-11-12,HFE,新桥国际机场,CTU,双流国际机场,2025-11-12 21:10:00,2025-11-12 23:40:00,150,EU7402,成都航,经济舱,充足,320,中型机,空客,400,1,68
合肥,成都,2025-11-12,HFE,新桥国际机场,TFU,天府机场,2025-11-12 19:15:00,2025-11-12 21:40:00,145,MF2212,厦航,经济舱,充足,320,中型机,空客,393,1,72
合肥,成都,2025-11-12,HFE,新桥国际机场,PEK,首都国际机场,2025-11-12 10:45:00,2025-11-12 13:00:00,135,CA1814,国航,经济舱,充足,737,中型机,波音,590,1,80
合肥,成都,2025-11-12,PEK,首都国际机场,CTU,双流国际机场,2025-11-12 16:45:00,2025-11-12 19:45:00,180,CA1407,国航,经济舱,充足,350,大型机,空客,590,2,80
合肥,成都,2025-11-12,HFE,新桥国际机场,TFU,天府机场,2025-11-12 16:55:00,2025-11-12 19:30:00,155,PN6257,海航｜西部航空,经济舱,充足,320,中型机,空客,300,1,65
成都,合肥,2025-11-15,TFU,天府机场,HFE,新桥国际机场,2025-11-15 12:55:00,2025-11-15 15:00:00,125,PN6366,海航｜西部航空,经济舱,充足,320,中型机,空客,420,1,92
成都,合肥,2025-11-15,TFU,天府机场,HFE,新桥国际机场,2025-11-15 08:05:00,2025-11-15 10:05:00,120,EU2449,成都航,经济舱,充足,320,中型机,空客,420,1,89
成都,合肥,2025-11-15,TFU,天府机场,HFE,新桥国际机场,2025-11-15 12:20:00,2025-11-15 14:20:00,120,3U6923,川航,经济舱,充足,320,中型机,空客,621,1,99
成都,合肥,2025-11-15,TFU,天府机场,KMG,长水机场,2025-11-15 10:40:00,2025-11-15 11:55:00,75,DR6522,苏南瑞丽航,经济舱,充足,737,中型机,波音,1086,1,109
成都,合肥,2025-11-15,KMG,长水机场,HFE,新桥国际机场,2025-11-15 13:30:00,2025-11-15 15:55:00,145,MF3809,厦航,经济舱,充足,320,中型机,空客,1086,2,109
成都,合肥,2025-11-15,TFU,天府机场,HFE,新桥国际机场,2025-11-15 16:05:00,2025-11-15 18:10:00,125,MU6633,东航,经济舱,充足,320,中型机,空客,410,1,91
成都,合肥,2025-11-15,TFU,天府机场,HFE,新桥国际机场,2025-11-15 20:15:00,2025-11-15 22:10:00,115,PN6258,海航｜西部航空,经济舱,充足,320,中型机,空客,350,1,87
成都,合肥,2025-11-15,CTU,双流国际机场,PVG,浦东国际机场,2025-11-15 17:30:00,2025-11-15 20:10:00,160,MU5418,东航,经济舱,充足,320,中型机,空客,900,1,107
成都,合肥,2025-11-15,PVG,浦东国际机场,HFE,新桥国际机场,2025-11-15 21:55:00,2025-11-15 23:25:00,90,MU6581,东航,经济舱,充足,320,中型机,空客,900,2,107
成都,合肥,2025-11-15,CTU,双流国际机场,HFE,新桥国际机场,2025-11-15 13:05:00,2025-11-15 14:50:00,105,TV9935,西藏航,经济舱,充足,319,中型机,空客,591,1,94
成都,合肥,2025-11-15,TFU,天府机场,HFE,新桥国际机场,2025-11-15 07:55:00,2025-11-15 10:10:00,135,MU6695,东航,经济舱,充足,320,中型机,空客,410,1,90
成都,合肥,2025-11-15,CTU,双流国际机场,HFE,新桥国际机场,2025-11-15 18:20:00,2025-11-15 20:20:00,120,EU7401,成都航,经济舱,充足,320,中型机,空客,600,1,97
