poi_name,latitude,longitude,address,poi_type
日光岩,24.441998,118.067137,,attraction
曾厝垵,24.425286,118.125370,,attraction
集美学村,24.566280,118.092832,,attraction
黄厝海滩,24.442614,118.161900,,attraction
环岛南路,24.431470,118.142622,,attraction
沙坡尾艺术西区,24.437609,118.087587,,attraction
鼓浪屿钢琴博物馆,24.438300,118.069799,,attraction
观音山梦幻海岸沙滩,24.490845,118.199438,,attraction
钟鼓索道,24.452775,118.094162,,attraction
椰风寨,24.442613,118.161867,,attraction
红厝灶咖·赖记小厨·原妞妞闽菜餐厅(厦大店),24.439167,118.092371,,restaurant
名苑餐厅(大学城商场店),24.437025,118.092127,,restaurant
余毅谦海景餐厅,24.425358,118.124858,,restaurant
临家闽南菜(环岛路店),24.424218,118.124715,,restaurant
WANNA·望那儿落日峡谷海景餐吧,24.424150,118.124644,,restaurant
欢囍芒果糯米饭(曾厝安店),24.426987,118.125449,,restaurant
佳丽海鲜酒楼(环岛路店),24.423277,118.124971,,restaurant
阿里元餐厅(曾厝垵店),24.426628,118.123478,,restaurant
祝名平价海鲜古树海景餐厅(曾厝垵店),24.426359,118.123234,,restaurant
祝名海鲜平价活鲜海景餐厅(曾厝垵店),24.426436,118.123210,,restaurant
老闽味姜母鸭·煎蟹闽菜餐厅(曾厝垵地标店),24.427532,118.124499,,restaurant
格兰阁艺术中心·无国界融合料理(环岛路360度全海景餐厅),24.423458,118.127330,,restaurant
那私厨(红砖老别墅餐厅),24.444820,118.067696,,restaurant
尚良便利店·南韵屹品餐厅,24.444922,118.067810,,restaurant
红猪餐厅·鼓浪屿华侨料理,24.444404,118.064810,,restaurant
鼓浪海鲜餐厅(鼓浪屿笔山洞店),24.445378,118.064724,,restaurant
猫岛主趣味餐厅,24.442736,118.068569,,restaurant
音乐海鲜餐厅,24.443658,118.069567,,restaurant
古厝花园餐厅,24.443323,118.069694,,restaurant
六悦花园中餐厅(鼓浪屿店),24.440870,118.066559,,restaurant
黄家花园餐厅,24.440881,118.069643,,restaurant
老厦门海鲜餐厅(鼓浪屿店),24.442886,118.070977,,restaurant
赵小姐的店(鼓浪屿音乐厅店),24.443387,118.071405,,restaurant
海怪先生西餐厅(鼓浪屿美食地标),24.442379,118.072770,,restaurant
福林春餐厅,24.443529,118.071283,,restaurant
沈家闽南肠粉,24.443839,118.071394,,restaurant
华侨大学华文学院华文餐厅,24.566552,118.094191,,restaurant
海苑餐厅(岑东路),24.569347,118.095095,,restaurant
华泉餐厅,24.568536,118.097449,,restaurant
品膳时尚自助餐厅,24.570744,118.096545,,restaurant
御品蛙餐厅,24.568711,118.098544,,restaurant
老颜餐厅,24.571850,118.095861,,restaurant
疆客莱新疆风味餐厅(万达广场店),24.572631,118.092606,,restaurant
Yu island羽岛融合餐厅,24.572994,118.092889,,restaurant
重庆猪圈火锅自助餐厅(集美万达店),24.572969,118.092020,,restaurant
星财记香港冰室(集美万达广场店),24.573063,118.093172,,restaurant
数星园-粉夏pink·海景咖啡餐厅,24.441731,118.160292,,restaurant
荣誉梵尔纳美人鱼自助餐厅,24.445275,118.161975,,restaurant
树屋餐厅,24.443514,118.158633,,restaurant
海渔家餐厅,24.443588,118.158408,,restaurant
大厨的餐厅(黄厝分店),24.443209,118.158267,,restaurant
海强海鲜餐厅,24.443288,118.158187,,restaurant
依海人家海鲜餐厅,24.443044,118.158028,,restaurant
品鲜海鲜餐厅,24.443324,118.158018,,restaurant
黄厝木港海鲜餐厅,24.443040,118.157923,,restaurant
闽南郎姜母鸭餐厅,24.443878,118.157896,,restaurant
哎呀我烤活鲜烧烤餐厅(曾厝垵店),24.427175,118.123375,,restaurant
相域缘餐厅,24.428825,118.142325,,restaurant
厦门金沙湾宾馆(环岛路黄厝沙滩店)·中餐厅,24.429444,118.144577,,restaurant
厦门靠山吃海餐厅,24.433566,118.140707,,restaurant
亚洲海湾大酒店(海逸西餐厅店),24.431861,118.145638,,restaurant
湖畔亭海鲜·地道厦门菜(黄厝店),24.435298,118.141147,,restaurant
朋来阁餐厅,24.428541,118.138608,,restaurant
阿肥发自助餐厅,24.436450,118.143986,,restaurant
厦门海悦山庄酒店自助餐厅(地中海餐厅),24.435131,118.147812,,restaurant
香茶宫福建菜餐厅(海悦山庄店),24.435441,118.149148,,restaurant
白石海景Live餐酒吧,24.422623,118.134152,,restaurant
连鹭海鲜·南北融合菜·包厢宴请(湖里店),24.507100,118.182975,,restaurant
希尔顿欢朋酒店餐厅,24.507023,118.183733,,restaurant
芋包嫂,24.438669,118.088652,,restaurant
天空餐厅(世茂Emall店),24.436114,118.088357,,restaurant
太哼冰室(厦门世茂Emall店),24.435739,118.088519,,restaurant
迦兰·泰式料理(世茂Emall店),24.435575,118.088347,,restaurant
厦门康莱德酒店鹭城轩中餐厅,24.435284,118.089187,,restaurant
38号码头餐厅(厦门康莱德酒店),24.435310,118.089352,,restaurant
渔家海鲜舫(蜂巢山路),24.441171,118.088933,,restaurant
食客家自选餐厅,24.441840,118.089551,,restaurant
东东享自选餐厅(塔埔社区东区店),24.494545,118.194046,,restaurant
来福餐厅时尚自选餐厅,24.494435,118.191283,,restaurant
粤佳烧鹅港式餐厅(海西金谷广场店),24.493725,118.192275,,restaurant
新海鱼村,24.488386,118.198907,,restaurant
观音山第一餐厅,24.490835,118.194589,,restaurant
知味餐厅,24.486946,118.196225,,restaurant
丽晶乐吧·茶餐厅,24.487026,118.195362,,restaurant
黑明餐厅(会展店),24.486238,118.193517,,restaurant
斋糖厝闽南餐厅小吃·甜品,24.493575,118.191625,,restaurant
豪乐汇海鲜主题餐厅(观音山店),24.486231,118.192358,,restaurant
小眼镜大排档(万佳东方店),24.453992,118.092695,,restaurant
熊猫餐厅,24.453912,118.092370,,restaurant
茶油香闽南菜·空中餐厅(厦门大学店),24.454143,118.091873,,restaurant
厦门植物园棕野云涧茶餐厅,24.452881,118.097155,,restaurant
白鹭员工餐厅(白鹭宾馆店),24.454478,118.091330,,restaurant
盈翠餐厅,24.452932,118.090325,,restaurant
厦门宾馆中餐厅,24.456623,118.093475,,restaurant
九道传奇养生餐厅,24.456139,118.090982,,restaurant
橙大嘴,24.454071,118.089049,,restaurant
佳乐餐厅·快餐小炒,24.457772,118.092977,,restaurant
美味快餐厅(翔云三路店),24.533940,118.137455,,restaurant
阿咪餐厅(火车站店),24.469494,118.117523,,restaurant
大椰青海南椰子鸡火锅餐厅(罗宾森广场店),24.468932,118.113624,,restaurant
豪客来牛排(厦门罗宾森广场餐厅),24.468968,118.113584,,restaurant
佰味佳香港餐厅(机场店),24.534923,118.136693,,restaurant
食代多元餐厅(中骏大厦第2、3座店),24.534724,118.139251,,restaurant
广芳园香港潮饮店(软件园店),24.488046,118.187512,,restaurant
一品香餐厅(软件园店),24.488249,118.185794,,restaurant
林夕烧酒档(没有分店),24.467378,118.107308,,restaurant
阿亮小炒,24.467850,118.108349,,restaurant
阿华私房菜(文华阁店),24.468992,118.107592,,restaurant
鑫阿强姜母鸭阿强煎蟹,24.456980,118.082161,,restaurant
厦门市思明区蚝港炭烤餐厅,24.462065,118.076099,,restaurant
47咖喱东南亚餐馆,24.460920,118.077363,,restaurant
正元希尔顿逸林酒店(開全日餐厅),24.475475,118.032525,,restaurant
小鸭鲢城·客家菜主题餐厅(海沧店),24.476654,118.033238,,restaurant
厦门海沧英迪格酒店·澜屿18餐厅,24.478184,118.032680,,restaurant
大众餐厅(圣岩路店),24.642909,118.068194,,restaurant
江西餐馆(厦门高铁阳光花园店),24.630965,118.069474,,restaurant
旺角餐馆(大学城商业街店),24.634523,118.087878,,restaurant
43号时空餐厅,24.454550,118.082460,,restaurant
古镇驿站柴火灶餐厅,24.670702,118.248576,,restaurant
京华大酒店中餐厅(厦禾路店),24.473873,118.120437,,restaurant
鑫客家二十六年·盛馔,24.474219,118.119687,,restaurant
澜记老香港茶点(莲坂店),24.474363,118.119564,,restaurant
面之缘餐馆,24.657646,118.156380,,restaurant
老蔡餐厅,24.656925,118.155825,,restaurant
闽北知者来餐厅(环东海城思明工业园职工之家店),24.651305,118.160439,,restaurant
鲜承中餐厅·厦门华尔道夫酒店,24.484301,118.127929,,restaurant
勋餐厅,24.484475,118.127425,,restaurant
滙壹西餐厅·厦门华尔道夫酒店,24.484475,118.127425,,restaurant
鹭港码头·海鲜餐厅(轮渡第一码头店),24.462541,118.072283,,restaurant
将军匙海鲜餐厅(八市海景店),24.460275,118.073455,,restaurant
Qing青浅餐厅融合厦门菜(曾厝垵店),24.428309,118.124718,,restaurant
老牌正宗川菜(火车站店),24.473266,118.115618,,restaurant
旺角港式茶餐厅,24.473824,118.115790,,restaurant
豪客来(厦门梧村中闽百汇餐厅),24.470720,118.116310,,restaurant
上阳台餐厅,24.476913,118.140626,,restaurant
郑言餐厅(莲成大厦店),24.477369,118.140743,,restaurant
豪客来牛排(厦门金鸡亭餐厅),24.477418,118.140607,,restaurant
