city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
南昌,南昌八一起义纪念馆,B031704VYJ,中国重要革命纪念馆，展示八一起义历史，爱国主义教育基地。,历史文化,,28.674670,115.889435,4.7,09:00,21:00,周一,1.5,3.0,0.0
南昌,八大山人纪念馆,B031704VXJ,明末画家朱耷故居，国家一级博物馆，园林式古建筑群环境优雅。,历史文化,,28.604789,115.916642,4.0,09:00,17:00,周一,1.0,2.5,0.0
南昌,江西省博物馆（新馆）,B0FFGY018L,现代化大型博物馆，展示江西历史文化与考古成果，馆藏丰富。,历史文化,,28.705900,115.881823,4.8,09:00,17:00,周一,1.5,3.0,0.0
南昌,赣江市民公园-秋水广场,B03170SVWK,赣江岸边的城市公园广场，可观赏江景和城市夜景。,自然风光,,28.683089,115.862117,4.6,全天开放,全天开放,,1.0,2.5,0.0
南昌,青云谱道观,,古称太极观，道教净明派祖庭，与八大山人纪念馆相邻。,历史文化,,28.604789,115.916642,4.5,全天开放,全天开放,,0.5,2.0,0.0
南昌,象山森林公园,B031701BMI,南昌市郊自然生态公园，观鸟胜地，空气清新,自然风光,,28.951573,115.966089,3.3,08:00,18:00,,2.5,4.0,0.0
南昌,南昌之星摩天轮,B03170TW9H,世界第三高摩天轮，赣江畔地标建筑，可俯瞰南昌全景。,城市地标,,28.655929,115.850254,4.8,09:00,22:00,周一,1.0,2.5,50.0
南昌,胜利路步行街,B0FFGX8NZX,南昌传统商业步行街，汇聚购物和地方小吃,休闲体验,,28.678755,115.888103,4.5,全天开放,全天开放,,0.5,2.0,0.0
南昌,艾溪湖森林湿地公园,B031705HEA,南昌城市绿肺，湿地生态环境优美，适合休闲漫步。,自然风光,,28.689605,115.990201,4.8,全天开放,全天开放,,1.5,3.0,0.0
南昌,万寿宫历史文化街区,B0FFH2KZQN,南昌历史文化街区，集传统建筑、民俗文化和特色美食于一体。,历史文化,,28.674121,115.887019,4.8,全天开放,全天开放,,1.5,3.0,0.0
南昌,绳金塔,B031703XFA,千年古塔，南昌市重要文物保护单位，周边有民俗文化街。,历史文化,,28.660962,115.899890,4.7,08:30,21:00,,0.5,2.0,0.0
南昌,南昌大学(前湖校区),B031704T6Y,江西省重点大学，校园环境优美，具有浓厚的学术氛围。,历史文化,,28.656317,115.801325,4.5,全天开放,全天开放,,1.0,2.5,0.0
南昌,江西省博物馆,B0FFGY018L,江西省最大综合性博物馆，展示赣鄱文化精髓和历史文物珍品。,历史文化,,28.705900,115.881823,4.8,09:00,17:00,周一,2.0,3.5,0.0
南昌,八一公园,B031704QZN,南昌市区历史悠久的公园，市民休闲好去处，适合家庭漫步。,休闲体验,,28.678562,115.897626,4.7,全天开放,全天开放,,1.0,2.5,0.0
南昌,杏花楼（水观音亭）,B03170407I,明代古建筑，临江而立，具有深厚的历史文化底蕴。,历史文化,,28.681531,115.894609,4.7,09:00,17:00,周一,0.5,2.0,0.0
