origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
深圳,北京,2025-11-12,SZX,宝安国际机场,PKX,大兴国际机场,2025-11-12 14:05:00,2025-11-12 17:15:00,190,KN5858,中联航,经济舱,充足,737,中型机,波音,1100,1,391
深圳,北京,2025-11-12,SZX,宝安国际机场,PKX,大兴国际机场,2025-11-12 12:10:00,2025-11-12 15:15:00,185,G59274,华夏,经济舱,充足,737,中型机,波音,1160,1,393
深圳,北京,2025-11-12,SZX,宝安国际机场,PEK,首都国际机场,2025-11-12 13:55:00,2025-11-12 18:50:00,295,CA3411,国航,经济舱,充足,320,中型机,空客,1080,1,395
深圳,北京,2025-11-12,SZX,宝安国际机场,PEK,首都国际机场,2025-11-12 13:55:00,2025-11-12 18:50:00,295,KY9209,昆明航,经济舱,充足,320,中型机,空客,1080,1,394
深圳,北京,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 16:10:00,2025-11-12 18:30:00,140,MU5354,东航,经济舱,充足,737,中型机,波音,500,1,397
深圳,北京,2025-11-12,SHA,虹桥国际机场,PKX,大兴国际机场,2025-11-12 20:40:00,2025-11-12 22:55:00,135,MU8230,东航,经济舱,充足,737,中型机,波音,500,2,397
深圳,北京,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 15:20:00,2025-11-12 17:20:00,120,HU7395,海航｜海南航空,经济舱,充足,787,大型机,波音,699,1,402
深圳,北京,2025-11-12,HGH,萧山国际机场,PEK,首都国际机场,2025-11-12 21:10:00,2025-11-12 23:40:00,150,HU7678,海航｜海南航空,经济舱,充足,787,大型机,波音,699,2,402
深圳,北京,2025-11-12,SZX,宝安国际机场,PKX,大兴国际机场,2025-11-12 15:30:00,2025-11-12 18:45:00,195,CZ3189,南航,经济舱,充足,777,大型机,波音,1000,1,388
深圳,北京,2025-11-12,SZX,宝安国际机场,SHA,虹桥国际机场,2025-11-12 12:30:00,2025-11-12 14:45:00,135,MU8432,东航,经济舱,充足,330,大型机,空客,500,1,399
深圳,北京,2025-11-12,SHA,虹桥国际机场,PKX,大兴国际机场,2025-11-12 20:40:00,2025-11-12 22:55:00,135,MU8230,东航,经济舱,充足,737,中型机,波音,500,2,399
深圳,北京,2025-11-12,SZX,宝安国际机场,PKX,大兴国际机场,2025-11-12 21:00:00,2025-11-12 23:55:00,175,G59098,华夏,经济舱,充足,737,中型机,波音,1000,1,384
深圳,北京,2025-11-12,SZX,宝安国际机场,PKX,大兴国际机场,2025-11-12 21:00:00,2025-11-12 23:55:00,175,3U2464,川航,经济舱,充足,737,中型机,波音,1000,1,383
北京,深圳,2025-11-18,PEK,首都国际机场,SZX,宝安国际机场,2025-11-18 19:30:00,2025-11-18 23:00:00,210,HU7713,海航｜海南航空,经济舱,充足,787,大型机,波音,1000,1,417
北京,深圳,2025-11-18,PKX,大兴国际机场,SZX,宝安国际机场,2025-11-18 11:00:00,2025-11-18 14:35:00,215,CZ3168,南航,经济舱,充足,320,中型机,空客,889,1,408
北京,深圳,2025-11-18,PKX,大兴国际机场,SZX,宝安国际机场,2025-11-18 06:55:00,2025-11-18 11:55:00,300,DZ6210,东海,经济舱,充足,737-800,中型机,波音,800,1,404
北京,深圳,2025-11-18,PEK,首都国际机场,SHA,虹桥国际机场,2025-11-18 13:00:00,2025-11-18 15:05:00,125,MU5112,东航,经济舱,充足,330,大型机,空客,894,1,428
北京,深圳,2025-11-18,SHA,虹桥国际机场,SZX,宝安国际机场,2025-11-18 16:20:00,2025-11-18 18:40:00,140,MU5349,东航,经济舱,充足,330,大型机,空客,894,2,428
北京,深圳,2025-11-18,PEK,首都国际机场,SZX,宝安国际机场,2025-11-18 08:30:00,2025-11-18 11:55:00,205,GS5701,海航｜天津航空,经济舱,充足,787,大型机,波音,1000,1,414
北京,深圳,2025-11-18,PKX,大兴国际机场,SZX,宝安国际机场,2025-11-18 09:00:00,2025-11-18 12:20:00,200,CZ3156,南航,经济舱,充足,321,中型机,空客,1020,1,416
北京,深圳,2025-11-18,PEK,首都国际机场,SZX,宝安国际机场,2025-11-18 09:30:00,2025-11-18 12:50:00,200,HU7703,海航｜海南航空,经济舱,充足,787,大型机,波音,1000,1,415
北京,深圳,2025-11-18,PEK,首都国际机场,SZX,宝安国际机场,2025-11-18 14:30:00,2025-11-18 17:55:00,205,HU7709,海航｜海南航空,经济舱,充足,787,大型机,波音,900,1,412
北京,深圳,2025-11-18,PEK,首都国际机场,SZX,宝安国际机场,2025-11-18 06:25:00,2025-11-18 10:10:00,225,CA1393,国航,经济舱,充足,330,大型机,空客,830,1,406
北京,深圳,2025-11-18,PEK,首都国际机场,SZX,宝安国际机场,2025-11-18 06:25:00,2025-11-18 10:10:00,225,ZH1393,深航,经济舱,充足,330,大型机,空客,830,1,405
