origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
重庆,郑州,2025-11-12,CUW,重庆北站,WZE,万州北站,2025-11-12 16:49:00,2025-11-12 17:58:00,69,G3472,高铁,二等座,充足,347,1,313
重庆,郑州,2025-11-12,WZE,万州北站,ZAF,郑州东站,2025-11-12 19:03:00,2025-11-12 23:05:00,242,G3478,高铁,二等座,充足,347,2,313
重庆,郑州,2025-11-12,CYW,沙坪坝站,ZAF,郑州东站,2025-11-12 08:51:00,2025-11-12 16:48:00,477,G3290,高铁,无座,充足,653,1,356
重庆,郑州,2025-11-12,CUW,重庆北站,PDF,平顶山西站,2025-11-12 11:10:00,2025-11-12 15:28:00,258,G334,高铁,二等座,充足,516,1,339
重庆,郑州,2025-11-12,PDF,平顶山西站,ZAF,郑州东站,2025-11-12 15:55:00,2025-11-12 16:39:00,44,G3422,高铁,二等座,充足,516,2,339
重庆,郑州,2025-11-12,CUW,重庆北站,ZIF,郑州航空港站,2025-11-12 12:23:00,2025-11-12 17:47:00,324,G372,高铁,二等座,充足,496,1,329
重庆,郑州,2025-11-12,CXW,重庆西站,PDF,平顶山西站,2025-11-12 17:20:00,2025-11-12 22:13:00,293,G3478,高铁,二等座,充足,351,1,311
重庆,郑州,2025-11-12,PDF,平顶山西站,ZAF,郑州东站,2025-11-12 22:48:00,2025-11-12 23:30:00,42,G6700,高铁,二等座,充足,351,2,311
重庆,郑州,2025-11-12,CUW,重庆北站,ZAF,郑州东站,2025-11-12 15:02:00,2025-11-12 20:30:00,328,G3476,高铁,二等座,充足,494,1,332
重庆,郑州,2025-11-12,CXW,重庆西站,ZAF,郑州东站,2025-11-12 16:54:00,2025-11-12 22:30:00,336,G3420,高铁,二等座,充足,493,1,336
重庆,郑州,2025-11-12,CUW,重庆北站,ZAF,郑州东站,2025-11-12 13:01:00,2025-11-12 18:44:00,343,G1710,高铁,二等座,充足,542.5,1,353
重庆,郑州,2025-11-12,ZAF,郑州东站,ZZF,郑州站,2025-11-12 19:00:00,2025-11-12 19:16:00,16,D7853,动车,无座,充足,542.5,2,353
重庆,郑州,2025-11-12,CXW,重庆西站,XPF,郑州西站,2025-11-12 09:58:00,2025-11-12 18:08:00,490,G1888,高铁,无座,充足,637,1,357
重庆,郑州,2025-11-12,CUW,重庆北站,EZF,新郑机场站,2025-11-12 10:35:00,2025-11-12 16:55:00,380,G3404,高铁,二等座,充足,502,1,346
郑州,重庆,2025-11-14,ZAF,郑州东站,CXW,重庆西站,2025-11-14 10:13:00,2025-11-14 15:53:00,340,G3477,高铁,二等座,充足,528,1,384
郑州,重庆,2025-11-14,ZIF,郑州航空港站,CXW,重庆西站,2025-11-14 08:31:00,2025-11-14 14:02:00,331,G3419,高铁,二等座,充足,512,1,370
郑州,重庆,2025-11-14,ZAF,郑州东站,WZE,万州北站,2025-11-14 14:28:00,2025-11-14 19:00:00,272,G3425,高铁,二等座,充足,506,1,382
郑州,重庆,2025-11-14,WZE,万州北站,CUW,重庆北站,2025-11-14 19:16:00,2025-11-14 20:25:00,69,G1477,高铁,二等座,充足,506,2,382
郑州,重庆,2025-11-14,ZAF,郑州东站,CUW,重庆北站,2025-11-14 14:33:00,2025-11-14 20:02:00,329,G1323,高铁,二等座,充足,530,1,386
郑州,重庆,2025-11-14,ZAF,郑州东站,CXW,重庆西站,2025-11-14 08:03:00,2025-11-14 14:02:00,359,G3419,高铁,二等座,充足,524,1,381
郑州,重庆,2025-11-14,ZAF,郑州东站,COW,长寿北站,2025-11-14 08:55:00,2025-11-14 14:50:00,355,G3475,高铁,二等座,充足,342,1,359
郑州,重庆,2025-11-14,COW,长寿北站,CUW,重庆北站,2025-11-14 15:13:00,2025-11-14 15:43:00,30,D6135,动车,二等座,充足,342,2,359
郑州,重庆,2025-11-14,ZAF,郑州东站,CUW,重庆北站,2025-11-14 13:31:00,2025-11-14 18:33:00,302,G3357,高铁,二等座,充足,570,1,390
郑州,重庆,2025-11-14,ZZF,郑州站,NOF,南阳东站,2025-11-14 13:30:00,2025-11-14 15:30:00,120,G7903,高铁,二等座,充足,519,1,396
郑州,重庆,2025-11-14,NOF,南阳东站,CUW,重庆北站,2025-11-14 15:50:00,2025-11-14 20:19:00,269,G3425,高铁,二等座,充足,519,2,396
郑州,重庆,2025-11-14,ZAF,郑州东站,CUW,重庆北站,2025-11-14 09:29:00,2025-11-14 14:11:00,282,G311,高铁,二等座,充足,518,1,376
郑州,重庆,2025-11-14,CUW,重庆北站,CXW,重庆西站,2025-11-14 14:44:00,2025-11-14 15:07:00,23,G2249,高铁,二等座,充足,518,2,376
郑州,重庆,2025-11-14,ZAF,郑州东站,CUW,重庆北站,2025-11-14 18:25:00,2025-11-14 23:20:00,295,G1533,高铁,二等座,充足,516,1,374
