poi_name,latitude,longitude,address,poi_type
大连博物馆,38.888484,121.586097,,attraction
大连金石滩生命奥秘博物馆,39.088910,122.009081,,attraction
莲花山观景台,38.879606,121.608727,,attraction
东港商务区,38.918777,121.698262,,attraction
中山广场,38.921549,121.643827,,attraction
星海公园,38.877811,121.568075,,attraction
太阳沟风景区,38.810796,121.234155,,attraction
滨海路西段木栈道,38.875925,121.596943,,attraction
黑石礁公园,38.869587,121.558934,,attraction
黄金海岸,39.076061,122.003474,,attraction
源本堂餐厅,38.882437,121.592229,,restaurant
钱库里海鲜自助(星海广场店),38.884002,121.593164,,restaurant
凤凰餐厅(中山路),38.886419,121.585269,,restaurant
FEAST菲斯特西餐厅(星海广场店),38.877169,121.585633,,restaurant
海遇MANGATA COFFEE(星海店),38.877266,121.584327,,restaurant
给我一些时间文创艺术餐馆,38.886674,121.591761,,restaurant
Puzzle Restaurant&Lounge拼图餐厅(星海大观A座店),38.886869,121.592322,,restaurant
柠澜LEMON LAND餐厅,38.886413,121.593833,,restaurant
大连一方城堡豪华精选酒店集锦标帜餐厅,38.878416,121.595227,,restaurant
卢布里西餐厅,38.876319,121.592747,,restaurant
隐巷餐厅,38.924468,121.645262,,restaurant
亚朵酒店大连中山广场店-中餐厅,38.924384,121.645614,,restaurant
大饪冠时中餐厅(友谊商城店),38.922800,121.645427,,restaurant
尖沙嘴茶餐厅·桃花源(友谊商城店),38.922682,121.645763,,restaurant
滩羊一号鲜火锅(星海广场店),38.890314,121.587779,,restaurant
融禾餐厅(百年汇C座店),38.890610,121.588450,,restaurant
景悦海鲜餐厅,38.892252,121.587594,,restaurant
荷特宝餐厅,38.891025,121.590375,,restaurant
好好吃饭15元自助快餐厅,38.894088,121.584805,,restaurant
敬咖啡休闲餐厅,38.894053,121.588350,,restaurant
龙苑中餐厅,38.915073,121.638305,,restaurant
尖沙嘴茶餐厅(银泰城店),38.916837,121.635982,,restaurant
鲜之道餐厅(星海新天地店),38.876227,121.593796,,restaurant
臻宝中餐厅,38.878321,121.595490,,restaurant
星海渔港·观海餐厅,38.875220,121.592000,,restaurant
LENBACH兰巴赫西餐啤酒坊(星海湾游乐场店),38.875140,121.589221,,restaurant
清源餐馆(蓝海湾店),39.087721,122.012230,,restaurant
鸿福圆海鲜饭店(金石滩店),39.098542,122.015995,,restaurant
美食多多餐馆(美食多多餐饮店),39.088915,122.014309,,restaurant
渔家颂歌渔家味道(青石路店),39.098865,122.016364,,restaurant
粗粮海鲜馆,39.091653,122.016233,,restaurant
苏珊西餐厅,39.092618,122.016947,,restaurant
渔情渔礼海鲜餐厅,39.078632,122.004641,,restaurant
金石滩鲁能希尔顿·厨艺全日餐厅,39.075001,121.997921,,restaurant
金石滩海鲜大排档12号餐厅,39.080485,122.012637,,restaurant
金石滩13号海鲜大排档餐厅(暂停营业),39.080383,122.012676,,restaurant
自家渔船海鲜(万达金石天成店),39.098600,122.026001,,restaurant
万燚膳餐馆,38.917069,121.703356,,restaurant
B23GARDEN(东港店),38.924307,121.695032,,restaurant
Beauty文创潮玩主题餐厅,38.924154,121.692508,,restaurant
NT.餐厅Nice Try,38.924503,121.692622,,restaurant
恒力大酒店堂悦全日餐厅(维多利亚广场店),38.923274,121.689181,,restaurant
威尼斯彩虹餐厅(海昌·东方水城2期店),38.924863,121.690338,,restaurant
Follow餐厅,38.925178,121.689201,,restaurant
恒力大酒店馥園中餐厅,38.923719,121.687731,,restaurant
LEO餐厅,38.925394,121.689249,,restaurant
DAPAULO大宝罗·意大利手工窑炉披萨餐厅,38.925853,121.689406,,restaurant
邂逅音乐吧,38.921410,121.646174,,restaurant
花执时光(新星国际中心店),38.919444,121.642699,,restaurant
百乐汇餐厅(大连中远海运大厦店),38.919655,121.641943,,restaurant
汇美轩中餐厅,38.920062,121.640715,,restaurant
雅乐轩酒店(聚聚乐餐厅),38.921338,121.647952,,restaurant
正黄旗海鲜烧烤大排档(延安路总店),38.918305,121.643875,,restaurant
Izmir Turkish Cafe 伊兹土耳其餐厅,38.922057,121.629975,,restaurant
蒙元文化主题餐厅(海韵花园店),38.880874,121.567668,,restaurant
大连COASTAL滨海西餐厅·海上西餐厅,38.877325,121.571997,,restaurant
日月明小渔村(星海广场店),38.878291,121.563753,,restaurant
星海快餐面馆(医大二院店),38.881466,121.569550,,restaurant
COASTAL滨海水上餐厅,38.879472,121.572577,,restaurant
蜗牛餐厅,38.879791,121.573800,,restaurant
大连柏芬西餐厅,38.879440,121.574390,,restaurant
仚·全日臻享餐厅(富丽庭店),38.876408,121.557763,,restaurant
旅大印象·大连本帮菜馆(星海店),38.874363,121.558179,,restaurant
滨雨(富华山庄店),38.887058,121.566183,,restaurant
天池餐馆(黑石礁街),38.872667,121.556567,,restaurant
雅洁餐馆,38.877662,121.555835,,restaurant
东北财经大学第二餐厅,38.879365,121.550837,,restaurant
东北财经大学中心餐厅,38.881291,121.554077,,restaurant
中原海鲜餐厅(大连人自家的小店),38.917995,121.637535,,restaurant
瑶.音乐餐厅(佳兆业广场店),38.922450,121.636868,,restaurant
助屋(胜利广场店),38.920552,121.635167,,restaurant
开小灶概念餐厅,38.810788,121.266993,,restaurant
试验试航接待站餐厅,38.807819,121.267942,,restaurant
开小灶味道餐厅,38.812335,121.268490,,restaurant
落基山餐厅(银波酒店),38.807568,121.269288,,restaurant
时隐茶寮,38.810893,121.227546,,restaurant
豪食汇自助餐厅(农产品批发市场店)(暂停营业),38.823554,121.250092,,restaurant
肯德基车速取餐厅(学苑广场店),38.875440,121.545979,,restaurant
集养食客现炖滋补餐厅,38.962616,121.543193,,restaurant
麦克司餐厅,38.971171,121.539136,,restaurant
大连国际机场宾馆-中餐厅,38.959840,121.550705,,restaurant
传奇海鲜老菜馆(南关岭店),39.020541,121.604619,,restaurant
佳友中餐厅,39.009501,121.606111,,restaurant
鑫泉餐馆(泉水D2区店),39.009592,121.615331,,restaurant
虾小二小龙虾·榴莲自助餐厅(银帆广场店),39.025635,121.800525,,restaurant
银帆广场得来速餐厅,39.026928,121.798983,,restaurant
萌优禧宝儿童辅食餐厅(红星海A区店),39.024260,121.798049,,restaurant
咖啡苑西餐厅,38.925329,121.653664,,restaurant
博尔特大酒店中餐厅,38.917967,121.588071,,restaurant
