origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
呼和浩特,北京,2025-11-12,HET,白塔国际机场,PEK,首都国际机场,2025-11-12 08:30:00,2025-11-12 09:55:00,85,CA1112,国航,经济舱,充足,C909,小型机,商飞,1030,1,259
呼和浩特,北京,2025-11-12,HET,白塔国际机场,DSN,伊金霍洛机场,2025-11-12 15:45:00,2025-11-12 16:40:00,55,G560722,华夏,经济舱,充足,CRJ900,小型机,庞巴迪,500,1,261
呼和浩特,北京,2025-11-12,DSN,伊金霍洛机场,PKX,大兴国际机场,2025-11-12 18:15:00,2025-11-12 19:45:00,90,G560722,华夏,经济舱,充足,737,中型机,波音,500,2,261
呼和浩特,北京,2025-11-12,HET,白塔国际机场,ERL,赛乌苏国际机场,2025-11-12 11:55:00,2025-11-12 12:50:00,55,9D5667,天骄航,经济舱,充足,C909,小型机,商飞,502,1,263
呼和浩特,北京,2025-11-12,ERL,赛乌苏国际机场,PKX,大兴国际机场,2025-11-12 22:20:00,2025-11-12 23:40:00,80,JD5222,海航｜首都航空,经济舱,充足,319,中型机,空客,502,2,263
呼和浩特,北京,2025-11-12,HET,白塔国际机场,CGO,新郑国际机场,2025-11-12 13:45:00,2025-11-12 15:20:00,95,GS6653,海航｜天津航空,经济舱,充足,195,中型机,巴航工,1142,1,268
呼和浩特,北京,2025-11-12,CGO,新郑国际机场,PEK,首都国际机场,2025-11-12 17:20:00,2025-11-12 19:10:00,110,CA1914,国航,经济舱,充足,320,中型机,空客,1142,2,268
呼和浩特,北京,2025-11-12,HET,白塔国际机场,TGO,通辽机场,2025-11-12 10:55:00,2025-11-12 12:35:00,100,G52917,华夏,经济舱,充足,321,中型机,空客,570,1,265
呼和浩特,北京,2025-11-12,TGO,通辽机场,PEK,首都国际机场,2025-11-12 21:25:00,2025-11-12 23:00:00,95,CA1124,国航,经济舱,充足,737,中型机,波音,570,2,265
呼和浩特,北京,2025-11-12,HET,白塔国际机场,ERL,赛乌苏国际机场,2025-11-12 07:00:00,2025-11-12 07:55:00,55,G52885,华夏,经济舱,充足,CRJ900,小型机,庞巴迪,448,1,264
呼和浩特,北京,2025-11-12,ERL,赛乌苏国际机场,PKX,大兴国际机场,2025-11-12 22:20:00,2025-11-12 23:40:00,80,JD5222,海航｜首都航空,经济舱,充足,319,中型机,空客,448,2,264
呼和浩特,北京,2025-11-12,HET,白塔国际机场,DSN,伊金霍洛机场,2025-11-12 15:45:00,2025-11-12 16:40:00,55,G560721,华夏,经济舱,充足,CRJ900,小型机,庞巴迪,460,1,262
呼和浩特,北京,2025-11-12,DSN,伊金霍洛机场,PKX,大兴国际机场,2025-11-12 21:20:00,2025-11-12 23:00:00,100,G560721,华夏,经济舱,充足,737,中型机,波音,460,2,262
北京,呼和浩特,2025-11-18,PKX,大兴国际机场,CGQ,龙嘉国际机场,2025-11-18 17:00:00,2025-11-18 19:10:00,130,CZ6194,南航,经济舱,充足,320,中型机,空客,720,1,274
北京,呼和浩特,2025-11-18,CGQ,龙嘉国际机场,HET,白塔国际机场,2025-11-18 21:25:00,2025-11-18 23:40:00,135,CA8138,国航,经济舱,充足,C909,小型机,商飞,720,2,274
北京,呼和浩特,2025-11-18,PEK,首都国际机场,XIL,锡林浩特机场,2025-11-18 11:00:00,2025-11-18 12:25:00,85,CA1109,国航,经济舱,充足,C909,小型机,商飞,859,1,276
北京,呼和浩特,2025-11-18,XIL,锡林浩特机场,HET,白塔国际机场,2025-11-18 15:15:00,2025-11-18 16:20:00,65,GS7403,海航｜天津航空,经济舱,充足,190,中型机,巴航工,859,2,276
北京,呼和浩特,2025-11-18,PEK,首都国际机场,DLC,周水子机场,2025-11-18 15:30:00,2025-11-18 16:40:00,70,CA8910,国航,经济舱,充足,737,中型机,波音,617,1,272
北京,呼和浩特,2025-11-18,DLC,周水子机场,HET,白塔国际机场,2025-11-18 19:10:00,2025-11-18 21:20:00,130,9C6731,春秋,经济舱,充足,320,中型机,空客,617,2,272
北京,呼和浩特,2025-11-18,PKX,大兴国际机场,DLC,周水子机场,2025-11-18 16:10:00,2025-11-18 17:30:00,80,CZ6122,南航,经济舱,充足,320,中型机,空客,520,1,269
北京,呼和浩特,2025-11-18,DLC,周水子机场,HET,白塔国际机场,2025-11-18 19:10:00,2025-11-18 21:20:00,130,9C6731,春秋,经济舱,充足,320,中型机,空客,520,2,269
北京,呼和浩特,2025-11-18,PEK,首都国际机场,DLC,周水子机场,2025-11-18 11:40:00,2025-11-18 13:00:00,80,CA8904,国航,经济舱,充足,737,中型机,波音,617,1,273
北京,呼和浩特,2025-11-18,DLC,周水子机场,HET,白塔国际机场,2025-11-18 19:10:00,2025-11-18 21:20:00,130,9C6731,春秋,经济舱,充足,320,中型机,空客,617,2,273
