origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
沈阳,南京,2025-11-12,SHE,桃仙国际机场,NKG,禄口国际机场,2025-11-12 14:25:00,2025-11-12 17:10:00,165,CZ3656,南航,经济舱,充足,737,中型机,波音,1607,1,69
沈阳,南京,2025-11-12,SHE,桃仙国际机场,NKG,禄口国际机场,2025-11-12 18:40:00,2025-11-12 21:10:00,150,MU2758,东航,经济舱,充足,319,中型机,空客,1100,1,66
沈阳,南京,2025-11-12,SHE,桃仙国际机场,NKG,禄口国际机场,2025-11-12 11:25:00,2025-11-12 14:05:00,160,G56175,华夏,经济舱,充足,737,中型机,波音,840,1,65
沈阳,南京,2025-11-12,SHE,桃仙国际机场,NKG,禄口国际机场,2025-11-12 08:15:00,2025-11-12 10:35:00,140,CZ5135,南航,经济舱,充足,320,中型机,空客,1607,1,68
沈阳,南京,2025-11-12,SHE,桃仙国际机场,NKG,禄口国际机场,2025-11-12 18:40:00,2025-11-12 21:10:00,150,MF3384,厦航,经济舱,充足,319,中型机,空客,1150,1,67
沈阳,南京,2025-11-12,SHE,桃仙国际机场,PKX,大兴国际机场,2025-11-12 08:05:00,2025-11-12 09:55:00,110,CZ6101,南航,经济舱,充足,320,中型机,空客,998,1,72
沈阳,南京,2025-11-12,PKX,大兴国际机场,NKG,禄口国际机场,2025-11-12 11:30:00,2025-11-12 13:30:00,120,MU2812,东航,经济舱,充足,320,中型机,空客,998,2,72
沈阳,南京,2025-11-12,SHE,桃仙国际机场,NKG,禄口国际机场,2025-11-12 11:25:00,2025-11-12 14:05:00,160,KY9475,昆明航,经济舱,充足,737,中型机,波音,836,1,64
沈阳,南京,2025-11-12,SHE,桃仙国际机场,NKG,禄口国际机场,2025-11-12 15:00:00,2025-11-12 18:50:00,230,9C7757,春秋,经济舱,充足,320,中型机,空客,710,1,63
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 19:25:00,2025-11-17 22:00:00,155,RY2026,江西航,经济舱,充足,737,中型机,波音,400,1,76
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 15:30:00,2025-11-17 17:40:00,130,MF3383,厦航,经济舱,充足,320,中型机,空客,492,1,81
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 07:40:00,2025-11-17 09:45:00,125,MF3429,厦航,经济舱,充足,320NEO,中型机,空客,401,1,74
南京,沈阳,2025-11-17,NKG,禄口国际机场,PVG,浦东国际机场,2025-11-17 07:25:00,2025-11-17 08:25:00,60,MU2881,东航,经济舱,充足,320,中型机,空客,621,1,87
南京,沈阳,2025-11-17,PVG,浦东国际机场,SHE,桃仙国际机场,2025-11-17 10:20:00,2025-11-17 12:40:00,140,MU5601,东航,经济舱,充足,320NEO,中型机,空客,621,2,87
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 07:40:00,2025-11-17 09:45:00,125,MU2827,东航,经济舱,充足,320NEO,中型机,空客,405,1,75
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 16:00:00,2025-11-17 18:30:00,150,MF8077,厦航,经济舱,充足,737,中型机,波音,450,1,80
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 19:25:00,2025-11-17 22:00:00,155,NS3282,河北航,经济舱,充足,737,中型机,波音,400,1,77
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 10:55:00,2025-11-17 13:05:00,130,CZ3655,南航,经济舱,充足,737,中型机,波音,550,1,82
南京,沈阳,2025-11-17,NKG,禄口国际机场,SHE,桃仙国际机场,2025-11-17 12:45:00,2025-11-17 15:05:00,140,CZ6361,南航,经济舱,充足,737,中型机,波音,550,1,83
南京,沈阳,2025-11-17,NKG,禄口国际机场,PEK,首都国际机场,2025-11-17 14:00:00,2025-11-17 16:00:00,120,CA1848,国航,经济舱,充足,320,中型机,空客,444,1,84
南京,沈阳,2025-11-17,PEK,首都国际机场,SHE,桃仙国际机场,2025-11-17 19:15:00,2025-11-17 20:50:00,95,CA1635,国航,经济舱,充足,321,中型机,空客,444,2,84
