city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
南京,桔子南京江宁砂之船未来网络小镇酒店,江苏省南京市江宁区苏源大道117号,31.842300,118.826000,2020,3,293,4.8,桔子,健身房;泳池;洗衣机和烘干机;电视可投屏
南京,南京软件大道小行地铁站美仑酒店,南京市雨花台区小行荟2号楼1至11层,31.979202,118.740648,2025,4,376,4.5,,健身房;机器人送餐服务;洗衣机和烘干机;电视可投屏
南京,如家·neo-南京新街口大行宫地铁站文昌巷店,南京市秦淮区太平南路147-1,32.037122,118.793920,2018,2,342,4.8,如家,SPA服务;泳池
南京,全季南京新街口酒店,南京市秦淮区淮海路50号,32.037057,118.785687,2021,3,459,4.7,全季,健身房;免费停车;泳池
南京,桔子南京中山陵紫金钟爱里酒店,环陵路79号（钟山风景区东门正对面）,32.062172,118.888463,2025,3,378,4.5,桔子,SPA服务;机器人送餐服务;泳池;电视可投屏
南京,桔子南京板桥吾悦广场酒店,南京市雨花台区板桥新城新林大道板桥新城科创中心3号楼第一至五层,31.907894,118.648118,2020,3,270,4.8,桔子,SPA服务;健身房;机器人送餐服务;电视可投屏
南京,南京希尔顿酒店,江东中路100号,32.031002,118.738503,2022,5,788,4.6,希尔顿,健身房;免费停车;机器人送餐服务;泳池
南京,汉庭南京夫子庙步行街酒店,秦淮区大石坝街146号,32.018343,118.788350,2020,2,252,4.8,汉庭,SPA服务;免费停车;泳池;洗衣机和烘干机
南京,南京空港温德姆花园酒店,空港经济开发区越秀路88号,31.788973,118.831307,2021,5,522,4.4,,SPA服务;机器人送餐服务
南京,南京中心大酒店,中山路75号（德基广场二期对面）,32.045542,118.783456,2019,5,528,4.8,,免费停车;机器人送餐服务;泳池;电视可投屏
南京,南京夫子庙希尔顿欢朋酒店,江苏省南京市秦淮区大明路55号,32.007382,118.812006,2024,3,617,4.3,希尔顿,SPA服务;泳池;电视可投屏
南京,南京河西奥体中心希尔顿花园酒店,南京市建邺区白龙江东街9号科技综合体B6B7幢,31.981410,118.737095,2023,5,435,4.7,希尔顿,健身房;泳池
南京,全季南京新街口中央商场酒店,南京市秦淮区金銮巷9号,32.036533,118.785952,2015,3,376,4.8,全季,健身房;机器人送餐服务
南京,锦江之星（南京火车站玄武湖钟阜路地铁站酒店）,建宁路16号,32.091374,118.775473,2012,2,147,4.4,锦江之星,免费停车;洗衣机和烘干机
南京,维也纳国际酒店·南京南站南广场店,江苏省南京市雨花台区明城大道8号证大喜玛拉雅E座,31.967739,118.804099,2019,3,310,3.9,,健身房;免费停车
南京,桔子酒店(南京六合龙池地铁站店),"南京六合区龙池街道茉湖路99号2幢八单元117号, 中国",32.315278,118.827921,2024,3,293,4.5,桔子,SPA服务;健身房;泳池;电视可投屏
南京,南京栖霞金马路地铁站亚朵酒店,江苏省南京市栖霞区石狮路8号,32.071969,118.908081,2023,4,479,4.7,亚朵,洗衣机和烘干机;电视可投屏
南京,南京白金汉爵大酒店(玄武大道店),栖霞区玄武大道888号,32.103049,118.891212,2020,4,310,4.7,,SPA服务;免费停车;泳池
南京,全季南京六合龙池地铁站酒店,江苏省南京市六合区雄州南路333号龙池地铁站2号口,32.318400,118.820000,2019,3,302,4.8,全季,SPA服务;健身房
南京,南京景枫万豪酒店,双龙大道1519号,31.936237,118.821917,2018,5,866,4.7,万豪,健身房;免费停车;电视可投屏
