poi_name,latitude,longitude,address,poi_type
圆明园遗址公园,40.008759,116.300960,,attraction
国家体育场（鸟巢）,39.993330,116.395784,,attraction
国家游泳中心（水立方）,39.992834,116.390397,,attraction
杨梅竹斜街,39.895280,116.390844,,attraction
南锣鼓巷,39.937182,116.402394,,attraction
北海公园,39.928775,116.391802,,attraction
国子监街,39.947000,116.419000,,attraction
人民英雄纪念碑,39.904632,116.397691,,attraction
北京大栅栏,39.895715,116.395042,,attraction
北京动物园,39.942105,116.336701,,attraction
金满山前门涮肉(前门总店),39.899557,116.400132,,restaurant
护国寺小吃(肉市街店),39.898374,116.398690,,restaurant
金豆餐厅,39.899020,116.393858,,restaurant
北平花园(天安门店),39.898039,116.395566,,restaurant
局气(前门店),39.897718,116.397016,,restaurant
倞·餐厅 PEKING LIANG (前门店),39.897387,116.397002,,restaurant
萬春金福下午茶(前门店),39.897225,116.397475,,restaurant
提督·TIDU(北京坊店),39.897546,116.394922,,restaurant
故宫前门冰窖餐厅,39.896963,116.398256,,restaurant
国家大剧院西餐厅,39.904765,116.389734,,restaurant
成都驻京办餐厅(蜀都宾馆店),39.925170,116.400666,,restaurant
中央党校研究生院餐厅,39.999592,116.287885,,restaurant
绿茶餐厅(北京龙湖星悦荟店),39.998068,116.289861,,restaurant
德昌园京味餐厅(颐和园店),39.996701,116.291357,,restaurant
德昌园餐厅(亮丽园店),39.997009,116.293362,,restaurant
花家怡园(清华西路店),39.999401,116.306592,,restaurant
驿馨苑餐厅(北京邮电会议中心公寓楼店),39.996687,116.299639,,restaurant
墨西哥塔可饼餐厅(龙湖北京颐和星悦荟店),39.997965,116.290649,,restaurant
北大博雅国际酒店-燕春园中餐厅,39.997804,116.313330,,restaurant
北京大学畅春园餐厅,39.993919,116.303733,,restaurant
心悦城餐厅(万霖大厦店),40.024203,116.300609,,restaurant
国风·家餐厅(鸟巢观景店),39.992725,116.395475,,restaurant
鸟巢文化中心国风家餐厅,39.992875,116.397025,,restaurant
中鸿盛宴·鸟巢餐厅(亚运村店),39.992378,116.395075,,restaurant
北京格兰云天酒店爱丽舍西餐厅(亚运村店),39.992708,116.400185,,restaurant
AmazingThai正泰餐厅(北投新奥购物中心店),39.999286,116.395925,,restaurant
小肥羊(北投新奥购物中心店),40.000038,116.396371,,restaurant
彩艳餐厅,39.999047,116.401002,,restaurant
北京北辰洲际酒店·意秀意大利餐厅,39.998325,116.388176,,restaurant
贵宾楼榕树缘餐厅,39.992864,116.406078,,restaurant
荟缘餐厅,39.994536,116.406367,,restaurant
北京社科院餐厅,39.989342,116.385246,,restaurant
翔云楼餐厅,39.994451,116.381719,,restaurant
粤秀轩中餐厅,39.999089,116.386255,,restaurant
老磁器口豆汁店,39.888646,116.412855,,restaurant
太阳宫府中餐厅,39.889836,116.402322,,restaurant
青云贰拾叁·澜宴,39.895212,116.404402,,restaurant
络小厨餐厅(以岭大厦店),39.893148,116.406727,,restaurant
静一餐厅(琉璃厂文化街店),39.895208,116.389337,,restaurant
京福餐厅(大栅栏西街商业店),39.893896,116.390485,,restaurant
ZENG餐厅剧场店(前门店),39.897474,116.390897,,restaurant
铃木食堂(杨梅竹店),39.895977,116.393610,,restaurant
金手勺(前门店),39.893417,116.388955,,restaurant
和木THE HOME·胡同,39.893584,116.388388,,restaurant
得月楼,39.895540,116.394553,,restaurant
品味餐厅,39.896782,116.394354,,restaurant
京B·东篱精酿啤酒音乐餐厅,39.896192,116.394755,,restaurant
清真一得乐餐馆,39.893453,116.394739,,restaurant
隐巷晚·音乐串吧·liveHouse,39.896375,116.395958,,restaurant
六爷门框百年卤煮(大栅栏西街商业店),39.896964,116.395585,,restaurant
京城九门轩烤鸭店(前门店),39.895127,116.397562,,restaurant
诺亚餐厅,39.895318,116.397724,,restaurant
晋府宾馆餐厅,39.927334,116.393352,,restaurant
山西驻京办餐厅,39.927321,116.393306,,restaurant
望春食阁,39.927349,116.400152,,restaurant
Eatalia Carpe Diem意塔利意大利餐厅,39.933060,116.395723,,restaurant
束河人家(南锣鼓巷店),39.936427,116.404800,,restaurant
景秀餐厅(南锣鼓巷店),39.935583,116.404720,,restaurant
北门涮肉·铜锅涮肉(什刹海店),39.936452,116.398466,,restaurant
菊儿人家(南锣鼓巷店),39.940056,116.404067,,restaurant
方砖厂69号炸酱面(南锣鼓巷店),39.940598,116.403188,,restaurant
清真新疆风味餐厅(鼓楼东大街店),39.940633,116.402915,,restaurant
小云南餐厅(南锣鼓巷店),39.933624,116.401932,,restaurant
新疆风味清真餐厅,39.940763,116.402868,,restaurant
茶汤李京味餐厅(鼓楼店),39.940706,116.403993,,restaurant
茶花妹子云南餐厅,39.940723,116.399484,,restaurant
邻家乐餐厅,39.934005,116.388577,,restaurant
龙鸿餐厅,39.933970,116.388425,,restaurant
古铜老院铜锅涮肉·清真(地安门店),39.934360,116.396446,,restaurant
院落(地安门店),39.933384,116.384409,,restaurant
茶花妹子云南餐厅(地安门店),39.935500,116.396060,,restaurant
灿都东南亚餐厅(五道营店),39.948454,116.415557,,restaurant
七寻八找胡同菜(雍和宫店),39.945578,116.418686,,restaurant
信园,39.948714,116.415077,,restaurant
汤厨(五道营店),39.948338,116.414674,,restaurant
清真戏楼王记牛肉面,39.945343,116.419251,,restaurant
叶钵斋宫廷素食,39.948362,116.413730,,restaurant
金鼎轩·南北家乡菜(地坛店),39.951016,116.415913,,restaurant
新和小馆·二十年老店(北新桥店),39.943188,116.416580,,restaurant
手擀面 163号餐厅(雍和宫店),39.943098,116.416600,,restaurant
玫瑰红烤羊排(北新桥三条店),39.943320,116.419955,,restaurant
竹林小镇主题餐厅,39.941927,116.339046,,restaurant
天鹅湖餐厅,39.941829,116.340678,,restaurant
莫斯科餐厅(北展西马路店),39.940184,116.343000,,restaurant
小莫餐厅,39.939919,116.342998,,restaurant
莫多多餐厅,39.938950,116.342777,,restaurant
紫金云顶旋转餐厅(西苑饭店26层),39.937305,116.332252,,restaurant
怡秀坊餐厅·粤菜·烤鸭(西直门店),39.937059,116.340791,,restaurant
中国气象局社区南区职工餐厅(气象局小区南区店),39.945087,116.328218,,restaurant
莫斯科餐厅面包坊(北展店),39.939088,116.345522,,restaurant
伏尔加西餐厅,39.941626,116.346788,,restaurant
惠轩阁餐厅(湘菜馆),40.071405,116.593500,,restaurant
中华马氏餐厅,39.851353,116.309616,,restaurant
北京西国贸大酒店-御品轩中餐厅,39.855510,116.309066,,restaurant
看丹红餐厅,39.843323,116.300269,,restaurant
洋帆餐厅,40.037939,116.312997,,restaurant
南天餐厅(上地南天大厦店),40.042187,116.308439,,restaurant
得实大厦餐厅,40.045260,116.308040,,restaurant
东航优选餐厅(东方航空倒班宿舍店),39.526675,116.421725,,restaurant
北京亦庄通明湖智选假日酒店·餐厅,39.787678,116.577580,,restaurant
Blue Seed和风洋食·氮气咖啡(亦庄店),39.788251,116.569259,,restaurant
锋创胡萝卜餐厅,39.781725,116.568475,,restaurant
VICINI餐厅,39.896008,116.408975,,restaurant
馋嘴猫串吧·烧烤小酒馆(大兴机场店),39.525582,116.410627,,restaurant
丽筠酒店·丽轩中餐厅(大兴机场店),39.525847,116.412720,,restaurant
希尔顿花园酒店-花荟味餐厅,39.526497,116.412931,,restaurant
侏罗纪博物馆餐厅,39.867012,116.501120,,restaurant
HFFOUSA TACO弗萨塔可墨西哥餐厅(欢乐谷店),39.866956,116.500773,,restaurant
欧意浓咖啡,39.871815,116.502082,,restaurant
墨纪Mojí墨西哥餐厅(西直门凯德MALL店),39.941570,116.352722,,restaurant
get pizza意大利餐厅(凯德MALL店),39.941014,116.352570,,restaurant
兰州宾馆餐厅(金晖嘉园店),39.946472,116.358384,,restaurant
五福香满楼,40.101095,116.373587,,restaurant
湖湾酒店西餐厅,40.105621,116.370325,,restaurant
