restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Tomacado花厨(in77·杭州首店),杭州,30.253352,120.162044,178.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.7,有等位区;生日套餐服务
缦云里花园餐厅(湖滨银泰in77D区店),杭州,30.253583,120.163793,121.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,必吃榜top10;线上取号排队
西子餐厅(西子清宴),杭州,30.252058,120.163461,97.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,有包间
鸟语花香·西湖·湖景餐厅(仁和店),杭州,30.252050,120.163604,500.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,必吃榜top10
西西梨Brunch&Lounge(杭州湖滨88店),杭州,30.254685,120.162456,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,必吃榜top10;有包间
杭州君悦酒店·湖滨28中餐厅,杭州,30.254843,120.161906,302.0,餐饮服务;中餐厅;中餐厅,17:30,21:30,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,必吃榜top10;户外座位
第101座花园餐厅(杭州湖滨88店),杭州,30.254945,120.162473,253.0,餐饮服务;外国餐厅;西餐厅(综合风味),16:30,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.5,必吃榜top10
1921餐厅(一线西湖湖景店),杭州,30.251796,120.163967,212.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.5,户外座位;生日套餐服务
胖哥俩肉蟹煲(湖滨银泰in77C2区店),杭州,30.252520,120.164548,89.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.7,户外座位;有等位区
杭州酒家(延安路店),杭州,30.251744,120.164014,79.0,餐饮服务;中餐厅;综合酒楼,11:00,20:30,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,必吃榜top10
湛碧楼·西湖湖景餐厅,杭州,30.247279,120.133313,100.0,餐饮服务;中餐厅;中餐厅,11:00,22:30,苏堤春晓,"120.137960,30.243880",30.243880,120.137960,4.6,必吃榜top10;线上取号排队
晓芦创意餐厅(曲院店),杭州,30.246209,120.132068,158.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,21:00,苏堤春晓,"120.137960,30.243880",30.243880,120.137960,4.3,有包间;线上取号排队
