poi_name,latitude,longitude,address,poi_type
三潭印月,30.238845,120.145369,,attraction
苏堤春晓,30.243880,120.137960,,attraction
西湖音乐喷泉,30.254900,120.154700,,attraction
西溪国家湿地公园,30.255079,120.061159,,attraction
清河坊步行街,30.240073,120.168923,,attraction
中国刀剪剑博物馆,30.316137,120.137682,,attraction
小河历史文化街区,30.308302,120.135337,,attraction
杭州湖滨银泰in77A区,30.253160,120.162484,,attraction
中国美术学院象山校区,30.155446,120.076690,,attraction
南宋御街,30.242479,120.170779,,attraction
口子国际大酒店餐厅,30.232386,120.149789,,restaurant
柳莺湖上,30.238732,120.154521,,restaurant
西湖宴·湖景餐厅,30.236157,120.154292,,restaurant
藕香居餐厅,30.230372,120.148032,,restaurant
闻莺馆(柳浪闻莺店),30.240324,120.155890,,restaurant
魏庐·西湖1138文化茶餐厅,30.230253,120.138864,,restaurant
西湖映象餐厅,30.234732,120.156845,,restaurant
Park 1999园林式餐厅,30.240410,120.157740,,restaurant
知味观·味庄(杨公堤店),30.230581,120.137300,,restaurant
新柳莺餐厅(南山路店),30.239341,120.157948,,restaurant
湛碧楼·西湖湖景餐厅,30.247279,120.133313,,restaurant
晓芦创意餐厅(曲院店),30.246209,120.132068,,restaurant
莲遇花园餐厅,30.247373,120.131962,,restaurant
楼外楼(杭州西湖风景名胜区店),30.250209,120.140723,,restaurant
青岚(杨公堤店),30.248263,120.131589,,restaurant
杭州香格里拉·咖啡苑,30.252574,120.137577,,restaurant
十二时辰湖景餐厅,30.251519,120.131988,,restaurant
西湖国宾馆紫薇厅,30.234669,120.133019,,restaurant
华北饭店-中餐厅,30.253808,120.133460,,restaurant
乾园·兴禾记(茅家埠店),30.240230,120.126352,,restaurant
一湖春餐厅,30.257141,120.158020,,restaurant
绿茶餐厅(六公园店),30.257779,120.157824,,restaurant
伊香苑餐厅.清真民族菜,30.257475,120.159475,,restaurant
菲乐餐厅(白傅路店),30.256048,120.160868,,restaurant
赵府私厨·老杭帮菜(西湖音乐喷泉店),30.255517,120.161265,,restaurant
沙利文西餐厅(WAKE TOWN商业街店),30.259038,120.159258,,restaurant
望湖楼·中餐厅,30.259017,120.159309,,restaurant
角落里餐厅,30.260575,120.153651,,restaurant
杭州卡萨布兰卡音乐餐吧,30.260378,120.157253,,restaurant
港吉茶餐厅·拒绝预制菜(衣之佳城市奥特莱斯店),30.257225,120.161325,,restaurant
听芦餐厅,30.257882,120.060148,,restaurant
晓荷·水悦西溪·庭院餐厅,30.258014,120.060353,,restaurant
新荣记(西溪湿地店),30.252592,120.054018,,restaurant
百家园餐厅,30.248028,120.061537,,restaurant
木守西溪溪隐餐厅,30.255298,120.052736,,restaurant
舞帐六釜花园餐厅,30.264967,120.059799,,restaurant
commune(西溪印象城A座店),30.247866,120.052082,,restaurant
菲滋意式餐厅(西溪印象城店),30.247608,120.049377,,restaurant
蔡澜港式点心(西溪印象城A座店),30.247398,120.048962,,restaurant
克茗冰室·since1978(西溪印象城A座店),30.247268,120.048608,,restaurant
纸鸢·融合餐厅·小酒馆,30.240719,120.169041,,restaurant
樨樾·花园餐厅,30.239312,120.169339,,restaurant
"MaLaMaLa花园餐厅,咖啡下午茶",30.239071,120.169689,,restaurant
海派汇餐厅,30.240777,120.170435,,restaurant
九甲里·创意杭帮菜(河坊街店),30.240648,120.171031,,restaurant
禹庭盏碟(鼓楼店),30.239810,120.171980,,restaurant
疆小谢(新疆美食餐厅.河坊街店),30.239330,120.171880,,restaurant
新周记·巷子里的江南味(鼓楼店),30.237432,120.171040,,restaurant
泮芳春煎饺·米其林餐厅(中山南路店),30.237205,120.171034,,restaurant
新白鹿(西湖银泰百货店),30.242989,120.165847,,restaurant
一恒一素·吉祥餐厅(拱宸桥店),30.317787,120.136903,,restaurant
BRIDGE·西餐厅,30.317777,120.136895,,restaurant
百甲大家餐厅(温州路店),30.320706,120.141437,,restaurant
院子餐厅(拱宸桥店),30.315401,120.138443,,restaurant
菲滋意式餐厅(运河上街店),30.319066,120.144087,,restaurant
豪客来牛排(杭州天阳D32餐厅),30.314744,120.137545,,restaurant
千屿千味(运河店),30.321992,120.137046,,restaurant
新白鹿餐厅(运河上街购物中心东区店),30.319020,120.145315,,restaurant
三仁面馆餐厅(锦昌文华店),30.312099,120.142601,,restaurant
师大人家欢乐餐厅(吉如家园店),30.317507,120.129761,,restaurant
与河bistro&canteen餐厅,30.307864,120.135234,,restaurant
撸了个猫花园餐厅,30.307912,120.136153,,restaurant
和一轩·花园餐厅,30.308787,120.134207,,restaurant
第101座花园餐厅(小河直街店),30.308955,120.133764,,restaurant
腾飞小馆·匠心手作·茶酒餐馆,30.308920,120.133695,,restaurant
新腾飞花语餐厅(小河直街店),30.308929,120.133698,,restaurant
古道羊寻味餐厅,30.307053,120.137177,,restaurant
云水谣·云南味道,30.306812,120.137098,,restaurant
弄堂里(小河店),30.309394,120.133173,,restaurant
歌桔餐酒客厅,30.306462,120.136888,,restaurant
Tomacado花厨(in77·杭州首店),30.253352,120.162044,,restaurant
缦云里花园餐厅(湖滨银泰in77D区店),30.253583,120.163793,,restaurant
西子餐厅(西子清宴),30.252058,120.163461,,restaurant
鸟语花香·西湖·湖景餐厅(仁和店),30.252050,120.163604,,restaurant
西西梨Brunch&Lounge(杭州湖滨88店),30.254685,120.162456,,restaurant
杭州君悦酒店·湖滨28中餐厅,30.254843,120.161906,,restaurant
第101座花园餐厅(杭州湖滨88店),30.254945,120.162473,,restaurant
1921餐厅(一线西湖湖景店),30.251796,120.163967,,restaurant
胖哥俩肉蟹煲(湖滨银泰in77C2区店),30.252520,120.164548,,restaurant
杭州酒家(延安路店),30.251744,120.164014,,restaurant
港吉茶餐厅·拒绝预制菜(之江银泰百货店),30.167875,120.101775,,restaurant
味钱塘中餐厅(之江银泰百货店),30.167977,120.101895,,restaurant
豫香源餐厅(宋城店),30.167158,120.102809,,restaurant
墨绿·Art space餐厅,30.158534,120.075665,,restaurant
永盛茶餐厅,30.158514,120.075573,,restaurant
满兮酒店餐厅,30.159263,120.075329,,restaurant
粥皇港式茶餐廳(美术学院店),30.159634,120.077400,,restaurant
新疆比拉力餐厅,30.150950,120.078561,,restaurant
圆多多餐厅(色客小馆),30.152280,120.072100,,restaurant
君港酒店餐厅,30.161054,120.078568,,restaurant
小辣椒餐厅(西街美食城店),30.159157,120.070865,,restaurant
撒椒川念餐厅(转江街店),30.159292,120.070799,,restaurant
拉瓦·西餐厅(金街美地店),30.148904,120.079300,,restaurant
绿茶餐厅(西湖银泰店),30.243500,120.166147,,restaurant
菲滋意式餐厅(西湖银泰店),30.243770,120.166092,,restaurant
大宅院(西溪路),30.257620,120.092557,,restaurant
福地餐厅,30.260346,120.095285,,restaurant
府苑新村长者餐厅,30.264739,120.094010,,restaurant
土哈哈音乐餐吧(泰富广场店),30.165000,120.285112,,restaurant
财康雷迪森维嘉酒店·聚丰中餐厅(萧山店),30.163626,120.284667,,restaurant
清竹音乐餐吧,30.164001,120.283843,,restaurant
诚园新喜洋餐厅(文一西路店),30.287817,120.080820,,restaurant
宁康餐厅(西溪智慧大厦店),30.280132,120.087830,,restaurant
西溪驿站茶餐厅,30.280408,120.069749,,restaurant
玉蜻蜓餐厅,30.243917,120.178859,,restaurant
杭州红星文化大酒店-玉蜻蜓餐厅,30.243913,120.179120,,restaurant
東润汇餐厅,30.252475,120.222775,,restaurant
鮨一日本料理(杭州万象城店),30.251193,120.216088,,restaurant
O'eat Gastronomy(杭州万象城店),30.251041,120.215881,,restaurant
铁道大厦城市广场大酒店中餐厅,30.243947,120.182733,,restaurant
澳门陈光记(萧山国际机场T4出发夹层店),30.234878,120.431013,,restaurant
原1号餐厅,30.228891,120.426744,,restaurant
去野餐厅,30.238984,120.446523,,restaurant
萌兔家常菜自选餐厅,30.133758,120.084425,,restaurant
云小馆咖啡主题餐厅,30.133470,120.084330,,restaurant
舒老黑衢州农家菜自选餐厅,30.133196,120.084276,,restaurant
城市蓝厅·香樟园,30.276928,120.188435,,restaurant
衢州菜自选餐厅(美博城店),30.276300,120.190958,,restaurant
慧·饮品小吃(蓝天城市花园店),30.284710,120.189495,,restaurant
衢州农家菜自选餐厅,30.315386,120.312897,,restaurant
唐门烧烤(范家公寓店),30.290834,120.199501,,restaurant
东北烧烤蓝朋友餐厅,30.286830,120.202972,,restaurant
第903医院外来人员餐厅,30.286020,120.193745,,restaurant
得来速餐厅,24.799145,118.586300,,restaurant
杭州良渚洲际酒店·源·餐厅,30.363108,120.058440,,restaurant
绿茶餐厅(良渚永旺店),30.361073,120.058364,,restaurant
萨莉亚意式餐厅(良渚新城永旺梦乐城店),30.361060,120.059362,,restaurant
花荟味餐厅,30.469781,119.769475,,restaurant
小竹江鲜餐厅(新湖金色池塘店),30.470169,119.768906,,restaurant
中大朗园餐厅,30.470213,119.764273,,restaurant
旺角茶餐厅(紫金梦想广场店),30.328490,120.066671,,restaurant
心意餐馆,30.329625,120.070055,,restaurant
海虹自选餐厅,30.324328,120.063094,,restaurant
麦当劳绿荫街餐厅,30.474024,120.196953,,restaurant
九一九创意餐厅,30.472472,120.194166,,restaurant
幸彩精致料理餐厅,30.472333,120.192395,,restaurant
沈记港式茶餐厅(天城银座3幢店),30.289940,120.207477,,restaurant
广味轩港市茶餐厅(杭州东站),30.290107,120.209962,,restaurant
陌上花开餐厅(石镜街店),30.223249,119.716008,,restaurant
爱瑞云餐厅(东溪德必易园店),30.291007,120.217230,,restaurant
泷川本铺(工联cc店),30.254777,120.165028,,restaurant
安母酒店(杭州云栖小镇会展中心店),30.134343,120.087373,转塘街道浮山路之江发展大厦内，毗邻阿里云计算中心，云栖大会主会场旁,hotel
杭州西湖颐亭花园酒店,30.328002,120.066380,杭州市西湖区三墩镇欣然街36号蓝胜吉鸿商业综合楼5号楼（紫金梦想广场内）,hotel
杭州良渚洲际酒店,30.362351,120.058265,玉鸟街18号,hotel
杭州西溪紫金港希尔顿花园酒店,30.326706,120.098728,浙江省杭州市拱墅区丰庆路492号,hotel
杭州临安青山湖雷迪森庄园,30.234250,119.769275,浙江省杭州市临安区锦城街道吴山街1608号,hotel
杭州东方寓舍·黄龙饭店,30.250852,120.220090,杭州市钱江新城民心路88号。,hotel
杭州星海君澜酒店,30.473480,120.196022,塘栖绿荫街 ，近石目路。,hotel
全季杭州临安人民广场酒店,30.224400,119.710000,杭州市临安区锦城街道钱王街898号,hotel
全季杭州火车南站酒店,30.173400,120.292000,浙江省杭州市萧山区商城北路98号（火车南站西广场旁）,hotel
杭州余杭万豪万枫酒店,30.260256,119.951895,浙江省杭州市余杭区余杭街道凤新路365号,hotel
杭州东站希尔顿欢朋酒店,30.290085,120.198351,中国浙江省杭州市秋涛北路326号,hotel
杭州鸬鸟希尔顿花园酒店,30.469522,119.769431,鸬鸟镇寻梨街8号,hotel
如家neo-杭州武林广场朝晖路运河店,30.277893,120.184128,杭州市拱墅区流水东苑11幢,hotel
如家-杭州火车东站到达大厅店,30.291855,120.215940,杭州火车东站到达大厅东广场地下负一层A06商铺,hotel
锦江之星（杭州华丰路地铁站店）,30.336458,120.197730,浙江省杭州市拱墅区华西路168号,hotel
桔子杭州西湖酒店,30.256100,120.165000,菩提寺5号,hotel
桔子酒店(杭州宋城店),30.167198,120.103127,"杭州西湖区转塘街道之江长九中心1号楼, 中国",hotel
桔子杭州浙大紫金港酒店,30.311759,120.090736,三墩镇紫金花北路望月会馆1层部分，2层-6层,hotel
桔子杭州萧山滨康路地铁站酒店,30.187200,120.237000,北干街道萧邮路与横一路交叉口荣星村金惠路1696号荣星君佳园综合服务楼荣星名座,hotel
桔子杭州文体中心西溪湿地酒店,30.281383,120.079410,西湖区文二西路738号,hotel
萧山国际机场,30.234708,120.432413,机场1号路1号,airport
遥墙国际机场,36.850971,117.211395,遥墙街道机场路1号,airport
周水子机场,38.964154,121.542585,迎客路100号,airport
杭州站,30.243482,120.182860,小营街道环城东路1号,train_station
杭州东站,30.290846,120.212605,天城路1号,train_station
济南站,36.671528,116.990536,车站街19号,train_station
济南东站,36.747892,117.159918,东站南街(济南东站3号线地铁站附近),train_station
杭州西站,30.260867,120.091014,天目山路357号,train_station
济南西站,36.668846,116.891331,齐鲁大道6号,train_station
南京南站,30.172640,120.295589,新塘街道站前路328号,train_station
杭州萧山国际机场,30.234708,120.432413,机场1号路1号,airport
济南遥墙国际机场,36.850971,117.211395,遥墙街道机场路1号,airport
馨香园餐馆,36.734155,117.148173,,restaurant
梧桐树下餐厅,36.731926,117.150068,,restaurant
杭州萧山国际机场-三号餐厅,30.239055,120.446681,,restaurant
国航员工餐厅(国航基地店),30.238608,120.449026,,restaurant
绿茶餐厅(杭州东站万象汇店),30.293504,120.217725,,restaurant
敏华冰厅(杭州东站万象汇店),30.294025,120.217615,,restaurant
宝中宝食府,30.247432,120.180539,,restaurant
杭州邮政职工餐厅(杭州邮政枢纽大楼店),30.248660,120.184147,,restaurant
舜耕餐厅,36.835934,117.211493,,restaurant
铁道大酒店中餐厅,36.670464,116.991246,,restaurant
老长沙龙虾·海鲜研究所(世茂.天城南区店),36.673875,116.989625,,restaurant
书航餐馆川菜鲁菜(火车站店),36.668383,116.991011,,restaurant
赵美丽泰式茶餐厅,36.674974,116.987681,,restaurant
丽天大酒店中餐厅,36.667248,116.994704,,restaurant
大众美食餐厅,36.670811,116.888104,,restaurant
旺旺餐厅,36.670930,116.887761,,restaurant
橙子餐厅,36.670465,116.886933,,restaurant
济南绿地美利亚酒店餐厅,36.670599,116.895862,,restaurant
济南西站城际酒店·城享全日餐厅,36.669900,116.897720,,restaurant
佰家惠大食堂(克拉天玺店),30.296332,120.214228,,restaurant
李白图书馆餐厅(彭埠店),30.294007,120.221586,,restaurant
阿儒餐馆(育才西苑东区店),30.166872,120.279363,,restaurant
星之澜餐厅,30.165822,120.279667,,restaurant
工联美食广场,30.255188,120.164276,,restaurant
大牌大传统菜(湖滨店),30.255784,120.163643,,restaurant
西塔老太太泥炉烤肉(杭州首店),30.257446,120.164191,,restaurant
江浙荟(湖滨银泰店),30.254879,120.163811,,restaurant
隆江老尾猪脚·烧腊餐厅,30.187820,120.236510,,restaurant
杭州博奥开元名都臻品之选酒店·厨艺全日西餐厅,30.183308,120.242379,,restaurant
张正发茶餐厅,30.182908,120.244566,,restaurant
779自选餐厅.金城路店,30.183175,120.244795,,restaurant
上雅精致餐厅(金地德圣中心店),30.181266,120.250331,,restaurant
稻米乐餐厅(二店),30.334277,120.199426,,restaurant
晋来福餐馆,30.333975,120.199975,,restaurant
618号渔船台州海鲜餐厅(海辰·水岸晶座店),30.334438,120.202280,,restaurant
陈君纪茶餐厅(拱墅店),30.340812,120.203005,,restaurant
湖畔居餐厅,30.231832,119.764750,,restaurant
御园餐厅,30.237180,119.774576,,restaurant
杭州醉湖居农家乐餐厅,30.235849,119.762951,,restaurant
阿萍餐馆,30.236399,119.761933,,restaurant
中都青山湖畔大酒店自助餐厅,30.228501,119.764985,,restaurant
古鲁特烤肉自助餐厅(临安人民广场店),30.227128,119.707367,,restaurant
李瑶餐馆,30.230553,119.709896,,restaurant
美丽湾餐馆,30.217728,119.712612,,restaurant
万枫酒店-自助餐厅,30.260285,119.951716,,restaurant
国庆餐馆(紫竹人家店),30.263594,119.951196,,restaurant
聚友轩餐馆(紫竹人家店),30.263602,119.950276,,restaurant
海味餐厅(凤新路店),30.260308,119.944722,,restaurant
汇朋江河鲜,30.253109,119.951232,,restaurant
三色莲花印度餐厅(紫荆花北路店),30.308954,120.092521,,restaurant
港岛茶记港式茶餐厅(浙港国际店),30.308513,120.092344,,restaurant
衢味自选餐厅(浙港国际店),30.308629,120.092693,,restaurant
天聚圆自选餐厅,30.308768,120.093242,,restaurant
荃记·港式茶餐厅,30.308675,120.093125,,restaurant
杭州西溪紫金港希尔顿花园酒店·花荟味全日餐厅(龙禾商务中心店),30.326818,120.098915,,restaurant
好胜客餐厅(东业北软智慧科创大厦店),30.327666,120.097585,,restaurant
辣瘾特色赣味餐厅,30.328827,120.097531,,restaurant
勤家自选餐厅(申花V时代店),30.323299,120.100110,,restaurant
孔家埭店和畔餐厅,30.330576,120.097787,,restaurant
孤山公园,30.251654,120.142481,,attraction
杭州新新饭店·1913餐厅,30.255994,120.144148,,restaurant
