poi_name,latitude,longitude,address,poi_type
二七广场,34.751860,113.666451,,attraction
河南博物院,34.788263,113.672097,,attraction
郑州黄河文化公园,34.953667,113.512589,,attraction
大卫城购物中心,34.758202,113.666031,,attraction
郑州博物馆新馆,34.739600,113.546720,,attraction
北龙湖湿地公园,34.812300,113.789100,,attraction
郑州商代遗址,34.755497,113.671988,,attraction
如意湖景区,34.772895,113.724204,,attraction
郑州文庙,34.748659,113.688345,,attraction
黄河博物馆,34.871840,113.677764,,attraction
韩风源烧烤涮自助餐厅(亚细亚卓悦城店),34.751785,113.667704,,restaurant
粤海酒店璇宫西餐厅(二七广场),34.749629,113.667658,,restaurant
粤海酒店-粤海轩中餐厅,34.749142,113.667796,,restaurant
虎丫炒鸡(河南郑州二七万象城店),34.754815,113.662798,,restaurant
几许民谣烧烤馆(郑州光彩店),34.755287,113.669676,,restaurant
绿茶餐厅(郑州万象城店),34.754667,113.662403,,restaurant
郑州郑百餐厅(郑州百货大楼店),34.756286,113.668080,,restaurant
大同宾馆餐厅,34.747498,113.663838,,restaurant
五号公路餐厅石烧牛扒(大卫城店),34.756777,113.666316,,restaurant
鼎苑自助餐厅,34.786308,113.672932,,restaurant
享舍茶餐厅(世纪星大楼店),34.786292,113.671079,,restaurant
世纪星花园餐厅,34.786256,113.671176,,restaurant
美食餐厅(郑州时代国际广场70栋店),34.786608,113.670287,,restaurant
农大家园教工餐厅(文化路52号院店),34.785268,113.668041,,restaurant
农大家园教职工餐厅,34.784879,113.666814,,restaurant
冒张张油卤串串(国贸360店),34.783597,113.675687,,restaurant
虹盐RED SALT新派印巴餐厅,34.793421,113.677088,,restaurant
文通冰室(国贸360店),34.784943,113.679565,,restaurant
万达文华酒店品珍中餐厅,34.792621,113.678848,,restaurant
彩丰楼中餐厅(郑州丹尼斯广场洲际酒店),34.757771,113.665954,,restaurant
一绪寿喜烧(丹尼斯·大卫城店),34.757768,113.665886,,restaurant
The boots泥靴Get holiday(大卫城店),34.758578,113.666557,,restaurant
王品牛排(郑州大卫城店),34.757501,113.666208,,restaurant
湘鼎盛臻品餐厅(大卫城店),34.757365,113.665761,,restaurant
祖母的厨房(丹尼斯·大卫城店),34.757262,113.666027,,restaurant
德福的印度餐厅(大卫城店),34.756973,113.665911,,restaurant
曼玉(丹尼斯·大卫城店),34.756848,113.666241,,restaurant
小滋味餐厅,34.740996,113.539988,,restaurant
郑州奥体建国饭店-海鲜自助餐厅,34.739770,113.537534,,restaurant
郑地奥体建国饭店全日制餐厅,34.740659,113.537609,,restaurant
酒巭餐厅,34.739579,113.561973,,restaurant
牡丹餐厅(翊尔酒管公司),34.739995,113.562140,,restaurant
M艺术餐厅七德胜·牛肉面,34.739800,113.563173,,restaurant
瓦库50号(凯旋路店),34.740377,113.563327,,restaurant
海御珍品海鲜餐厅,34.769787,113.726419,,restaurant
郑州绿地JW万豪酒店(万豪中餐厅),34.770905,113.727350,,restaurant
千玺云端餐厅(千玺广场店),34.771075,113.727225,,restaurant
郑州大玉米G PLUS空中观景餐厅,34.770914,113.727493,,restaurant
郑州绿地JW万豪酒店·都会尚膳自助餐厅,34.771054,113.727309,,restaurant
醉巴鲜烤鱼(千玺广场店),34.770902,113.727580,,restaurant
豫见茶餐(新澳大厦店),34.767928,113.723581,,restaurant
二广餐馆,34.757454,113.691651,,restaurant
河南省中医药研究院附属医院餐厅,34.755083,113.685722,,restaurant
河南大学附属郑州第一人民医院·营养餐厅,34.750370,113.685219,,restaurant
甄玉川宴会中心,34.747760,113.691761,,restaurant
老吴喵馆·猫咖餐厅(新世界百货店),34.752925,113.682675,,restaurant
宇通退休职工餐厅(宇通花园郑汴路42号院店),34.747100,113.697080,,restaurant
蒋阿侨挞挞面(大上海店),34.755928,113.670393,,restaurant
妈妈餐厅(城东路店),34.748675,113.691225,,restaurant
闽豫中餐厅(金多银多珠宝店),34.748684,113.681630,,restaurant
妈妈餐厅,34.745025,113.680175,,restaurant
双生四季甜品融合餐厅(姚桥社区北院店),34.813115,113.795071,,restaurant
炫歌音乐餐吧,34.809266,113.793947,,restaurant
石见里融合餐厅,34.818459,113.794111,,restaurant
湖畔餐厅,34.803494,113.786967,,restaurant
粗粮小厨羊肉大串鲜炒鸡,34.809780,113.800337,,restaurant
享百味尚上锅29元火锅自助餐厅(时埂社区店)(暂停营业),34.808834,113.797840,,restaurant
至尊强仔(正光北街店),34.771566,113.754982,,restaurant
誉龙轩茶餐厅(豫航中心店),34.771871,113.755230,,restaurant
广义信阳毛尖茶餐厅(豫航店),34.771881,113.755782,,restaurant
美盛喜来登大酒店-盛宴标帜餐厅,34.764000,113.754711,,restaurant
盛·星廷牛排餐厅,34.763882,113.754664,,restaurant
宋风雅宴·宋文化餐厅(尚座中心店),34.763443,113.756145,,restaurant
河南中医药大学第一附属医院人民路院区餐厅,34.758033,113.673949,,restaurant
小巷社区食堂·妈妈餐厅,34.752730,113.674692,,restaurant
合记(老街小吃街店),34.758132,113.675030,,restaurant
米皮记清真餐厅(西大街店),34.751298,113.673507,,restaurant
中式美味快餐厅,34.759118,113.676308,,restaurant
广东餐厅(二马路),34.749825,113.660012,,restaurant
五号餐厅(河南国际商会大厦店),34.770632,113.719294,,restaurant
华豫川餐厅(丹尼斯.七天地店),34.777780,113.722674,,restaurant
得闲之间·茶馆·生态信阳菜(CBD店),34.774628,113.718260,,restaurant
御膳堂·药膳餐厅(御玺大厦店),34.747991,113.699877,,restaurant
张掌柜鹅堡,34.870717,113.670712,,restaurant
大塘餐厅虾饺专门店(迎宾路店),34.871556,113.665047,,restaurant
郑州天地丽笙酒店-品自助餐厅,34.859568,113.678526,,restaurant
郑州师范学院东区静馨园餐厅,34.863435,113.659282,,restaurant
营养健康餐厅,34.744171,113.652484,,restaurant
阿香米线(郑州二七杉杉奥莱餐厅),34.526573,113.855171,,restaurant
郑州机场大酒店中餐厅,34.528534,113.843450,,restaurant
休息室餐厅,34.754747,113.783314,,restaurant
郑州合盛怡思得酒店·心邸餐厅(绿地缤纷城店),34.761864,113.772727,,restaurant
澜亭叙茶餐厅,34.753801,113.774832,,restaurant
雪鹿全日自助餐厅(银基冰雪酒店),34.481312,113.553247,,restaurant
雪龙轩中餐厅(银基冰雪酒店),34.480809,113.553406,,restaurant
海港餐厅,34.484514,113.547905,,restaurant
南边风车格尔国际饭店中餐厅,34.719198,113.764169,,restaurant
郑州市公安局公安交通管理局交警十二支队餐厅,34.715080,113.765103,,restaurant
郑州建国饭店餐厅,34.763132,113.715344,,restaurant
郑州建国饭店·四季/鸿运餐厅,34.763004,113.715130,,restaurant
知青村康养餐厅,34.764608,113.716764,,restaurant
元福元大食堂(金城时代广场店),34.776707,113.706486,,restaurant
Migos美式餐厅,34.823040,113.563823,,restaurant
荣豫餐厅,34.754245,113.770035,,restaurant
Soonsoo炸鸡料理,34.754378,113.771221,,restaurant
留园·闲茶食赏,34.802265,113.740183,,restaurant
吾味书院·老子文化茶餐空间,34.800876,113.734358,,restaurant
吉鹿餐厅(楷林大厦店),34.802746,113.733842,,restaurant
海棠茶餐厅,34.761353,113.765447,,restaurant
祥味轩茶餐厅(东洲鸣翠苑店),34.761349,113.764871,,restaurant
小大董(绿地天空之城店),34.757289,113.767388,,restaurant
食尚餐厅(肥牛饭),34.718823,113.770208,,restaurant
抖发发音乐美食城(未来路市投集市店),34.738825,113.703025,,restaurant
牧之云餐厅,34.741355,113.710237,,restaurant
光华大酒店中餐厅(瑞达路店),34.798293,113.567701,,restaurant
食欲老院子民间菜(瑞达路店),34.803964,113.568137,,restaurant
8寸意式餐厅(正弘汇店),34.808740,113.565991,,restaurant
牧原酒店(郑州高铁东站店)·古藤塔克德式餐厅,34.755419,113.789670,,restaurant
红梨吊汤·璞宴餐厅,34.784155,113.658609,,restaurant
信阳鱼码头主题餐厅(千盛广场店),34.786989,113.650217,,restaurant
食尚鱼码头主题餐厅(千盛广场店),34.786925,113.650175,,restaurant
云广大厦三楼云府宴餐厅,34.753090,113.785108,,restaurant
小俩口餐馆(织机路店),34.751907,113.440908,,restaurant
郑州爱玛金酒店,34.707160,113.765391,经济技术开发区第九大街167号,hotel
郑州中牟智璞酒店（（只有河南电影小镇店））,34.786329,113.955310,绿博文化产业园区交通路东富贵路南融信城市之窗6号楼,hotel
新密黄帝宫御温泉度假酒店,34.481991,113.550337,新密市刘寨镇银基国际旅游度假区（郑尧高速-轩辕丘出口5公里处）,hotel
郑州光华大酒店,34.798408,113.567656,高新技术产业开发区瑞达路68号。,hotel
郑州金水希尔顿欢朋酒店,34.787778,113.657658,农业路27号（农业路与信息学院路交叉口西河南省农业厅旁），紧邻河南省博物馆,hotel
郑州建国饭店,34.763266,113.715505,河南省郑州市金水大道东段机场路86号（金水立交桥向西350米路北）,hotel
郑州高新皇冠假日酒店,34.827628,113.563243,牡丹路26号,hotel
郑州高新假日酒店,34.819372,113.484180,高新区河阳路186号 （紧邻网络安全科技馆）,hotel
全季郑州郑东新区黄河南路酒店,34.752500,113.743000,郑州市郑东新区黄河南路与宏图街交叉口西400米路北,hotel
全季郑州会展中心未来路酒店,34.772300,113.707000,河南省郑州市金水区未来路60号,hotel
郑州高铁东站亚朵酒店,34.760173,113.767623,郑州市管城区东风南路与创业路交叉口双子塔北塔裙楼,hotel
郑州北龙湖金融中心金融岛亚朵酒店,34.801804,113.740044,郑州市郑东新区龙翔一街与如意河东二街交叉口西南角（好睦邻.如意坊）7号楼1层147-149号、3、4、5层整层）,hotel
郑州东站东广场亚朵酒店,34.753274,113.785957,圃田西路与莲湖路交叉口东北角新发展楷林广场3A栋,hotel
郑州航空港希尔顿花园酒店,34.489252,113.924137,河南省郑州市航空港皛店路29号附2号,hotel
如家-郑州火车站二七广场地铁站店,34.748404,113.664174,河南郑州二七区苑陵街52号（万博商城南门对面，苑陵商场楼下）,hotel
