city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
大连,青泥洼桥商圈,BV10101767,大连传统商业中心，聚集众多商场、餐厅和地铁交通。,休闲体验,,38.916526,121.631086,4.5,全天开放,全天开放,,1.5,3.0,0
大连,黄金海岸,B019B0C8MX,金石滩核心海滨浴场，沙滩细腻，海水清澈，适合海滨休闲。,自然风光,,39.076061,122.003474,4.8,全天开放,全天开放,,1.5,3.0,0
大连,大连自然博物馆,B019B0AOIR,国家一级博物馆，收藏近20万件标本，海洋生物和恐龙化石展品丰富。,历史文化,,38.870371,121.561602,4.7,09:00,16:30,周一,1.5,3.0,0
大连,中山广场,B019B0147C,大连历史核心区域，周边汇集多座百年欧式建筑，展现城市历史变迁。,历史文化,,38.921549,121.643827,4.8,全天开放,全天开放,,0.5,2.0,0
大连,星海公园,B019B0AP1P,临海公园，有海水浴场，适合亲子游玩和海边休闲。,自然风光,,38.877811,121.568075,4.9,全天开放,全天开放,,2.0,3.5,0
大连,大连金石滩生命奥秘博物馆,B0FFIA4TL1,世界首家以生命奥秘为主题的博物馆，展示生物塑化标本。,历史文化,,39.088910,122.009081,4.7,08:00,17:00,,1.0,2.5,75
大连,友好广场,B019B01480,大连市中心标志性广场，水晶球地标，商业繁华区域。,城市地标,,38.920234,121.639586,4.9,全天开放,全天开放,,0.0,1.5,0
大连,东港商务区,B019B0B8XN,大连现代化商务区，拥有音乐喷泉和海边步道。,休闲体验,,38.918777,121.698262,4.2,全天开放,全天开放,,1.0,2.5,0
大连,星海湾木栈道,,沿海岸线修建的木质栈道，可近距离观海听涛，是散步观景的绝佳去处。,自然风光,,38.882006,121.587922,4.7,全天开放,全天开放,,0.5,2.0,0
大连,俄罗斯风情街,B0FFGQSVE2,保留完整俄式建筑群，体验异域文化风情的特色街区。,历史文化,,38.927831,121.635560,4.5,全天开放,全天开放,,1.0,2.5,0
