restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
晚晴楼美食轩,南京,32.020352,118.789761,100.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,21:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.1,有等位区;生日套餐服务
正兴餐厅,南京,32.020275,118.790175,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,2.6,必吃榜top10
老宋记捞汁小海鲜,南京,32.021861,118.789212,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.3,户外座位;线上取号排队
天圆楼真江南时尚餐厅(夫子庙店),南京,32.019013,118.790272,100.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.3,必吃榜top10
十壹景观露台餐吧(夫子庙步行街店),南京,32.021395,118.791283,79.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:30,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.3,有等位区
天丰楼餐厅,南京,32.020696,118.786196,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,3.7,户外座位;线上取号排队
永和园酒楼,南京,32.022689,118.787481,100.0,餐饮服务;中餐厅;综合酒楼,16:30,22:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.3,有等位区
夜泊秦淮君亭酒店餐厅(大戏院店),南京,32.021996,118.791824,194.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.2,线上取号排队
永盛利茶餐厅(夫子庙店),南京,32.023204,118.787265,65.0,餐饮服务;快餐厅;茶餐厅,10:00,22:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.2,必吃榜top10;有包间
贝拉厨房牛排不限量餐厅(茂业天地店),南京,32.022530,118.786194,77.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,秦淮河画舫游船,"118.788899,32.020660",32.020660,118.788899,4.4,有等位区;生日套餐服务
昭阳荟餐厅(西城广场店),南京,32.037808,118.747551,100.0,餐饮服务;中餐厅;中餐厅,14:00,22:00,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.0,有包间;有等位区
阿霸吉新疆烧烤餐厅,南京,32.032508,118.743635,57.0,餐饮服务;中餐厅;清真菜馆,16:00,03:00,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.4,户外座位;线上取号排队
萨莉亚意式餐厅(南京建邺万达广场店),南京,32.033003,118.737038,51.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.8,必吃榜top10;有等位区
鸽味轩(建邺吾悦店),南京,32.037366,118.735959,100.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.5,有等位区;线上取号排队
好记·金陵宴(建邺吾悦店),南京,32.037663,118.735970,293.0,餐饮服务;中餐厅;中餐厅,16:30,21:30,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.7,生日套餐服务
Waanjai晚嘉餐厅(南京建邺吾悦广场店),南京,32.037628,118.735845,70.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.0,有包间
朗昇希尔顿酒店·粤扬中餐厅,南京,32.031013,118.738209,287.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.4,生日套餐服务
克茗冰室(建邺万达店),南京,32.032169,118.736831,46.0,餐饮服务;冷饮店;冷饮店,11:00,21:30,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.6,有等位区
豪客来(南京建邺吾悦广场餐厅),南京,32.037600,118.735407,75.0,餐饮服务;外国餐厅;外国餐厅,10:00,22:00,中国南京云锦博物馆,"118.744814,32.036390",32.036390,118.744814,4.2,户外座位;生日套餐服务
麦穗咖啡馆(餐厅),南京,32.053088,118.840329,55.0,餐饮服务;咖啡厅;咖啡厅,08:00,18:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.4,有等位区;线上取号排队
宽渡酒店(宽渡·翡翠花园餐厅),南京,32.043804,118.840376,100.0,住宿服务;宾馆酒店;经济型连锁酒店|餐饮服务;中餐厅;中餐厅,11:00,21:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.9,必吃榜top10;线上取号排队
晶丽海鲜自助餐厅,南京,32.058378,118.847167,212.0,餐饮服务;中餐厅;海鲜酒楼,17:30,21:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.7,有包间
南京东郊国宾馆·稻香村零点餐厅,南京,32.058352,118.847527,202.0,餐饮服务;餐饮相关场所;餐饮相关,08:30,20:30,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.1,户外座位
美庐餐厅(四方城店),南京,32.049053,118.850510,343.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.6,线上取号排队
前线大院芳华文化主题餐厅,南京,32.042886,118.840991,294.0,餐饮服务;中餐厅;中餐厅,09:30,22:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.2,户外座位;有包间
古相机·花园餐厅,南京,32.042471,118.841831,84.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,21:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.7,必吃榜top10;生日套餐服务
南京泊金花间堂·琵琶山居酒店·花间食餐厅,南京,32.053020,118.826593,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.1,生日套餐服务
醺·花园餐厅(紫金坊广场店),南京,32.040970,118.834915,189.0,餐饮服务;外国餐厅;西餐厅(综合风味)|体育休闲服务;娱乐场所;酒吧,10:00,21:00,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.6,户外座位
宽渡·琵琶湖餐厅,南京,32.052922,118.826357,82.0,餐饮服务;中餐厅;中餐厅,17:00,20:45,明孝陵景区,"118.840463,32.051926",32.051926,118.840463,4.6,有包间;生日套餐服务
益生园餐厅,南京,32.041985,118.849227,298.0,餐饮服务;中餐厅;中餐厅,16:00,22:00,美龄宫,"118.846557,32.045458",32.045458,118.846557,4.2,生日套餐服务;线上取号排队
金杏仁餐厅,南京,32.037985,118.850289,79.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,美龄宫,"118.846557,32.045458",32.045458,118.846557,3.9,户外座位;线上取号排队
长颈鹿茶餐厅(君临紫金商业街店),南京,32.037885,118.850974,53.0,餐饮服务;快餐厅;茶餐厅,09:00,23:59,美龄宫,"118.846557,32.045458",32.045458,118.846557,4.2,户外座位
谧径爱丽丝花园餐厅 MJ secret wonderland,南京,32.038346,118.840115,136.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:30,21:30,美龄宫,"118.846557,32.045458",32.045458,118.846557,4.6,户外座位
西来顺(小卫街总店),南京,32.036269,118.853232,100.0,餐饮服务;中餐厅;清真菜馆,07:00,20:30,美龄宫,"118.846557,32.045458",32.045458,118.846557,4.5,有包间
后味道·中餐厅,南京,31.990868,118.708386,258.0,餐饮服务;中餐厅;中餐厅,17:30,20:30,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,3.9,线上取号排队
璞膳·禅意餐厅(仁恒江湾新天地店),南京,31.992314,118.709804,400.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.2,户外座位;生日套餐服务
国际青年会议酒店·莱客德国啤酒餐厅,南京,31.991023,118.708803,157.0,餐饮服务;外国餐厅;西餐厅(综合风味),17:30,00:30,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.0,有等位区
鄉·全日餐厅,南京,31.990583,118.708585,158.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.0,有等位区
国际青年会议酒店-自助餐厅(南京国际青年会议酒店),南京,31.990660,118.708676,99.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.1,有包间;生日套餐服务
南京卓美亚酒店·陆潮新派中餐厅,南京,31.991186,118.709348,480.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:30,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.5,必吃榜top10;有等位区
斑玛瓯越海鲜坊(仁恒里新天地),南京,31.992152,118.710080,191.0,餐饮服务;中餐厅;中餐厅,17:00,23:30,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.6,户外座位;有等位区
RONG57·新潮粤菜(国际青年会议中心),南京,31.990397,118.708624,243.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.4,有等位区;生日套餐服务
富润江湾中餐厅,南京,31.998951,118.711814,100.0,餐饮服务;中餐厅;中餐厅,09:30,21:00,南京眼步行桥,"118.703146,31.995131",31.995131,118.703146,4.4,有等位区
