city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
桂林,兴坪古镇,B030507XJK,漓江边千年古镇，20元人民币背景图取景地，古朴宁静，山水如画。,历史文化,,24.916611,110.530606,4.5,09:00,16:30,,1.5,3.0,0
桂林,独秀峰,B0305097KU,位于靖江王城内，桂林市内制高点，登顶可俯瞰桂林全城。,历史文化,,25.281648,110.299118,4.9,08:00,18:00,,0.5,2.0,100
桂林,漓江竹筏漂流（杨堤-兴坪段）,B03050WG36,漓江精华段竹筏游，途经九马画山、黄布倒影等20元人民币背景景观。,自然风光,,24.922688,110.520203,4.6,08:00,17:00,,2.0,3.5,225
桂林,东西巷,B0FFFV91CN,桂林历史文化街区，集传统建筑、特色小食、文创商铺于一体的步行街。,历史文化,,25.278717,110.299731,4.7,全天开放,全天开放,,1.0,2.5,35
桂林,遇龙河竹筏漂流,B0FFJ8VHBO,阳朔精华漂流体验，乘竹筏穿越田园山水，享受宁静致远的山水意境。,自然风光,,24.809946,110.399652,4.7,09:00,16:30,,1.0,2.5,255
桂林,印象刘三姐,,张艺谋导演大型山水实景演出，以漓江为舞台的震撼视听盛宴。,历史文化,,24.776000,110.496000,4.6,19:30,20:40,,1.0,2.5,268
桂林,十里画廊,B0FFFS3J39,阳朔经典骑行路线，沿途田园风光如画，可欣赏典型的桂林山水田园景色。,自然风光,,24.749369,110.476517,4.7,09:00,18:00,,1.5,3.0,0
桂林,木龙湖,B030506OF8,桂林市内湖泊公园，环境清幽，适合晨练散步。,自然风光,,25.291612,110.299316,3.9,08:00,18:30,,0.5,2.0,0
桂林,象鼻山景区,B030506W0W,桂林地标性景点，山形酷似巨象伸鼻饮水，是桂林山水的象征。,自然风光,,25.267579,110.296573,4.8,07:00,21:30,,1.0,2.5,55
桂林,正阳步行街,B0305095W6,桂林市中心商业步行街，汇集地方小吃、特产和夜生活，体验当地文化。,休闲体验,,25.275125,110.298130,4.8,全天开放,全天开放,,1.5,3.0,0
