city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
南京,六朝博物馆,B0019135C5,展示六朝历史文化的专题博物馆，建筑设计现代感强。,历史文化,,32.042840,118.799124,4.7,09:00,17:00,周一,0.5,2.0,13
南京,南京1912街区,B00190AMUB,民国风情商业街区，汇集餐饮娱乐购物，夜景绚丽是年轻人聚集地。,休闲体验,,32.044777,118.795778,4.7,全天开放,全天开放,,1.5,3.0,0
南京,南京长江大桥,B001900009,中国自主设计建造的双层式铁路、公路两用桥梁，城市地标。,城市地标,,32.116040,118.738514,4.7,全天开放,全天开放,,0.5,2.0,0
南京,秦淮河,B00190BSET,南京母亲河，夜游画舫可欣赏两岸古建筑群夜景。,历史文化,,32.020660,118.788899,4.7,全天开放,全天开放,,1.0,2.5,80
南京,科巷,B0IA3MP3IP,南京著名小吃街，汇集正宗南京特色美食，当地人推荐的觅食地。,休闲体验,,32.039213,118.796070,4.5,全天开放,全天开放,,1.0,2.5,0
南京,中国南京云锦博物馆,B00190682O,展示南京云锦非物质文化遗产，可观看云锦织造工艺。,历史文化,,32.036390,118.744814,4.8,09:30,17:00,,0.5,2.0,0
南京,钟山风景名胜区中山陵景区音乐台,B001909G6V,民国时期建造的露天音乐台，建筑精美，周围环境优雅宁静。,历史文化,,32.055096,118.855382,4.8,06:30,18:30,,0.0,1.5,10
南京,南京眼步行桥,BY00004EC5,长江上的双螺旋景观步行桥，现代建筑地标，观赏江景城市天际线。,城市地标,,31.995131,118.703146,4.5,全天开放,全天开放,,1.0,2.5,0
南京,雨花台烈士陵园,B00191437K,中国新民主主义革命纪念圣地，缅怀革命先烈的庄严场所。,历史文化,,31.998425,118.780177,4.8,全天开放,全天开放,,1.0,2.5,8
南京,灵谷寺,B001909G6F,南京著名古刹，现为国民革命烈士公墓，环境清幽，灵谷塔为标志,历史文化,,32.055418,118.867942,4.8,08:00,16:00,,1.0,2.5,35
