city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
长沙,太平老街,B0FFF2FZC7,长沙历史文化街区，保留传统建筑风貌，汇聚长沙特色小吃。,历史文化,,28.190528,112.973865,4.4,全天开放,全天开放,,1.5,3.0,0.0
长沙,岳麓书院,B02DB05TQH,千年学府，中国古代四大书院之一，湖湘文化发源地。,历史文化,,28.180397,112.940805,4.7,07:50,18:00,,1.0,2.5,40.0
长沙,湖南大学,B02DB065YW,千年学府，中国著名高等学府，校园环境优美。,历史文化,,28.183606,112.936153,4.7,全天开放,全天开放,,0.5,2.0,0.0
长沙,梅溪湖城市岛,B0FFH2EUIH,湖心人工岛屿，现代城市规划典范，环湖漫步欣赏湖光山色。,自然风光,,28.181974,112.885848,4.7,全天开放,全天开放,,1.5,3.0,0.0
长沙,谢子龙影像艺术馆,B0FFH6RJ8K,国内最大的公益影像艺术馆，定期举办摄影艺术展览。,艺术展览,,28.117792,112.947121,4.6,10:00,18:00,周一,1.5,3.0,69.0
长沙,文和友老长沙龙虾馆,,网红怀旧主题餐厅，以老长沙街景装修和口味虾闻名。,休闲体验,,28.190000,112.980000,4.2,11:00,03:00,,1.0,2.5,80.0
长沙,湖南省地质博物馆,B02DB0UFEU,展示湖南地质资源和矿物标本的专业性博物馆,历史文化,,28.207576,112.946176,4.0,全天开放,全天开放,,1.5,3.0,0.0
长沙,火宫殿,B02DB02DH4,长沙著名老字号餐厅，湘菜代表，臭豆腐等小吃发源地。,休闲体验,,28.190528,112.973865,4.6,07:00,21:00,,0.5,2.0,38.0
长沙,橘子洲风景名胜区,B02DB05Z1Q,湘江中的天然洲岛，毛泽东青年雕像所在地，长沙标志性景点。,自然风光,,28.196505,112.963081,4.9,07:00,22:00,,2.5,4.0,0.0
长沙,湖南博物院,B02DB00018,国家一级博物馆，马王堆汉墓文物展示，湖南历史文化集萃。,历史文化,,28.211876,112.993499,4.8,09:00,17:00,周一,2.5,4.0,0.0
长沙,湖南烈士公园,B02DB0TWXG,长沙最大的综合性公园，纪念革命先烈的重要场所。,历史文化,,28.209521,112.996432,4.9,06:30,22:00,,1.0,2.5,0.0
长沙,贾谊故居,B02DB066ED,西汉著名政治家贾谊的故居，保存完好的古代文人居所,历史文化,,28.225547,112.977637,4.1,08:30,16:30,周一,0.5,2.0,0.0
长沙,杜甫江阁,B0FFFYEF1T,为纪念杜甫而建的仿古建筑，可观赏湘江夜景。,历史文化,,28.184442,112.968624,4.7,09:00,22:00,,1.0,2.5,11.0
长沙,爱晚亭,B02DB06929,中国四大名亭之一，杜牧诗句「停车坐爱枫林晚」的取景地。,历史文化,,28.183606,112.936153,4.6,06:00,22:00,,0.0,1.5,0.0
长沙,岳麓山风景名胜区,B0FFG0BPT6,长沙著名山峰，历史文化底蕴深厚，包含岳麓书院等景点。,历史文化,,28.183606,112.936153,4.7,06:00,22:00,,2.5,4.0,0.0
