poi_name,latitude,longitude,address,poi_type
磁器口古镇,29.581184,106.449705,,attraction
白公馆旧址,29.576464,106.432065,,attraction
李子坝单轨穿楼观景平台,29.553629,106.537916,,attraction
重庆市人民大礼堂,29.561674,106.553277,,attraction
山城步道·建兴坡大梯道,29.551340,106.548454,,attraction
重庆朝天门广场,29.566880,106.587866,,attraction
山城巷传统风貌区,29.550114,106.568822,,attraction
四川美术学院(黄桷坪校区),29.487559,106.541138,,attraction
重庆十八梯传统风貌区,29.551015,106.573042,,attraction
曾家岩地铁站,29.566441,106.550123,,attraction
北步园老火锅(洪崖洞店),29.561089,106.578870,,restaurant
瓜西西火锅(洪崖洞店),29.561056,106.579061,,restaurant
今朝醉小酒馆(洪崖洞店),29.561251,106.578230,,restaurant
杨记隆府重庆江湖菜(解放碑总店),29.561053,106.578091,,restaurant
北步园老火锅(洪崖洞戴家巷店),29.561223,106.577220,,restaurant
一眼重庆·天台LIVE餐吧,29.557866,106.574307,,restaurant
开味轩中餐厅(重庆国贸中心店),29.556930,106.573880,,restaurant
重庆大世界君亭酒店(解放碑店)·四季花园餐厅,29.558552,106.574880,,restaurant
重庆银河大酒店星星餐厅(解放碑店),29.556965,106.573082,,restaurant
福满家火锅,29.548696,106.573429,,restaurant
三陵餐馆(三陵大厦C栋店),29.574917,106.456526,,restaurant
泰想念泰国餐厅,29.583056,106.439680,,restaurant
寻味歌磁中餐厅,29.583431,106.439710,,restaurant
半边山餐馆,29.573742,106.443586,,restaurant
大家好餐馆(翰林景园店),29.571572,106.447816,,restaurant
郑记家常餐馆(童家桥正街店),29.571290,106.448347,,restaurant
渝香餐馆·家常炒菜(翰林景园店),29.571130,106.448661,,restaurant
猫儿鱼中餐厅(才子中心店),29.571463,106.443628,,restaurant
高家庄餐馆,29.571260,106.443118,,restaurant
诚鑫餐馆(才子中心店),29.570656,106.443774,,restaurant
林中乐辣子鸡(歌乐山总店),29.576545,106.427053,,restaurant
四川外国语大学东苑餐厅,29.572651,106.438974,,restaurant
半边山餐厅,29.574694,106.440441,,restaurant
聚食惠餐馆(歌乐山抗战文化风情街店),29.573167,106.421097,,restaurant
简而文餐厅,29.567616,106.438114,,restaurant
郑德平餐馆,29.573479,106.420582,,restaurant
李子坝梁山鸡(公园店),29.551647,106.535731,,restaurant
重庆隐居鹅岭美术馆酒店·隐居观景餐厅,29.550875,106.538693,,restaurant
二厂老火锅(文创公园店),29.550769,106.540372,,restaurant
廖记餐馆(健康新居店),29.552250,106.541818,,restaurant
喜乐餐馆(长江一路),29.551440,106.543603,,restaurant
汪记餐馆(鹅岭正街),29.548097,106.536410,,restaurant
四妹餐馆(鹅岭山庄店),29.548024,106.536141,,restaurant
东运餐馆,29.551409,106.544207,,restaurant
红运餐馆(两路口店),29.551409,106.544207,,restaurant
娟娟餐馆(两路口店),29.551413,106.544232,,restaurant
百姓餐馆(曾家岩隧道店),29.560680,106.551088,,restaurant
峡韵餐馆小面(人民村小区店),29.562897,106.552496,,restaurant
桃源餐馆,29.559479,106.549782,,restaurant
克拉里拉西餐厅,29.564931,106.549439,,restaurant
颐之时花园餐厅,29.562546,106.546935,,restaurant
小罗餐馆(枣子岚垭正街店),29.559884,106.555045,,restaurant
樊哥餐馆,29.559945,106.555127,,restaurant
沃林餐厅,29.565726,106.554520,,restaurant
自立餐馆面庄,29.558174,106.555240,,restaurant
渝燕餐馆,29.558079,106.555388,,restaurant
大溪沟梯坎面,29.563705,106.557315,,restaurant
朱氏盈园餐馆,29.558033,106.555405,,restaurant
兴怡餐馆,29.563785,106.557302,,restaurant
胖娃餐馆(新干线大厦西),29.551449,106.544652,,restaurant
逸康园生态餐厅,29.492855,106.443384,,restaurant
家佳聚餐馆(华福山水店),29.494741,106.443631,,restaurant
富安居餐馆(富安居小区店),29.495151,106.443675,,restaurant
水平餐馆(中山三路),29.554097,106.549359,,restaurant
实惠餐馆,29.548230,106.548704,,restaurant
实惠餐馆(南区路店),29.550969,106.553141,,restaurant
黔渝风味餐馆,29.551117,106.553796,,restaurant
美豪丽致酒店(重庆渝中店)·中餐厅,29.556185,106.550140,,restaurant
白马·江景老川菜(来福士店),29.564844,106.588629,,restaurant
重庆朝天门voco酒店·妙全日餐厅(地标时代购物广场店),29.564286,106.587592,,restaurant
楼兰新疆主题餐厅(重庆渝中来福士店),29.565099,106.588479,,restaurant
鹅冠(重庆来福士广场店),29.564998,106.587422,,restaurant
菁中餐厅JING,29.565492,106.587966,,restaurant
重·林国际放题美食餐厅(重庆来福士洲际酒店),29.565585,106.588132,,restaurant
