city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
重庆,麗枫酒店（重庆忠县滨江路游轮码头店）,滨江路35号,30.308710,108.049410,2025,3,239,5.0,,免费停车;机器人送餐服务;泳池;洗衣机和烘干机
重庆,如家·neo-重庆观音桥北滨路金源时代购物广场店,重庆市江北区金源路62号附26号,29.557854,106.528650,2019,2,142,4.5,如家,SPA服务;健身房;电视可投屏
重庆,维也纳酒店（5.0重庆融创文旅城店）,重庆市沙坪坝区西桂路公寓14号1幢3号门,29.638230,106.352458,2024,3,251,4.8,,免费停车;泳池;洗衣机和烘干机
重庆,重庆QM精品酒店(荣昌店),重庆市荣昌区昌元街道滨河中路199-205号,29.400927,105.591201,2020,3,113,4.8,,免费停车;洗衣机和烘干机
重庆,重庆云端两江高空酒店（解放碑洪崖洞店）,重庆市渝中区新华路222号申基金融广场32楼,29.556851,106.579928,2024,5,570,4.9,,SPA服务;机器人送餐服务;洗衣机和烘干机
重庆,重庆北站北广场亚朵酒店,重庆市两江新区太湖东路11号两江产运星云1幢,29.617252,106.552192,2025,4,393,4.9,亚朵,泳池;洗衣机和烘干机
重庆,重庆国际会展中心南坪步行街亚朵酒店,重庆市南岸区南坪东路11号,29.529424,106.570565,2021,4,372,4.8,亚朵,健身房;泳池;洗衣机和烘干机
重庆,重庆江北机场中央公园亚朵酒店,渝北区腾芳大道86号,29.705669,106.599101,2019,4,328,4.7,亚朵,SPA服务;健身房;机器人送餐服务;泳池
重庆,如家-重庆南坪步行街店,重庆市南岸区南坪惠工路186号,29.527236,106.565338,2024,2,176,4.9,如家,健身房;机器人送餐服务;洗衣机和烘干机;电视可投屏
重庆,重庆渝融豪生酒店,重庆-渝北区-新南路439号中国华融现代广场1幢-,29.600323,106.499604,2019,5,418,4.8,,健身房;免费停车;机器人送餐服务;泳池
重庆,全季重庆解放碑中心酒店,大同路1号(临江门地铁站3号口步行120米),29.557700,106.574000,2023,3,432,4.8,全季,SPA服务;健身房;洗衣机和烘干机
重庆,如家·neo-重庆解放碑洪崖洞店,重庆市渝中区解放碑临江路6号,29.561047,106.578140,2019,2,260,4.3,如家,免费停车;洗衣机和烘干机;电视可投屏
重庆,重庆永川万豪万枫酒店,飞龙路 2 号,29.365824,105.943817,2022,4,269,4.8,万豪,免费停车;泳池;电视可投屏
重庆,圣嘉酒店(重庆江北机场店),重庆渝北区回兴街道松鹤路126号附6号,29.674251,106.619124,2024,4,235,4.5,,SPA服务;健身房;机器人送餐服务;洗衣机和烘干机
重庆,重庆宽舍•轻奢酒店,金开大道1239号1-1栋4楼（近江北国际机场、悦来国博中心）,29.662752,106.559663,2018,4,238,4.7,,健身房;机器人送餐服务;洗衣机和烘干机;电视可投屏
