restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
水平餐馆(中山三路),重庆,29.554097,106.549359,21.0,餐饮服务;中餐厅;中餐厅,09:30,01:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,3.9,必吃榜top10;生日套餐服务
实惠餐馆,重庆,29.548230,106.548704,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,3.7,必吃榜top10;有等位区
胖娃餐馆(新干线大厦西),重庆,29.551449,106.544652,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,4.1,线上取号排队
娟娟餐馆(两路口店),重庆,29.551413,106.544232,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,4.0,必吃榜top10
东运餐馆,重庆,29.551409,106.544207,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,3.6,生日套餐服务
红运餐馆(两路口店),重庆,29.551409,106.544207,100.0,餐饮服务;中餐厅;中餐厅,11:00,20:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,4.2,必吃榜top10;有包间
实惠餐馆(南区路店),重庆,29.550969,106.553141,25.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,4.4,户外座位
喜乐餐馆(长江一路),重庆,29.551440,106.543603,21.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,4.0,必吃榜top10
黔渝风味餐馆,重庆,29.551117,106.553796,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,3.8,必吃榜top10;有等位区
美豪丽致酒店(重庆渝中店)·中餐厅,重庆,29.556185,106.550140,48.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,山城步道·建兴坡大梯道,"106.548454,29.551340",29.551340,106.548454,4.2,户外座位
峡韵餐馆小面(人民村小区店),重庆,29.562897,106.552496,13.0,餐饮服务;中餐厅;中餐厅,07:00,21:00,重庆市人民大礼堂,"106.553277,29.561674",29.561674,106.553277,4.1,有包间;生日套餐服务
