origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 15:50:00,2025-11-12 18:15:00,145,CZ3874,南航,经济舱,充足,737,中型机,波音,829,1,9
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 19:50:00,2025-11-12 22:05:00,135,CA3718,国航,经济舱,充足,321,中型机,空客,300,1,2
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 07:35:00,2025-11-12 09:45:00,130,MU5287,东航,经济舱,充足,320,中型机,空客,530,1,6
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 10:25:00,2025-11-12 12:40:00,135,CZ3814,南航,经济舱,充足,320NEO,中型机,空客,829,1,7
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 10:25:00,2025-11-12 12:40:00,135,MF4569,厦航,经济舱,充足,320NEO,中型机,空客,839,1,8
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 18:40:00,2025-11-12 20:50:00,130,KY9642,昆明航,经济舱,充足,737,中型机,波音,450,1,4
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 15:50:00,2025-11-12 18:15:00,145,MF4615,厦航,经济舱,充足,737,中型机,波音,839,1,10
合肥,广州,2025-11-12,HFE,新桥国际机场,FOC,长乐国际机场,2025-11-12 08:20:00,2025-11-12 09:50:00,90,MU9085,东航,经济舱,充足,C909,中型机,波音,1647,1,13
合肥,广州,2025-11-12,FOC,长乐国际机场,CAN,白云国际机场,2025-11-12 11:35:00,2025-11-12 13:35:00,120,CZ3506,南航,经济舱,充足,737,中型机,波音,1647,2,13
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 07:15:00,2025-11-12 09:35:00,140,CZ3816,南航,经济舱,充足,320,中型机,空客,499,1,3
合肥,广州,2025-11-12,HFE,新桥国际机场,CAN,白云国际机场,2025-11-12 18:40:00,2025-11-12 20:50:00,130,CA7908,国航,经济舱,充足,737,中型机,波音,450,1,5
广州,合肥,2025-11-17,CAN,白云国际机场,HFE,新桥国际机场,2025-11-17 17:35:00,2025-11-17 19:40:00,125,CZ3817,南航,经济舱,充足,737,中型机,波音,530,1,19
广州,合肥,2025-11-17,CAN,白云国际机场,PEK,首都国际机场,2025-11-17 15:40:00,2025-11-17 19:00:00,200,CA1316,国航,经济舱,充足,747,大型机,波音,514,1,26
广州,合肥,2025-11-17,PEK,首都国际机场,HFE,新桥国际机场,2025-11-17 20:35:00,2025-11-17 22:20:00,105,CA1845,国航,经济舱,充足,737,中型机,波音,514,2,26
广州,合肥,2025-11-17,CAN,白云国际机场,HFE,新桥国际机场,2025-11-17 13:00:00,2025-11-17 15:05:00,125,HU7203,海航｜海南航空,经济舱,充足,737,中型机,波音,532,1,20
广州,合肥,2025-11-17,CAN,白云国际机场,HFE,新桥国际机场,2025-11-17 07:55:00,2025-11-17 10:00:00,125,CA7907,国航,经济舱,充足,737,中型机,波音,560,1,17
广州,合肥,2025-11-17,CAN,白云国际机场,PEK,首都国际机场,2025-11-17 13:45:00,2025-11-17 17:00:00,195,CA1322,国航,经济舱,充足,330,大型机,空客,514,1,27
广州,合肥,2025-11-17,PEK,首都国际机场,HFE,新桥国际机场,2025-11-17 20:35:00,2025-11-17 22:20:00,105,CA1845,国航,经济舱,充足,737,中型机,波音,514,2,27
广州,合肥,2025-11-17,CAN,白云国际机场,HFE,新桥国际机场,2025-11-17 17:00:00,2025-11-17 19:00:00,120,ZH9989,深航,经济舱,充足,321,中型机,空客,580,1,22
广州,合肥,2025-11-17,CAN,白云国际机场,HFE,新桥国际机场,2025-11-17 12:55:00,2025-11-17 14:55:00,120,MF4614,厦航,经济舱,充足,737,中型机,波音,554,1,21
广州,合肥,2025-11-17,CAN,白云国际机场,HFE,新桥国际机场,2025-11-17 07:25:00,2025-11-17 09:35:00,130,MF4568,厦航,经济舱,充足,321,中型机,空客,473,1,16
广州,合肥,2025-11-17,CAN,白云国际机场,PEK,首都国际机场,2025-11-17 09:30:00,2025-11-17 12:30:00,180,CA1380,国航,经济舱,充足,777,大型机,波音,514,1,25
广州,合肥,2025-11-17,PEK,首都国际机场,HFE,新桥国际机场,2025-11-17 13:30:00,2025-11-17 15:25:00,115,CA1843,国航,经济舱,充足,321,中型机,空客,514,2,25
广州,合肥,2025-11-17,CAN,白云国际机场,XIY,咸阳机场,2025-11-17 11:55:00,2025-11-17 14:35:00,160,CZ3219,南航,经济舱,充足,737,中型机,波音,2680,1,28
广州,合肥,2025-11-17,XIY,咸阳机场,HFE,新桥国际机场,2025-11-17 15:35:00,2025-11-17 17:25:00,110,CZ6305,南航,经济舱,充足,737,中型机,波音,2680,2,28
