poi_name,latitude,longitude,address,poi_type
中山陵景区,32.054508,118.854097,,attraction
明孝陵景区,32.051926,118.840463,,attraction
美龄宫,32.045458,118.846557,,attraction
南京夫子庙,32.020660,118.788899,,attraction
玄武湖景区,32.069455,118.812688,,attraction
老门东,32.011682,118.787631,,attraction
灵谷寺,32.055418,118.867942,,attraction
中国科学院紫金山天文台,32.064698,118.830719,,attraction
南京城墙台城景区,32.069455,118.812688,,attraction
雨花台烈士陵园,31.998425,118.780177,,attraction
美庐餐厅(四方城店),32.049053,118.850510,,restaurant
南京东郊国宾馆·稻香村零点餐厅,32.058352,118.847527,,restaurant
晶丽海鲜自助餐厅,32.058378,118.847167,,restaurant
麦穗咖啡馆(餐厅),32.053088,118.840329,,restaurant
益生园餐厅,32.041985,118.849227,,restaurant
宽渡酒店(宽渡·翡翠花园餐厅),32.043804,118.840376,,restaurant
古相机·花园餐厅,32.042471,118.841831,,restaurant
前线大院芳华文化主题餐厅,32.042886,118.840991,,restaurant
长颈鹿茶餐厅(君临紫金商业街店),32.037885,118.850974,,restaurant
金杏仁餐厅,32.037985,118.850289,,restaurant
南京泊金花间堂·琵琶山居酒店·花间食餐厅,32.053020,118.826593,,restaurant
醺·花园餐厅(紫金坊广场店),32.040970,118.834915,,restaurant
宽渡·琵琶湖餐厅,32.052922,118.826357,,restaurant
谧径爱丽丝花园餐厅 MJ secret wonderland,32.038346,118.840115,,restaurant
西来顺(小卫街总店),32.036269,118.853232,,restaurant
百柳苑餐厅,32.041811,118.878425,,restaurant
忆莼餐厅(南京博物院店),32.039269,118.825427,,restaurant
熊猫餐馆,32.043422,118.824293,,restaurant
真睦空间茶餐厅,32.038720,118.822091,,restaurant
太哼冰室茶餐厅(清溪路店),32.044629,118.822917,,restaurant
御苑宾馆-中餐厅,32.034991,118.816403,,restaurant
晚晴楼美食轩,32.020352,118.789761,,restaurant
正兴餐厅,32.020275,118.790175,,restaurant
老宋记捞汁小海鲜,32.021861,118.789212,,restaurant
天圆楼真江南时尚餐厅(夫子庙店),32.019013,118.790272,,restaurant
十壹景观露台餐吧(夫子庙步行街店),32.021395,118.791283,,restaurant
天丰楼餐厅,32.020696,118.786196,,restaurant
永和园酒楼,32.022689,118.787481,,restaurant
夜泊秦淮君亭酒店餐厅(大戏院店),32.021996,118.791824,,restaurant
永盛利茶餐厅(夫子庙店),32.023204,118.787265,,restaurant
贝拉厨房牛排不限量餐厅(茂业天地店),32.022530,118.786194,,restaurant
NEW ARC落日餐厅(玄武湖金陵STYLE店),32.066600,118.813012,,restaurant
方苑·湖景宴(玄武湖店),32.068443,118.808893,,restaurant
金陵之星大酒店-中餐厅,32.072880,118.812323,,restaurant
泓小满Bistro·南京特色小馆,32.065951,118.813648,,restaurant
夏提乐客西域餐厅(金陵STYLE店),32.065844,118.813334,,restaurant
徐州印象餐厅,32.065749,118.812922,,restaurant
名轩中餐厅,32.066370,118.815739,,restaurant
丝绸之路新疆艾则孜烧烤餐厅(锁金店),32.073502,118.814071,,restaurant
周润发中餐厅,32.065167,118.813406,,restaurant
江南院餐厅(板仓街店),32.067685,118.817973,,restaurant
问柳菜馆(老门东店),32.011515,118.787387,,restaurant
蒋有记(老门东店),32.011774,118.786821,,restaurant
寻魏·金陵十二菜(老门东店),32.012241,118.787144,,restaurant
鸡鸣汤包(南京总店)南京菜,32.011940,118.786703,,restaurant
新贝乐意大利餐厅·窑炉披萨(老门东店),32.011064,118.786955,,restaurant
六朝松茶馆,32.010760,118.788191,,restaurant
南城燕归楼(老门东店),32.012681,118.788744,,restaurant
又见炊烟柴火馄饨爱心小吃店,32.011082,118.789613,,restaurant
自由的厨子·家庭料理(老门东店),32.014135,118.787506,,restaurant
芸舍餐厅,32.009595,118.785806,,restaurant
懒生活艺术餐厅,32.068502,118.820836,,restaurant
悦涧花园餐厅,32.053654,118.826412,,restaurant
丰和坊花园餐厅,32.058898,118.817225,,restaurant
琵琶屿湖畔绿色有机餐厅,32.054359,118.821680,,restaurant
南京林业大学-南大山公寓餐厅,32.075920,118.821336,,restaurant
世纪缘湖滨花园酒店·湖景轩中餐厅,32.064443,118.814406,,restaurant
能仁慢时光社区自选餐厅,31.998338,118.773660,,restaurant
晓伍餐馆(雨花西路),32.004719,118.778684,,restaurant
智慧餐厅,32.004300,118.773048,,restaurant
鲍记餐厅,32.005229,118.772592,,restaurant
凤阳餐馆,32.007525,118.774560,,restaurant
西兰卡普餐厅,31.997514,118.792254,,restaurant
南京苏城香餐厅,32.007026,118.787968,,restaurant
印象周二南京菜(1865创意园店),32.006777,118.788451,,restaurant
花锦堂·隐庐中餐厅,32.006899,118.789687,,restaurant
管家桥国仕达酒店餐厅,32.044801,118.783555,,restaurant
中心大酒店·阁敦湾自助餐厅,32.045307,118.783591,,restaurant
稻香中式自选时尚餐厅,32.071835,118.907625,,restaurant
军农餐厅(绿地云都会店),32.070438,118.907057,,restaurant
禾生精选自助餐厅(紫东店),32.079605,118.908493,,restaurant
晨芯餐馆,31.832674,118.838708,,restaurant
鲜乐湾餐馆(欣旺花苑东区店),31.838331,118.845945,,restaurant
春扬餐厅(暂停营业),31.838785,118.836462,,restaurant
辣当家时尚精品餐厅,32.031203,118.813635,,restaurant
南京金茂威斯汀大酒店·湖影中餐厅(金茂广场店),32.072040,118.782920,,restaurant
南京威斯汀大酒店(知味西餐厅),32.072126,118.783062,,restaurant
锦蝶轩中餐厅,32.070971,118.783734,,restaurant
亚朵酒店(武定门地铁站店)-中餐厅,32.012855,118.793714,,restaurant
邂江南创意餐厅,32.013350,118.793686,,restaurant
绿叶子中式餐厅(中国节能环保产业园店),31.916459,118.821636,,restaurant
极致餐厅,31.919761,118.821130,,restaurant
蚝阁.海鲜烧烤餐厅(九龙湖店),31.909693,118.827208,,restaurant
豪客来牛排(南京秦淮曙光天地餐厅),32.016973,118.788631,,restaurant
万米蔬禾自选餐厅(南京小市店),32.095363,118.788980,,restaurant
太小餐馆,32.092040,118.789140,,restaurant
晚嘉餐厅小川菜(南京商厦店),32.091151,118.784717,,restaurant
禾生精选自助餐厅,31.971475,118.872275,,restaurant
园区餐厅超市,31.771798,118.832410,,restaurant
南京仙林大学城希尔顿欢朋酒店·餐厅,32.095175,118.922675,,restaurant
