origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
贵阳,桂林,2025-11-12,KQW,贵阳北站,GEZ,桂林西站,2025-11-12 11:02:00,2025-11-12 12:52:00,110,G2935,高铁,一等座,充足,271,1,364
贵阳,桂林,2025-11-12,KQW,贵阳北站,GEZ,桂林西站,2025-11-12 18:34:00,2025-11-12 20:45:00,131,G2271,高铁,二等座,充足,154,1,304
贵阳,桂林,2025-11-12,KQW,贵阳北站,KEW,贵阳东站,2025-11-12 15:22:00,2025-11-12 15:32:00,10,S5425,城际,二等座,充足,187,1,362
贵阳,桂林,2025-11-12,KEW,贵阳东站,GLZ,桂林站,2025-11-12 16:04:00,2025-11-12 18:23:00,139,G3739,高铁,二等座,充足,187,2,362
贵阳,桂林,2025-11-12,FVW,龙洞堡站,KJW,都匀东站,2025-11-12 12:21:00,2025-11-12 12:52:00,31,D1835,动车,二等座,充足,151,1,320
贵阳,桂林,2025-11-12,KJW,都匀东站,GBZ,桂林北站,2025-11-12 13:24:00,2025-11-12 14:56:00,92,D1791,动车,二等座,充足,151,2,320
贵阳,桂林,2025-11-12,KEW,贵阳东站,GEZ,桂林西站,2025-11-12 10:58:00,2025-11-12 12:38:00,100,G319,高铁,二等座,充足,183,1,301
贵阳,桂林,2025-11-12,KQW,贵阳北站,GEZ,桂林西站,2025-11-12 06:21:00,2025-11-12 08:42:00,141,D1851,动车,一等座,充足,636,1,287
贵阳,桂林,2025-11-12,KEW,贵阳东站,KNW,从江站,2025-11-12 15:47:00,2025-11-12 17:13:00,86,G2239,高铁,二等座,充足,168,1,346
贵阳,桂林,2025-11-12,KNW,从江站,GEZ,桂林西站,2025-11-12 17:49:00,2025-11-12 18:27:00,38,G2263,高铁,二等座,充足,168,2,346
贵阳,桂林,2025-11-12,FVW,龙洞堡站,KJW,都匀东站,2025-11-12 09:07:00,2025-11-12 09:41:00,34,G3575,高铁,二等座,充足,165,1,354
贵阳,桂林,2025-11-12,KJW,都匀东站,GLZ,桂林站,2025-11-12 10:14:00,2025-11-12 12:07:00,113,D3575,动车,二等座,充足,165,2,354
贵阳,桂林,2025-11-12,KEW,贵阳东站,GEZ,桂林西站,2025-11-12 15:21:00,2025-11-12 17:08:00,107,G3713,高铁,二等座,充足,172,1,298
贵阳,桂林,2025-11-12,FVW,龙洞堡站,GEZ,桂林西站,2025-11-12 17:31:00,2025-11-12 20:06:00,155,D1845,动车,二等座,充足,146,1,314
桂林,贵阳,2025-11-13,GEZ,桂林西站,KQW,贵阳北站,2025-11-13 15:35:00,2025-11-13 17:49:00,134,G2272,高铁,二等座,充足,181,1,423
桂林,贵阳,2025-11-13,GBZ,桂林北站,FVW,龙洞堡站,2025-11-13 11:42:00,2025-11-13 13:54:00,132,G4722,高铁,二等座,充足,167,1,394
桂林,贵阳,2025-11-13,GBZ,桂林北站,KEW,贵阳东站,2025-11-13 16:08:00,2025-11-13 19:02:00,174,D1794,动车,一等座,充足,655,1,407
桂林,贵阳,2025-11-13,GBZ,桂林北站,FVW,龙洞堡站,2025-11-13 16:08:00,2025-11-13 18:42:00,154,D1794,动车,一等座,充足,655,1,382
桂林,贵阳,2025-11-13,GBZ,桂林北站,KJW,都匀东站,2025-11-13 17:06:00,2025-11-13 19:02:00,116,D3576,动车,二等座,充足,153,1,406
桂林,贵阳,2025-11-13,KJW,都匀东站,KQW,贵阳北站,2025-11-13 19:25:00,2025-11-13 20:07:00,42,G2936,高铁,二等座,充足,153,2,406
桂林,贵阳,2025-11-13,GEZ,桂林西站,KEW,贵阳东站,2025-11-13 14:10:00,2025-11-13 16:32:00,142,D1814,动车,二等座,充足,165,1,402
桂林,贵阳,2025-11-13,GEZ,桂林西站,KEW,贵阳东站,2025-11-13 13:41:00,2025-11-13 16:12:00,151,D1826,动车,二等座,充足,153,1,386
桂林,贵阳,2025-11-13,GBZ,桂林北站,KEW,贵阳东站,2025-11-13 11:05:00,2025-11-13 13:05:00,120,G3740,高铁,二等座,充足,186,1,415
桂林,贵阳,2025-11-13,GBZ,桂林北站,KJW,都匀东站,2025-11-13 11:05:00,2025-11-13 12:24:00,79,G3740,高铁,二等座,充足,177,1,420
桂林,贵阳,2025-11-13,KJW,都匀东站,FVW,龙洞堡站,2025-11-13 12:57:00,2025-11-13 13:27:00,30,G3750,高铁,二等座,充足,177,2,420
桂林,贵阳,2025-11-13,GEZ,桂林西站,KEW,贵阳东站,2025-11-13 15:28:00,2025-11-13 17:13:00,105,G3728,高铁,二等座,充足,172,1,388
