origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
上海,恩施,2025-11-12,SHH,上海站,ESN,恩施站,2025-11-12 07:23:00,2025-11-12 16:21:00,538,D3056,动车,二等座,充足,489,1,28
上海,恩施,2025-11-12,AOH,上海虹桥站,ESN,恩施站,2025-11-12 07:02:00,2025-11-12 16:42:00,580,D3072,动车,二等座,充足,440.5,1,24
上海,恩施,2025-11-12,EGH,金山北站,ESN,恩施站,2025-11-12 07:09:00,2025-11-12 17:24:00,615,D2212,动车,二等座,充足,505,1,36
上海,恩施,2025-11-12,IMH,上海松江站,ESN,恩施站,2025-11-12 07:20:00,2025-11-12 17:24:00,604,D2212,动车,二等座,充足,500,1,35
上海,恩施,2025-11-12,SHH,上海站,ESN,恩施站,2025-11-12 09:30:00,2025-11-12 17:42:00,492,D956,动车,二等座,充足,489,1,23
上海,恩施,2025-11-12,SNH,上海南站,ESN,恩施站,2025-11-12 07:01:00,2025-11-12 19:12:00,731,D2216,动车,二等座,充足,580,1,37
上海,恩施,2025-11-12,AOH,上海虹桥站,HKN,汉口站,2025-11-12 11:40:00,2025-11-12 15:46:00,246,G1724,高铁,二等座,充足,536,1,32
上海,恩施,2025-11-12,HKN,汉口站,ESN,恩施站,2025-11-12 16:07:00,2025-11-12 19:49:00,222,D2377,动车,二等座,充足,536,2,32
上海,恩施,2025-11-12,AOH,上海虹桥站,NKH,南京南站,2025-11-12 10:00:00,2025-11-12 10:59:00,59,G10,高铁,无座,充足,536,1,29
上海,恩施,2025-11-12,NKH,南京南站,ESN,恩施站,2025-11-12 11:26:00,2025-11-12 17:42:00,376,D957,动车,二等座,充足,536,2,29
上海,恩施,2025-11-12,AOH,上海虹桥站,NKH,南京南站,2025-11-12 08:10:00,2025-11-12 09:34:00,84,G1952,高铁,无座,充足,509,1,27
上海,恩施,2025-11-12,NKH,南京南站,ESN,恩施站,2025-11-12 10:14:00,2025-11-12 16:31:00,377,D953,动车,二等座,充足,509,2,27
上海,恩施,2025-11-12,SHH,上海站,NKH,南京南站,2025-11-12 07:00:00,2025-11-12 08:11:00,71,G2,高铁,二等座,充足,541,1,33
上海,恩施,2025-11-12,NKH,南京南站,ESN,恩施站,2025-11-12 08:37:00,2025-11-12 15:17:00,400,D353,动车,二等座,充足,541,2,33
恩施,上海,2025-11-15,ESN,恩施站,AOH,上海虹桥站,2025-11-15 12:55:00,2025-11-15 22:21:00,566,D354,动车,二等座,充足,489,1,49
恩施,上海,2025-11-15,ESN,恩施站,WXH,无锡站,2025-11-15 10:06:00,2025-11-15 17:32:00,446,D958,动车,二等座,充足,512,1,45
恩施,上海,2025-11-15,WXH,无锡站,AOH,上海虹桥站,2025-11-15 17:49:00,2025-11-15 18:44:00,55,G7535,高铁,二等座,充足,512,2,45
恩施,上海,2025-11-15,ESN,恩施站,SNH,上海南站,2025-11-15 09:35:00,2025-11-15 19:49:00,614,D2214,动车,二等座,充足,496,1,54
恩施,上海,2025-11-15,ESN,恩施站,SHH,上海站,2025-11-15 12:10:00,2025-11-15 20:21:00,491,D954,动车,二等座,充足,489,1,38
恩施,上海,2025-11-15,ESN,恩施站,KNH,昆山南站,2025-11-15 09:01:00,2025-11-15 17:59:00,538,D3074,动车,二等座,充足,446.5,1,43
恩施,上海,2025-11-15,KNH,昆山南站,SHH,上海站,2025-11-15 18:18:00,2025-11-15 18:36:00,18,G7243,高铁,二等座,充足,446.5,2,43
恩施,上海,2025-11-15,ESN,恩施站,ENH,合肥南站,2025-11-15 13:06:00,2025-11-15 19:09:00,363,D2208,动车,二等座,充足,506,1,48
恩施,上海,2025-11-15,ENH,合肥南站,SNH,上海南站,2025-11-15 19:40:00,2025-11-15 22:09:00,149,C3021,城际,二等座,充足,506,2,48
恩施,上海,2025-11-15,ESN,恩施站,NKH,南京南站,2025-11-15 09:01:00,2025-11-15 16:12:00,431,D3074,动车,二等座,充足,503.5,1,42
恩施,上海,2025-11-15,NKH,南京南站,SHH,上海站,2025-11-15 16:32:00,2025-11-15 17:35:00,63,G13,高铁,二等座,充足,503.5,2,42
恩施,上海,2025-11-15,ESN,恩施站,ENH,合肥南站,2025-11-15 13:11:00,2025-11-15 19:24:00,373,D2374,动车,二等座,充足,496,1,50
恩施,上海,2025-11-15,ENH,合肥南站,SNH,上海南站,2025-11-15 19:48:00,2025-11-15 22:32:00,164,C3029,城际,二等座,充足,496,2,50
恩施,上海,2025-11-15,ESN,恩施站,SHH,上海站,2025-11-15 11:17:00,2025-11-15 21:19:00,602,D3058,动车,二等座,充足,489,1,51
恩施,上海,2025-11-15,ESN,恩施站,SHH,上海站,2025-11-15 10:06:00,2025-11-15 18:25:00,499,D958,动车,二等座,充足,489,1,39
