origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
成都,南昌,2025-11-12,ICW,成都东站,NXG,南昌西站,2025-11-12 07:16:00,2025-11-12 16:44:00,568,G1755,高铁,二等座,充足,765.0,1,48
成都,南昌,2025-11-12,ICW,成都东站,WHN,武汉站,2025-11-12 10:50:00,2025-11-12 20:22:00,572,D368,动车,二等座,充足,510.0,1,40
成都,南昌,2025-11-12,WHN,武汉站,NXG,南昌西站,2025-11-12 20:54:00,2025-11-12 22:53:00,119,G895,高铁,二等座,充足,510.0,2,40
成都,南昌,2025-11-12,CNW,成都南站,KQW,贵阳北站,2025-11-12 06:31:00,2025-11-12 09:55:00,204,D5151,动车,无座,充足,748.0,1,41
成都,南昌,2025-11-12,KQW,贵阳北站,NXG,南昌西站,2025-11-12 10:25:00,2025-11-12 15:15:00,290,G1616,高铁,二等座,充足,748.0,2,41
成都,南昌,2025-11-12,ICW,成都东站,NXG,南昌西站,2025-11-12 06:24:00,2025-11-12 18:28:00,724,D2244,动车,二等座,充足,497.0,1,34
成都,南昌,2025-11-12,ICW,成都东站,NCG,南昌站,2025-11-12 09:17:00,2025-11-12 21:11:00,714,D2238,动车,二等座,充足,508.0,1,37
成都,南昌,2025-11-12,ICW,成都东站,KEW,贵阳东站,2025-11-12 07:39:00,2025-11-12 10:46:00,187,G3705,高铁,无座,充足,1075.5,1,54
成都,南昌,2025-11-12,KEW,贵阳东站,NXG,南昌西站,2025-11-12 11:23:00,2025-11-12 15:30:00,247,G462,高铁,一等座,充足,1075.5,2,54
成都,南昌,2025-11-12,ICW,成都东站,NXG,南昌西站,2025-11-12 06:45:00,2025-11-12 15:44:00,539,G2371,高铁,二等座,充足,748.0,1,42
成都,南昌,2025-11-12,ICW,成都东站,NXG,南昌西站,2025-11-12 10:20:00,2025-11-12 20:53:00,633,G2321,高铁,二等座,充足,848.5,1,53
成都,南昌,2025-11-12,ICW,成都东站,CUW,重庆北站,2025-11-12 06:19:00,2025-11-12 08:19:00,120,D5128,动车,无座,充足,508.0,1,33
成都,南昌,2025-11-12,CUW,重庆北站,NCG,南昌站,2025-11-12 08:49:00,2025-11-12 18:07:00,558,D2228,动车,二等座,充足,508.0,2,33
成都,南昌,2025-11-12,ICW,成都东站,CUW,重庆北站,2025-11-12 06:50:00,2025-11-12 08:17:00,87,G8701,高铁,无座,充足,565.5,1,36
成都,南昌,2025-11-12,CUW,重庆北站,NCG,南昌站,2025-11-12 08:49:00,2025-11-12 18:07:00,558,D2228,动车,二等座,充足,565.5,2,36
南昌,成都,2025-11-17,NXG,南昌西站,ICW,成都东站,2025-11-17 08:22:00,2025-11-17 18:25:00,603,G2319,高铁,二等座,充足,848.5,1,83
南昌,成都,2025-11-17,NXG,南昌西站,KEW,贵阳东站,2025-11-17 12:15:00,2025-11-17 17:22:00,307,G2307,高铁,二等座,充足,774.0,1,82
南昌,成都,2025-11-17,KEW,贵阳东站,CNW,成都南站,2025-11-17 18:00:00,2025-11-17 21:12:00,192,D1796,动车,二等座,充足,774.0,2,82
南昌,成都,2025-11-17,NXG,南昌西站,ICW,成都东站,2025-11-17 12:03:00,2025-11-17 19:35:00,452,G461,高铁,二等座,充足,777.0,1,76
南昌,成都,2025-11-17,NXG,南昌西站,ESN,恩施站,2025-11-17 07:51:00,2025-11-17 14:45:00,414,D3252,动车,二等座,充足,497.0,1,59
南昌,成都,2025-11-17,ESN,恩施站,ICW,成都东站,2025-11-17 15:01:00,2025-11-17 19:43:00,282,D3077,动车,二等座,充足,497.0,2,59
南昌,成都,2025-11-17,NXG,南昌西站,CXW,重庆西站,2025-11-17 14:45:00,2025-11-17 20:55:00,370,G473,高铁,二等座,充足,765.0,1,74
南昌,成都,2025-11-17,CXW,重庆西站,ICW,成都东站,2025-11-17 21:14:00,2025-11-17 22:36:00,82,G1984,高铁,二等座,充足,765.0,2,74
南昌,成都,2025-11-17,NXG,南昌西站,ICW,成都东站,2025-11-17 11:31:00,2025-11-17 20:44:00,553,G2189,高铁,二等座,充足,762.0,1,81
南昌,成都,2025-11-17,NUG,南昌东站,ICW,成都东站,2025-11-17 07:46:00,2025-11-17 20:45:00,779,D2236,动车,二等座,充足,520.5,1,69
南昌,成都,2025-11-17,NXG,南昌西站,ICW,成都东站,2025-11-17 13:03:00,2025-11-17 21:53:00,530,G2279,高铁,二等座,充足,747.0,1,78
南昌,成都,2025-11-17,NCG,南昌站,CUW,重庆北站,2025-11-17 08:49:00,2025-11-17 18:44:00,595,D2236,动车,二等座,充足,572.5,1,70
南昌,成都,2025-11-17,CUW,重庆北站,ICW,成都东站,2025-11-17 19:01:00,2025-11-17 20:36:00,95,G3480,高铁,二等座,充足,572.5,2,70
南昌,成都,2025-11-17,NXG,南昌西站,KEW,贵阳东站,2025-11-17 14:45:00,2025-11-17 18:50:00,245,G473,高铁,二等座,充足,748.0,1,72
南昌,成都,2025-11-17,KEW,贵阳东站,ICW,成都东站,2025-11-17 19:08:00,2025-11-17 22:29:00,201,G2974,高铁,二等座,充足,748.0,2,72
