restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
和谐餐馆,恩施,30.302475,109.474325,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,3.7,必吃榜top10;线上取号排队
土家田氏餐馆,恩施,30.301495,109.475002,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,3.8,户外座位
洪润茶餐厅(土家家常菜),恩施,30.300249,109.475847,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,4.0,生日套餐服务
臻好餐馆(广银翡翠城二期西园小区店),恩施,30.301746,109.467255,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,4.0,有等位区
黄鹤楼土家腊肉餐馆,恩施,30.296477,109.476872,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,2.0,必吃榜top10
老婆婆餐馆,恩施,30.296007,109.476872,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,3.9,户外座位
元元餐馆,恩施,30.295951,109.476794,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,3.5,户外座位;线上取号排队
土王府中国土司文化主题餐厅,恩施,30.298196,109.479754,83.0,餐饮服务;中餐厅;中餐厅,09:30,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,4.5,必吃榜top10
717腊肉餐馆,恩施,30.302513,109.480335,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,4.3,生日套餐服务;线上取号排队
丁厨·五味餐厅,恩施,30.295675,109.477742,100.0,餐饮服务;中餐厅;中餐厅,06:00,24:00,土司路商业街,"109.472098,30.301061",30.301061,109.472098,4.8,线上取号排队
茶店牛肉(女儿城店),恩施,30.271161,109.503462,63.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,4.1,必吃榜top10
曾家餐馆,恩施,30.273675,109.507075,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,4.0,生日套餐服务
胡妹餐馆,恩施,30.274041,109.506901,100.0,餐饮服务;中餐厅;中餐厅,07:30,20:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,4.3,必吃榜top10;有包间
土家胡同里餐馆,恩施,30.263287,109.498478,48.0,餐饮服务;中餐厅;中餐厅,08:00,20:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,3.8,户外座位
恩施市泊然餐馆,恩施,30.268702,109.493596,100.0,餐饮服务;中餐厅;湖北菜(鄂菜),10:00,20:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,3.6,生日套餐服务
墨宴餐厅(五峰山路店),恩施,30.266336,109.492670,92.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,4.4,有包间;线上取号排队
五味鱼餐厅(祥福雅居店),恩施,30.279996,109.504644,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,3.8,必吃榜top10;生日套餐服务
坡坡餐馆,恩施,30.280610,109.500242,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,3.6,户外座位
恩施市猛哥餐馆,恩施,30.274654,109.490203,23.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,土家女儿城,"109.502984,30.269545",30.269545,109.502984,4.5,必吃榜top10;线上取号排队
百姓餐馆(舞阳大道四巷店),恩施,30.274801,109.489956,100.0,餐饮服务;中餐厅;中餐厅,06:30,20:30,土家女儿城,"109.502984,30.269545",30.269545,109.502984,3.6,户外座位;线上取号排队
峡谷风味餐厅,恩施,30.409074,109.195105,53.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,云龙地缝,"109.190728,30.416873",30.416873,109.190728,4.0,户外座位
万悦居餐厅,恩施,30.409730,109.199168,100.0,餐饮服务;中餐厅;中餐厅,07:00,24:00,云龙地缝,"109.190728,30.416873",30.416873,109.190728,3.8,必吃榜top10;线上取号排队
云端观景餐厅(恩施大峡谷店),恩施,30.407840,109.197336,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,云龙地缝,"109.190728,30.416873",30.416873,109.190728,4.0,户外座位;线上取号排队
女儿村生态餐厅(大峡谷店),恩施,30.408202,109.197969,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,云龙地缝,"109.190728,30.416873",30.416873,109.190728,3.9,必吃榜top10;有等位区
土家摆手堂民俗文化餐厅,恩施,30.405769,109.196865,77.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,云龙地缝,"109.190728,30.416873",30.416873,109.190728,4.2,户外座位
女儿寨自助中餐厅(装修中),恩施,30.407398,109.193828,84.0,购物服务;便民商店/便利店;便民商店/便利店,11:00,21:00,云龙地缝,"109.190728,30.416873",30.416873,109.190728,3.7,有等位区;生日套餐服务
江上·悬崖餐厅,恩施,30.253119,109.482672,107.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,4.6,生日套餐服务
山野餐厅,恩施,30.256146,109.482183,100.0,餐饮服务;中餐厅;湖北菜(鄂菜),11:00,21:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,3.7,线上取号排队
龙坪钟家餐馆,恩施,30.256819,109.480458,100.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,3.6,户外座位;有等位区
酒福餐馆,恩施,30.258071,109.481492,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,4.2,必吃榜top10;有等位区
李家老字号餐馆,恩施,30.260273,109.478547,14.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,4.5,户外座位;有包间
康美家餐厅,恩施,30.256683,109.474471,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,3.8,有包间;生日套餐服务
佶食·文化·收藏餐厅,恩施,30.261797,109.485006,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,4.1,有等位区;生日套餐服务
周姐餐馆,恩施,30.261690,109.478517,100.0,餐饮服务;中餐厅;中餐厅,07:00,20:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,4.2,有等位区;生日套餐服务
黄老幺餐馆,恩施,30.262837,109.483806,100.0,餐饮服务;中餐厅;中餐厅,11:00,20:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,4.3,有包间
醉仙洞老婆婆餐馆,恩施,30.260411,109.474716,100.0,餐饮服务;中餐厅;综合酒楼,09:30,22:00,连珠塔,"109.482239,30.253647",30.253647,109.482239,4.1,必吃榜top10
真的餐馆(航空店),恩施,30.282743,109.479055,70.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,恩施市区休闲街道,"109.479000,30.283000",30.283000,109.479000,4.4,有包间
银河餐馆(银河大厦店),恩施,30.281706,109.479265,100.0,餐饮服务;中餐厅;中餐厅,07:00,21:00,恩施市区休闲街道,"109.479000,30.283000",30.283000,109.479000,3.9,有包间;生日套餐服务
渝万餐馆,恩施,30.282723,109.481027,100.0,餐饮服务;餐饮相关场所;餐饮相关,07:00,19:00,恩施市区休闲街道,"109.479000,30.283000",30.283000,109.479000,3.7,必吃榜top10;生日套餐服务
玖世号餐厅,恩施,30.282978,109.481798,66.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,恩施市区休闲街道,"109.479000,30.283000",30.283000,109.479000,4.5,生日套餐服务
玲玲餐馆(体育馆路店),恩施,30.283289,109.481846,45.0,餐饮服务;中餐厅;中餐厅,08:30,21:00,恩施市区休闲街道,"109.479000,30.283000",30.283000,109.479000,4.6,有等位区
