restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
汇都餐厅(汇都五一购物中心店),太原,37.862948,112.573198,100.0,餐饮服务;中餐厅;中餐厅,08:45,20:30,纯阳宫,"112.572122,37.862385",37.862385,112.572122,4.2,必吃榜top10
并州饭店·中餐厅,太原,37.859491,112.572068,63.0,餐饮服务;餐饮相关场所;餐饮相关,18:00,21:00,纯阳宫,"112.572122,37.862385",37.862385,112.572122,4.0,户外座位
港粤茶点·港式茶餐厅(太原五一路店),太原,37.864723,112.574410,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,纯阳宫,"112.572122,37.862385",37.862385,112.572122,3.9,生日套餐服务;线上取号排队
五爷叔煲仔饭&啫啫煲&砂锅粥,太原,37.865166,112.568681,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,纯阳宫,"112.572122,37.862385",37.862385,112.572122,4.4,有等位区;线上取号排队
火焰山涮锅烤肉一体式自助餐厅(柳巷店),太原,37.863879,112.567302,63.0,餐饮服务;中餐厅;火锅店,18:00,21:30,纯阳宫,"112.572122,37.862385",37.862385,112.572122,4.3,户外座位;线上取号排队
奈雪的茶(太原柳巷茂业店),太原,37.863448,112.567046,100.0,餐饮服务;冷饮店;冷饮店,10:00,22:00,纯阳宫,"112.572122,37.862385",37.862385,112.572122,4.4,必吃榜top10;有等位区
龙城风味餐厅,太原,37.858025,112.573825,73.0,餐饮服务;餐饮相关场所;餐饮相关,18:00,21:00,纯阳宫,"112.572122,37.862385",37.862385,112.572122,3.9,必吃榜top10;线上取号排队
韩屋村韩式料理餐厅(立达国际商城店),太原,37.866325,112.568175,38.0,餐饮服务;外国餐厅;韩国料理,10:00,21:30,纯阳宫,"112.572122,37.862385",37.862385,112.572122,4.4,生日套餐服务
湖滨国际大酒店-中餐厅,太原,37.859129,112.566920,146.0,餐饮服务;中餐厅;综合酒楼,17:30,21:00,纯阳宫,"112.572122,37.862385",37.862385,112.572122,4.0,必吃榜top10;户外座位
都说好餐厅社区食堂暖蜂驿站,太原,37.864146,112.565742,100.0,生活服务;生活服务场所;生活服务场所,11:00,21:00,纯阳宫,"112.572122,37.862385",37.862385,112.572122,3.4,必吃榜top10;有包间
