city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
厦门,菽庄花园,B0250043TN,中西合璧的海上花园，内有钢琴博物馆，景色优美。,历史文化,,24.439553,118.068954,4.7,08:00,18:00,,1.5,3.0,30.0
厦门,胡里山炮台,,清朝洋务运动产物，保存完好的海防要塞，可俯瞰海景。,历史文化,,24.425286,118.125370,4.6,08:00,18:00,,1.0,2.5,25.0
厦门,皓月园,B025003B1C,郑成功雕像所在地，海滨公园风光，民族英雄纪念地。,历史文化,,24.441099,118.075936,4.8,08:00,17:30,,0.5,2.0,10.0
厦门,厦门大学思明校区,B025003X94,中国最美大学校园之一，红砖绿瓦嘉庚建筑与现代校园完美融合。,历史文化,,24.436084,118.101683,4.7,全天开放,全天开放,周一,2.0,3.5,0.0
厦门,沙坡尾艺术西区,B0FFF6YYVV,厦门新兴文创聚集地，汇集艺术工作室、咖啡馆和潮流店铺。,艺术展览,,24.437609,118.087587,4.7,全天开放,全天开放,,2.0,3.5,0.0
厦门,黄厝海滩,B0FFGA8JPX,厦门本地人喜爱的天然海滩，沙质细腻，海水清澈，相对安静。,自然风光,,24.442614,118.161900,4.8,全天开放,全天开放,,1.0,2.5,0.0
厦门,鳌园,B02500UAQ0,陈嘉庚先生陵园，集纪念、园林、海景于一体的文化景观园。,历史文化,,24.565019,118.107443,4.6,08:00,17:30,,1.0,2.5,0.0
厦门,环岛路,,厦门海景大道，被誉为世界最美马拉松赛道，骑行观海首选。,自然风光,,24.425000,118.125000,4.5,全天开放,全天开放,,1.5,3.0,0.0
厦门,环岛南路,BZ86QA00FP,厦门最美海岸线，椰风海韵的骑行天堂和拍照圣地。,自然风光,,24.431470,118.142622,4.8,全天开放,全天开放,,1.0,2.5,0.0
厦门,白城沙滩,B0FFF0DUAW,厦门最受欢迎的城市沙滩，可观海景、日落，休闲放松。,自然风光,,24.432104,118.102892,4.7,全天开放,全天开放,,2.5,4.0,0.0
厦门,厦门园林博览苑,B0250043S7,汇集国内外园林艺术精华的大型公园，湿地生态丰富。,自然风光,,24.582621,118.073072,4.7,07:30,19:00,,1.5,3.0,0.0
厦门,观音山梦幻海岸沙滩,B0G25LW00P,现代化海滨度假区，沙滩设施完善，海景开阔壮丽。,自然风光,,24.490845,118.199438,4.4,全天开放,全天开放,,1.5,3.0,0.0
厦门,五缘湾湿地公园,B025004CUF,城市中的绿肺，观鸟赏花的生态公园，可远眺跨海大桥。,自然风光,,24.516071,118.178133,4.7,全天开放,全天开放,,1.0,2.5,0.0
厦门,钟鼓索道,B02500SK4B,厦门空中观光索道，连接万石植物园与钟鼓山，俯瞰城市全景。,自然风光,,24.452775,118.094162,4.7,08:30,17:30,,1.0,2.5,80.0
厦门,鼓浪屿钢琴博物馆,B025002ZSJ,全国唯一钢琴专题博物馆，收藏各国古钢琴，音乐之岛象征。,艺术展览,,24.438300,118.069799,4.7,全天开放,全天开放,,0.0,1.5,30.0
