poi_name,latitude,longitude,address,poi_type
洪崖洞民俗风貌区,29.562204,106.579027,,attraction
湖广会馆,29.557921,106.586915,,attraction
重庆中国三峡博物馆,29.562014,106.550513,,attraction
山城步道·建兴坡大梯道,29.551340,106.548454,,attraction
南山一棵树景区,29.545316,106.602505,,attraction
李子坝轻轨站,29.553340,106.538016,,attraction
重庆两江夜游,29.560000,106.580000,,attraction
八一路好吃街,29.556310,106.577448,,attraction
重庆美术馆,29.560017,106.576909,,attraction
重庆十八梯传统风貌区,29.551015,106.573042,,attraction
北步园老火锅(洪崖洞店),29.561089,106.578870,,restaurant
瓜西西火锅(洪崖洞店),29.561056,106.579061,,restaurant
今朝醉小酒馆(洪崖洞店),29.561251,106.578230,,restaurant
杨记隆府重庆江湖菜(解放碑总店),29.561053,106.578091,,restaurant
古木枫老火锅(洪崖洞店),29.560770,106.579150,,restaurant
莲姐火锅(洪崖洞店),29.561313,106.580333,,restaurant
丁孃孃火锅(洪崖洞店),29.562602,106.580798,,restaurant
陈婆婆火锅,29.561436,106.577164,,restaurant
北步园老火锅(洪崖洞戴家巷店),29.561223,106.577220,,restaurant
珮姐老火锅(洪崖洞店),29.561384,106.581577,,restaurant
隐这里花园餐厅(重百大楼店),29.556809,106.576425,,restaurant
鹅冠(解放碑英利店),29.555982,106.575355,,restaurant
英利大融城餐厅(英利国际金融中心店),29.555697,106.575618,,restaurant
纽玩餐厅(国泰店),29.558893,106.576121,,restaurant
广州超仁茶餐厅(国泰广场店),29.559065,106.576152,,restaurant
Bob Burger,29.550482,106.595027,,restaurant
饭江湖·江湖菜(湖广会馆店),29.557397,106.587080,,restaurant
九九豆花馆(解放碑步行街店),29.559132,106.584040,,restaurant
小聚家庭料理,29.555101,106.585600,,restaurant
SPEAKEASY花园餐厅,29.557825,106.582875,,restaurant
老码头餐馆重庆小面特色江湖菜,29.562890,106.587738,,restaurant
大米先生(来福士餐厅),29.562981,106.585820,,restaurant
鹿鸣云端餐厅,29.563207,106.586046,,restaurant
来福士第二餐厅(重庆来福士广场店),29.563225,106.588275,,restaurant
徐生记.楼外香中餐厅(解放碑复星国际店),29.560375,106.581225,,restaurant
福满家火锅,29.548696,106.573429,,restaurant
李子坝梁山鸡(公园店),29.551647,106.535731,,restaurant
重庆隐居鹅岭美术馆酒店·隐居观景餐厅,29.550875,106.538693,,restaurant
二厂老火锅(文创公园店),29.550769,106.540372,,restaurant
廖记餐馆(健康新居店),29.552250,106.541818,,restaurant
喜乐餐馆(长江一路),29.551440,106.543603,,restaurant
汪记餐馆(鹅岭正街),29.548097,106.536410,,restaurant
四妹餐馆(鹅岭山庄店),29.548024,106.536141,,restaurant
东运餐馆,29.551409,106.544207,,restaurant
红运餐馆(两路口店),29.551409,106.544207,,restaurant
娟娟餐馆(两路口店),29.551413,106.544232,,restaurant
鹤羽料理,29.573221,106.533461,,restaurant
豪客来牛排(重庆观音桥盈嘉餐厅),29.572855,106.533791,,restaurant
百姓餐馆(曾家岩隧道店),29.560680,106.551088,,restaurant
峡韵餐馆小面(人民村小区店),29.562897,106.552496,,restaurant
桃源餐馆,29.559479,106.549782,,restaurant
