restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
重庆餐馆(嘉华路店),泉州,24.703018,118.452352,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,安平桥,"118.448945,24.707569",24.707569,118.448945,4.0,有等位区
大拇指快餐厅(安平店),泉州,24.702140,118.451665,24.0,餐饮服务;快餐厅;快餐厅,08:00,21:00,安平桥,"118.448945,24.707569",24.707569,118.448945,4.1,有包间
川豫餐馆,泉州,24.701145,118.451819,100.0,餐饮服务;中餐厅;中餐厅,10:00,24:00,安平桥,"118.448945,24.707569",24.707569,118.448945,3.7,生日套餐服务
食味天快餐厅,泉州,24.701463,118.443982,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,安平桥,"118.448945,24.707569",24.707569,118.448945,4.1,生日套餐服务
安平茶餐厅,泉州,24.705692,118.457473,76.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,安平桥,"118.448945,24.707569",24.707569,118.448945,4.3,有等位区
商谊园快餐厅,泉州,24.706721,118.459936,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,安平桥,"118.448945,24.707569",24.707569,118.448945,4.0,户外座位;有等位区
聚贤快餐厅(海八龙大厦店),泉州,24.697803,118.451460,100.0,餐饮服务;快餐厅;快餐厅,09:00,22:00,安平桥,"118.448945,24.707569",24.707569,118.448945,4.0,生日套餐服务
禾三苗餐馆(侨成金沙城仁福苑店),泉州,24.708459,118.461820,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,安平桥,"118.448945,24.707569",24.707569,118.448945,4.0,生日套餐服务;线上取号排队
四院餐馆,泉州,24.702665,118.436896,100.0,餐饮服务;中餐厅;中餐厅,09:00,21:00,安平桥,"118.448945,24.707569",24.707569,118.448945,4.0,户外座位;线上取号排队
兄弟餐馆(捷宏·盛宴店),泉州,24.707549,118.463624,100.0,餐饮服务;中餐厅;中餐厅,08:30,22:00,安平桥,"118.448945,24.707569",24.707569,118.448945,3.6,必吃榜top10;线上取号排队
丽娜人生中西式音乐餐厅(泉州总店),泉州,24.894490,118.588141,100.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,天后宫,"118.588755,24.895235",24.895235,118.588755,4.1,户外座位
胜利餐馆,泉州,24.894445,118.587585,38.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,天后宫,"118.588755,24.895235",24.895235,118.588755,4.3,户外座位
自选快餐厅,泉州,24.897184,118.590875,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,天后宫,"118.588755,24.895235",24.895235,118.588755,3.4,线上取号排队
万家餐馆,泉州,24.895030,118.593372,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,天后宫,"118.588755,24.895235",24.895235,118.588755,3.8,有等位区
吉祥餐馆(灯福街店),泉州,24.891104,118.592805,50.0,餐饮服务;中餐厅;中餐厅,10:30,22:30,天后宫,"118.588755,24.895235",24.895235,118.588755,4.5,必吃榜top10
甄好呷自助称重快餐厅(大洋店),泉州,24.895851,118.594983,33.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,天后宫,"118.588755,24.895235",24.895235,118.588755,4.2,有等位区;生日套餐服务
艺荷园蔬食自助餐厅,泉州,24.900897,118.592886,29.0,餐饮服务;中餐厅;中餐厅|生活服务;生活服务场所;生活服务场所,17:00,20:30,天后宫,"118.588755,24.895235",24.895235,118.588755,4.6,必吃榜top10;有等位区
好成财牛排馆(涂门总店),泉州,24.901835,118.591758,100.0,餐饮服务;外国餐厅;牛扒店(扒房),10:00,20:30,天后宫,"118.588755,24.895235",24.895235,118.588755,4.3,生日套餐服务
新疆热河美食餐厅(泉州店),泉州,24.897409,118.596286,36.0,餐饮服务;餐饮相关场所;餐饮相关,11:30,02:00,天后宫,"118.588755,24.895235",24.895235,118.588755,4.5,生日套餐服务
闽南味餐厅(棋盘园店),泉州,24.900000,118.594903,59.0,餐饮服务;中餐厅;福建菜,10:30,24:00,天后宫,"118.588755,24.895235",24.895235,118.588755,4.2,有等位区;生日套餐服务
兄弟餐馆(前坂新村西区店),泉州,24.895574,118.596981,43.0,餐饮服务;中餐厅;中餐厅,10:30,01:30,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,4.4,有等位区
李先生音乐主题餐厅,泉州,24.674252,118.707382,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,3.8,必吃榜top10
三四芽饮品店,泉州,24.674252,118.707382,90.0,餐饮服务;中餐厅;福建菜|餐饮服务;冷饮店;冷饮店,11:00,21:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,3.8,必吃榜top10
海岛海鲜楼(黄金海岸店),泉州,24.674513,118.707283,50.0,餐饮服务;中餐厅;中餐厅,10:00,23:30,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,3.8,必吃榜top10
滨海海鲜馆,泉州,24.672361,118.702255,81.0,餐饮服务;中餐厅;海鲜酒楼,10:00,23:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,4.3,有包间
来甲快餐厅,泉州,24.683187,118.702781,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,3.8,线上取号排队
美誉美味餐厅,泉州,24.683232,118.701637,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,0.2,有包间
闽狮渔海鲜馆,泉州,24.685975,118.717825,70.0,餐饮服务;中餐厅;海鲜酒楼,08:00,24:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,4.0,有包间
沐光而来音乐餐饮吧(红塔湾店),泉州,24.685406,118.718791,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,3.9,必吃榜top10
玖号厨房海鲜酒楼(石狮十里黄金海岸红塔湾旅游区店),泉州,24.686294,118.717923,85.0,餐饮服务;中餐厅;海鲜酒楼,10:30,01:00,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,4.3,线上取号排队
海堤湾海鲜馆,泉州,24.686325,118.717903,100.0,餐饮服务;中餐厅;海鲜酒楼,11:00,23:45,石狮黄金海岸,"118.707192,24.673685",24.673685,118.707192,4.0,有包间;生日套餐服务
北水榭茶餐厅,泉州,24.928607,118.584494,41.0,餐饮服务;快餐厅;茶餐厅,08:00,23:30,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.1,线上取号排队
一都新农夫餐馆(新华小区建南花园店),泉州,24.925189,118.580905,60.0,餐饮服务;中餐厅;中餐厅,16:30,23:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.2,线上取号排队
老姨中餐厅(中骏西湖1号北区店),泉州,24.931942,118.577349,61.0,餐饮服务;中餐厅;中餐厅,18:00,21:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.0,生日套餐服务
好再来餐厅(中骏西湖1号北区店),泉州,24.931815,118.577244,41.0,餐饮服务;中餐厅;中餐厅,10:00,24:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.0,生日套餐服务
湖畔花园餐厅,泉州,24.934433,118.579499,66.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,3.8,户外座位
宝龙新华餐厅(泉州新华小区宝龙花园二期店),泉州,24.923299,118.581532,100.0,餐饮服务;中餐厅;中餐厅,10:00,24:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.2,有包间
泉州食味餐厅,泉州,24.924267,118.585372,10.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,3.9,有包间
星缘音乐吧,泉州,24.934758,118.584752,262.0,体育休闲服务;娱乐场所;KTV,11:00,21:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.0,有包间
福满轩餐厅,泉州,24.935483,118.578573,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.0,户外座位
经济餐馆,泉州,24.934823,118.575415,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,西湖公园,"118.581605,24.929148",24.929148,118.581605,4.2,户外座位;生日套餐服务
山林宏顺饭店(南安店),泉州,24.818444,118.418512,93.0,餐饮服务;餐饮相关场所;餐饮相关,09:00,22:00,蔡氏古民居建筑群,"118.413917,24.813513",24.813513,118.413917,3.9,有等位区
农家兄弟餐馆,泉州,24.806396,118.417117,100.0,餐饮服务;中餐厅;中餐厅,10:00,23:00,蔡氏古民居建筑群,"118.413917,24.813513",24.813513,118.413917,3.9,必吃榜top10
遵义餐馆,泉州,24.811787,118.423795,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,蔡氏古民居建筑群,"118.413917,24.813513",24.813513,118.413917,3.5,户外座位;生日套餐服务
零点音乐烧烤,泉州,24.803832,118.417346,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,蔡氏古民居建筑群,"118.413917,24.813513",24.813513,118.413917,3.8,有等位区
