origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
武汉,杭州,2025-11-12,HKN,汉口站,HGH,杭州东站,2025-11-12 06:43:00,2025-11-12 11:12:00,269,D2198,动车,二等座,充足,295,1,570
武汉,杭州,2025-11-12,WHN,武汉站,HGH,杭州东站,2025-11-12 09:10:00,2025-11-12 13:31:00,261,G584,高铁,二等座,充足,344,1,594
武汉,杭州,2025-11-12,WCN,武昌站,HZH,杭州站,2025-11-12 11:02:00,2025-11-12 21:47:00,645,K531,普快,硬座,充足,112,1,571
武汉,杭州,2025-11-12,HKN,汉口站,ECH,宣城站,2025-11-12 18:56:00,2025-11-12 22:10:00,194,G3264,高铁,二等座,充足,303,1,579
武汉,杭州,2025-11-12,ECH,宣城站,HGH,杭州东站,2025-11-12 22:26:00,2025-11-12 23:26:00,60,G1873,高铁,二等座,充足,303,2,579
武汉,杭州,2025-11-12,WHN,武汉站,HVU,杭州西站,2025-11-12 13:30:00,2025-11-12 18:37:00,307,G1445,高铁,二等座,充足,360,1,599
武汉,杭州,2025-11-12,WHN,武汉站,NKH,南京南站,2025-11-12 13:54:00,2025-11-12 16:32:00,158,G1444,高铁,二等座,充足,317,1,589
武汉,杭州,2025-11-12,NKH,南京南站,HVU,杭州西站,2025-11-12 17:03:00,2025-11-12 18:21:00,78,G593,高铁,二等座,充足,317,2,589
武汉,杭州,2025-11-12,WHN,武汉站,ENH,合肥南站,2025-11-12 13:54:00,2025-11-12 15:34:00,100,G1444,高铁,二等座,充足,327,1,578
武汉,杭州,2025-11-12,ENH,合肥南站,HGH,杭州东站,2025-11-12 15:49:00,2025-11-12 17:42:00,113,G1959,高铁,二等座,充足,327,2,578
武汉,杭州,2025-11-12,WHN,武汉站,HGH,杭州东站,2025-11-12 12:10:00,2025-11-12 16:07:00,237,G1792,高铁,二等座,充足,344,1,592
武汉,杭州,2025-11-12,WHN,武汉站,HVU,杭州西站,2025-11-12 13:54:00,2025-11-12 17:59:00,245,G1444,高铁,二等座,充足,326,1,586
武汉,杭州,2025-11-12,WHN,武汉站,HGH,杭州东站,2025-11-12 09:18:00,2025-11-12 14:35:00,317,G2351,高铁,二等座,充足,381,1,600
杭州,武汉,2025-11-14,HGH,杭州东站,UAH,六安站,2025-11-14 10:20:00,2025-11-14 13:14:00,174,D2246,动车,二等座,充足,296,1,614
杭州,武汉,2025-11-14,UAH,六安站,WHN,武汉站,2025-11-14 13:47:00,2025-11-14 15:16:00,89,G1427,高铁,二等座,充足,296,2,614
杭州,武汉,2025-11-14,HVU,杭州西站,HKN,汉口站,2025-11-14 16:13:00,2025-11-14 20:56:00,283,D2192,动车,二等座,充足,297,1,617
杭州,武汉,2025-11-14,XHH,杭州南站,WHN,武汉站,2025-11-14 18:25:00,2025-11-14 23:15:00,290,G2352,高铁,二等座,充足,390,1,636
杭州,武汉,2025-11-14,HGH,杭州东站,HKN,汉口站,2025-11-14 08:08:00,2025-11-14 12:44:00,276,D2222,动车,二等座,充足,295,1,605
杭州,武汉,2025-11-14,HVU,杭州西站,ENH,合肥南站,2025-11-14 06:20:00,2025-11-14 08:15:00,115,G7702,高铁,二等座,充足,286,1,602
杭州,武汉,2025-11-14,ENH,合肥南站,WHN,武汉站,2025-11-14 08:38:00,2025-11-14 10:43:00,125,G1787,高铁,二等座,充足,286,2,602
杭州,武汉,2025-11-14,HVU,杭州西站,WHN,武汉站,2025-11-14 11:36:00,2025-11-14 16:10:00,274,G1182,高铁,二等座,充足,334,1,623
杭州,武汉,2025-11-14,HVU,杭州西站,ENH,合肥南站,2025-11-14 15:57:00,2025-11-14 18:17:00,140,G7420,高铁,二等座,充足,328,1,626
杭州,武汉,2025-11-14,ENH,合肥南站,WHN,武汉站,2025-11-14 18:48:00,2025-11-14 20:29:00,101,G1729,高铁,二等座,充足,328,2,626
杭州,武汉,2025-11-14,HVU,杭州西站,HKN,汉口站,2025-11-14 15:33:00,2025-11-14 20:15:00,282,D2188,动车,二等座,充足,297,1,615
杭州,武汉,2025-11-14,HVU,杭州西站,HKN,汉口站,2025-11-14 07:34:00,2025-11-14 12:00:00,266,G3242,高铁,二等座,充足,304,1,607
杭州,武汉,2025-11-14,HVU,杭州西站,WHN,武汉站,2025-11-14 08:22:00,2025-11-14 13:03:00,281,G594,高铁,二等座,充足,325,1,620
