origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
珠海,上海,2025-11-12,ZUH,金湾机场,SHA,虹桥国际机场,2025-11-12 20:30:00,2025-11-12 22:35:00,125,MU8568,东航,经济舱,充足,737-800,中型机,波音,504,1,154
珠海,上海,2025-11-12,ZUH,金湾机场,SHA,虹桥国际机场,2025-11-12 21:45:00,2025-11-12 23:55:00,130,HO1156,吉祥,经济舱,充足,321,中型机,空客,400,1,146
珠海,上海,2025-11-12,ZUH,金湾机场,JJN,泉州晋江国际机场,2025-11-12 10:30:00,2025-11-12 11:50:00,80,MF8344,厦航,经济舱,充足,737,中型机,波音,400,1,165
珠海,上海,2025-11-12,JJN,泉州晋江国际机场,SHA,虹桥国际机场,2025-11-12 19:30:00,2025-11-12 21:05:00,95,MF8515,厦航,经济舱,充足,737,中型机,波音,400,2,165
珠海,上海,2025-11-12,ZUH,金湾机场,SHA,虹桥国际机场,2025-11-12 16:45:00,2025-11-12 18:50:00,125,G56469,华夏,头等舱,充足,737,中型机,波音,1570,1,158
珠海,上海,2025-11-12,ZUH,金湾机场,PVG,浦东国际机场,2025-11-12 20:00:00,2025-11-12 22:35:00,155,FM9358,上航,经济舱,充足,737-800,中型机,波音,433,1,148
珠海,上海,2025-11-12,ZUH,金湾机场,PVG,浦东国际机场,2025-11-12 15:45:00,2025-11-12 18:10:00,145,MU5392,东航,经济舱,充足,321,中型机,空客,550,1,155
珠海,上海,2025-11-12,ZUH,金湾机场,SHA,虹桥国际机场,2025-11-12 16:45:00,2025-11-12 18:50:00,125,CA4749,国航,经济舱,充足,737,中型机,波音,570,1,159
珠海,上海,2025-11-12,ZUH,金湾机场,PVG,浦东国际机场,2025-11-12 08:45:00,2025-11-12 11:05:00,140,3U1337,川航,经济舱,充足,737,中型机,波音,770,1,163
珠海,上海,2025-11-12,ZUH,金湾机场,SHA,虹桥国际机场,2025-11-12 20:30:00,2025-11-12 22:35:00,125,FM9362,上航,经济舱,充足,737-800,中型机,波音,494,1,153
珠海,上海,2025-11-12,ZUH,金湾机场,SHA,虹桥国际机场,2025-11-12 11:50:00,2025-11-12 14:05:00,135,G56513,华夏,经济舱,充足,737,中型机,波音,570,1,156
上海,珠海,2025-11-15,PVG,浦东国际机场,ZUH,金湾机场,2025-11-15 15:55:00,2025-11-15 18:55:00,180,MU8453,东航,头等舱,充足,737-800,中型机,波音,1550,1,180
上海,珠海,2025-11-15,SHA,虹桥国际机场,ZUH,金湾机场,2025-11-15 16:45:00,2025-11-15 19:20:00,155,MU8567,东航,经济舱,充足,737-800,中型机,波音,550,1,179
上海,珠海,2025-11-15,PVG,浦东国际机场,ZUH,金湾机场,2025-11-15 19:55:00,2025-11-15 22:50:00,175,HO7472,吉祥,经济舱,充足,737,中型机,波音,600,1,183
上海,珠海,2025-11-15,SHA,虹桥国际机场,ZUH,金湾机场,2025-11-15 08:20:00,2025-11-15 10:50:00,150,FM9359,上航,经济舱,充足,321,中型机,空客,1042,1,186
上海,珠海,2025-11-15,SHA,虹桥国际机场,ZUH,金湾机场,2025-11-15 19:55:00,2025-11-15 22:35:00,160,G56470,华夏,经济舱,充足,737,中型机,波音,520,1,174
上海,珠海,2025-11-15,PVG,浦东国际机场,ZUH,金湾机场,2025-11-15 15:55:00,2025-11-15 18:55:00,180,FM9357,上航,经济舱,充足,737-800,中型机,波音,537,1,178
上海,珠海,2025-11-15,PVG,浦东国际机场,ZUH,金湾机场,2025-11-15 12:10:00,2025-11-15 15:05:00,175,CZ3690,南航,经济舱,充足,737,中型机,波音,746,1,184
上海,珠海,2025-11-15,SHA,虹桥国际机场,ZUH,金湾机场,2025-11-15 16:45:00,2025-11-15 19:20:00,155,FM9361,上航,经济舱,充足,737-800,中型机,波音,542,1,177
上海,珠海,2025-11-15,SHA,虹桥国际机场,WUH,天河国际机场,2025-11-15 07:25:00,2025-11-15 09:30:00,125,MU2510,东航,经济舱,充足,737-800,中型机,波音,1252,1,193
上海,珠海,2025-11-15,WUH,天河国际机场,ZUH,金湾机场,2025-11-15 11:05:00,2025-11-15 12:55:00,110,SC7947,山航,经济舱,充足,737,中型机,波音,1252,2,193
上海,珠海,2025-11-15,SHA,虹桥国际机场,ZUH,金湾机场,2025-11-15 19:55:00,2025-11-15 22:35:00,160,CA4750,国航,经济舱,充足,737,中型机,波音,520,1,175
