city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
北京,锦江之星(北京回龙观东大街地铁站店),"北京昌平区科星西路与龙锦二街交叉口西南中顺大厦一层, 中国",40.086692,116.357209,2024,2,336,4.9,锦江之星
北京,如家-北京燕莎新源里店,北京市朝阳区新源西里中街12号。,39.947419,116.449834,2019,2,235,4.6,如家
北京,北京哈利波特奥里给民宿,北京通州自由筑-三期自由筑三期（详细地址请联系房东）,39.875934,116.697119,2020,3,258,4.9,
北京,桔子北京前门大街酒店,北京市西城区珠市口西大街131号,39.890300,116.392000,2019,3,625,4.7,桔子
北京,北京亦庄移动硅谷亚朵酒店,北京市亦庄经济技术开发区科谷二街6号院西门,39.785778,116.582448,2019,4,405,4.9,亚朵
北京,全季北京前门四合院酒店,北京东城区北芦草园胡同33号,39.894600,116.407000,2019,3,630,4.7,全季
北京,北京大兴机场万枫酒店,北京市大兴区苑景西二路6号院3号楼,39.525579,116.409947,2023,4,490,4.9,
北京,北京中关村永丰基地亚朵酒店,丰润中路5号院29号楼,40.081823,116.229852,2019,4,557,4.6,亚朵
北京,桔子北京天坛酒店,北京市丰台区蒲芳路9号院1号楼,39.866966,116.422194,2016,3,449,4.4,桔子
北京,华灯·自然之约酒店（朝阳大悦城青年路地铁站店）,北京朝阳区甘露园中街雅成三里天鹅湾南区二号楼底商106室,39.920372,116.523057,2025,3,408,4.8,
北京,如家-北京广安门内地铁站店,西城区广义街4号,39.892786,116.357856,2015,2,269,4.4,如家
北京,YUNIK-北京西站地铁站店,北京市丰台区莲花池东路126号A座,39.895953,116.312912,2024,3,626,4.8,
北京,北京水城一瓢私汤度假酒店,宏福大街康熙行宫向南20米,40.102522,116.371229,2023,5,3680,5.0,
北京,锦江之星（北京朝阳北路草房地铁站酒店）,北京市朝阳区常营回族乡草房地铁站东200米路南综合楼1号一层及二层,39.925024,116.619785,2024,2,354,4.7,锦江之星
北京,全季北京通州宋庄安贞医院酒店,北京市通州区宋庄镇小堡村徐宋路东47号,39.946800,116.724000,2023,3,394,4.9,全季
北京,北京欢乐谷景区地铁站亚朵酒店,北京市朝阳区金蝉北路弯里中心2号院甲1号楼,39.867065,116.501330,2025,4,587,4.5,亚朵
北京,北京玫瑰星月精选酒店(旧宫瀛海地铁站店),北京市大兴区瀛吉街8号院1号楼2层201、5号楼2层211（瀛海地铁站旁）,39.762948,116.450828,2018,3,232,4.4,
北京,全季北京亚运村鸟巢酒店,北京市朝阳区小营东路3号凯基伦大厦四层,39.993900,116.427000,2019,3,414,4.6,全季
北京,桔子北京天坛北门桥湾地铁站酒店,北京市东城区西晓市街38号,39.890800,116.408000,2017,3,657,4.8,桔子
北京,北京右安门西铁营地铁站亚朵酒店,福宜街5号院1号楼新时代国际中心A座,39.858132,116.354637,2021,4,653,4.5,亚朵
