city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
上海,上海世纪公园,B00154DUI6,上海最大的自然生态公园，四季景色宜人，适合休闲放松。,自然风光,,31.215725,121.552563,4.8,05:00,22:00,,1.5,3.0,0.0
上海,正大广场,B00155L44U,陆家嘴核心商业综合体，购物餐饮娱乐一体，俯瞰黄浦江景。,城市地标,,31.236752,121.499170,4.8,10:00,22:00,,1.0,2.5,0.0
上海,天主教上海教区徐家汇圣依纳爵主教座堂,B0H3TUK613,上海最大天主教堂，哥特式建筑典范，夜景灯光绚丽。,历史文化,,31.191164,121.436099,4.8,09:00,15:30,"周一,周日",0.5,2.0,0.0
上海,上海自然博物馆,B00156NVZG,以自然历史为主题的综合性博物馆，互动性强，适合亲子教育。,历史文化,,31.229167,121.451944,4.7,09:00,17:00,周一,2.5,4.0,30.0
上海,BFC外滩金融中心,B0015746XU,现代化商业综合体，汇集国际品牌和精品餐饮，夜景优美。,休闲体验,,31.226435,121.497809,4.8,10:00,22:00,,1.0,2.5,0.0
上海,上海之巅观光厅,B0FFHLLF0C,上海中心大厦118层观光厅，俯瞰浦江两岸城市全景。,城市地标,,31.233487,121.505317,4.6,08:30,22:00,,1.5,3.0,90.0
上海,浦东美术馆,B0FFLCKUTU,世界级美术馆，滨江绝佳位置，国际一流艺术展览，现代建筑典范。,艺术展览,,31.238115,121.496310,4.8,10:00,21:00,周一,1.5,3.0,0.0
上海,刘海粟美术馆,B0FFF9ZXZW,以刘海粟命名的专业美术馆，收藏展示现代中国美术作品。,艺术展览,,31.209504,121.419424,4.7,全天开放,全天开放,周一,1.5,3.0,0.0
上海,西岸美术馆,B0FFJGOAFY,与蓬皮杜中心合作的国际级美术馆，现代艺术展览丰富。,艺术展览,,31.167682,121.463841,4.8,11:00,18:00,周一,1.5,3.0,100.0
上海,上海博物馆（人民广场馆）,B001535BBC,中国古代艺术博物馆，收藏丰富的青铜器、陶瓷、书画等珍品。,历史文化,,31.228234,121.475497,4.6,09:00,17:00,周一,1.5,3.0,0.0
上海,安福路,B0IA3KDZMI,时尚文艺街区，精品店铺和创意空间密集。,休闲体验,,31.214156,121.444314,4.5,全天开放,全天开放,,1.5,3.0,0.0
上海,上海K11购物艺术中心,B00156EKCV,将购物与艺术相结合的创新商业空间，定期举办当代艺术展览。,艺术展览,,31.223433,121.473582,4.8,10:00,22:00,,1.5,3.0,0.0
上海,上海田子坊,B00155HO6Y,艺术创意园区，汇集画廊、手工艺店和特色咖啡厅。,艺术展览,,31.208197,121.468662,4.6,10:00,22:00,,1.0,2.5,0
上海,上海鲁迅公园,B00155KZKW,纪念文学家鲁迅的主题公园，环境清幽适合晨练散步。,历史文化,,31.271766,121.483535,4.8,05:00,21:00,,0.5,2.0,0
上海,上海环球金融中心观光厅,B00155IR0X,494米高空观景台，独特的开口设计，陆家嘴金融区核心建筑。,城市地标,,31.234415,121.507221,4.7,10:00,22:00,,0.5,2.0,180.0
上海,徐汇滨江绿地,B00156ZEPU,黄浦江西岸生态文化艺术带，融合自然景观与现代艺术装置，适合休闲漫步。,自然风光,,31.180766,121.463869,4.9,全天开放,全天开放,,2.0,3.5,0
上海,黄浦江游船,B00155QFFH,从水上欣赏外滩万国建筑群和陆家嘴现代天际线。,休闲体验,,31.227636,121.498369,4.5,10:00,21:00,,0.5,2.0,150.0
