poi_name,latitude,longitude,address,poi_type
黄浦江游船,31.227636,121.498369,,attraction
滨江大道,31.236700,121.495962,,attraction
上海中心大厦,31.233510,121.505366,,attraction
中华艺术宫,31.184338,121.494740,,attraction
天主教上海教区徐家汇圣依纳爵主教座堂,31.191164,121.436099,,attraction
安福路,31.214156,121.444314,,attraction
上海自然博物馆,31.229167,121.451944,,attraction
上海环球金融中心观光厅,31.234415,121.507221,,attraction
浦东美术馆,31.238115,121.496310,,attraction
上海K11购物艺术中心,31.223433,121.473582,,attraction
东发道茶冰厅(BFC外滩金融中心店),31.227591,121.497309,,restaurant
新荣记(BFC外滩金融中心店),31.227300,121.497666,,restaurant
上海滩餐厅(BFC外滩金融中心店),31.227219,121.497657,,restaurant
DA VITTORIO SHANGHAI,31.227327,121.497532,,restaurant
遇外滩(BFC外滩金融中心店),31.226455,121.498458,,restaurant
莆田PUTIEN(外滩金融中心店),31.226065,121.497799,,restaurant
MOON N BACK农场餐馆,31.225721,121.498254,,restaurant
上海外滩英迪格酒店·Quay江畔餐厅(中山东二路店),31.226183,121.500038,,restaurant
上海外滩英迪格酒店·恰餐厅,31.226125,121.500094,,restaurant
十六铺3号游船码头水上自助餐厅,31.225600,121.501144,,restaurant
The Cheesecake Factory芝乐坊餐厅(迪士尼小镇店),31.140558,121.660583,,restaurant
芽笼芽笼新加坡餐厅(迪士尼小镇店),31.139951,121.660858,,restaurant
新旺茶餐厅(迪士尼小镇店),31.140050,121.661448,,restaurant
卢米亚厨房,31.135460,121.666152,,restaurant
上海邻家美利亚酒店·花璃餐厅,31.133844,121.659198,,restaurant
东方明珠旋转餐厅,31.239881,121.499750,,restaurant
港丽餐厅(正大店),31.237186,121.499997,,restaurant
雨松·精致铁板料理(正大广场店),31.236939,121.499084,,restaurant
SPACELAB失重餐厅(上海正大广场店),31.236698,121.499532,,restaurant
eat n work(正大广场店),31.236524,121.498143,,restaurant
尚9·上海中心空中花园店,31.233622,121.505391,,restaurant
