origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 21:15:00,2025-11-12 23:55:00,160,3U1744,川航,经济舱,充足,737,中型机,波音,270,1,2
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 07:05:00,2025-11-12 09:25:00,140,MU5829,东航,经济舱,充足,737-800,中型机,波音,333,1,3
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 07:00:00,2025-11-12 09:35:00,155,CA5751,国航,经济舱,充足,737,中型机,波音,370,1,5
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 07:05:00,2025-11-12 09:25:00,140,G56794,华夏,经济舱,充足,737-800,中型机,波音,383,1,6
昆明,郑州,2025-11-12,KMG,长水机场,CTU,双流国际机场,2025-11-12 13:40:00,2025-11-12 15:10:00,90,CA4414,国航,经济舱,充足,319,中型机,空客,1408,1,14
昆明,郑州,2025-11-12,CTU,双流国际机场,CGO,新郑国际机场,2025-11-12 16:15:00,2025-11-12 18:20:00,125,CA4049,国航,经济舱,充足,319,中型机,空客,1408,2,14
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 16:10:00,2025-11-12 18:50:00,160,8L9507,海航｜祥鹏航空,经济舱,充足,737MAX,中型机,波音,330,1,7
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 12:40:00,2025-11-12 15:20:00,160,MF4311,厦航,经济舱,充足,737,中型机,波音,1149,1,10
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 19:20:00,2025-11-12 21:55:00,155,MU5576,东航,经济舱,充足,320,中型机,空客,302,1,4
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 15:25:00,2025-11-12 17:55:00,150,MU5789,东航,经济舱,充足,737,中型机,波音,393,1,8
昆明,郑州,2025-11-12,KMG,长水机场,CGO,新郑国际机场,2025-11-12 12:40:00,2025-11-12 15:20:00,160,CZ3492,南航,经济舱,充足,737,中型机,波音,1146,1,9
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 08:40:00,2025-11-15 11:35:00,175,CZ3491,南航,经济舱,充足,737,中型机,波音,869,1,20
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 19:50:00,2025-11-15 22:45:00,175,8L9508,海航｜祥鹏航空,经济舱,充足,737MAX,中型机,波音,506,1,16
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 15:00:00,2025-11-15 17:45:00,165,8L9510,海航｜祥鹏航空,经济舱,充足,737,中型机,波音,656,1,17
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 10:25:00,2025-11-15 13:10:00,165,MU5830,东航,经济舱,充足,737-800,中型机,波音,910,1,21
郑州,昆明,2025-11-15,CGO,新郑国际机场,TFU,天府机场,2025-11-15 12:30:00,2025-11-15 14:50:00,140,CZ6471,南航,经济舱,充足,737,中型机,波音,945,1,27
郑州,昆明,2025-11-15,TFU,天府机场,KMG,长水机场,2025-11-15 16:20:00,2025-11-15 17:45:00,85,8L9948,海航｜祥鹏航空,经济舱,充足,737-800,中型机,波音,945,2,27
郑州,昆明,2025-11-15,CGO,新郑国际机场,CKG,江北国际机场,2025-11-15 17:00:00,2025-11-15 18:55:00,115,3U8160,川航,经济舱,充足,320,中型机,空客,719,1,26
郑州,昆明,2025-11-15,CKG,江北国际机场,KMG,长水机场,2025-11-15 22:25:00,2025-11-15 23:55:00,90,MU9756,东航,经济舱,充足,737,中型机,波音,719,2,26
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 10:25:00,2025-11-15 13:10:00,165,G56795,华夏,经济舱,充足,737-800,中型机,波音,960,1,22
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 15:25:00,2025-11-15 18:15:00,170,MU5575,东航,经济舱,充足,320,中型机,空客,1190,1,23
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 08:40:00,2025-11-15 11:35:00,175,MF4310,厦航,经济舱,充足,737,中型机,波音,832,1,18
郑州,昆明,2025-11-15,CGO,新郑国际机场,KMG,长水机场,2025-11-15 19:05:00,2025-11-15 21:50:00,165,3U8238,川航,经济舱,充足,320,中型机,空客,822,1,19
