city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
厦门,全季厦门中山路酒店,厦门市思明南路291号,24.449200,118.084000,2019,3,330,4.7,全季
厦门,厦门磐基希尔顿酒店,嘉禾路199号，直通莲花路口地铁站，近明发商业广场、万象城,24.481923,118.120685,2019,5,610,4.6,希尔顿
厦门,厦门艾美酒店,南山冠军路7号,24.500407,118.093951,2010,5,569,4.6,
厦门,厦门同安源宿酒店,同安区观滨路 22 号,24.606716,118.137791,2021,5,566,4.8,万豪
厦门,安曼酒店(同安店),"厦门同安区吕厝一里1号, 中国",24.659410,118.162028,2024,4,230,4.5,
厦门,厦门X未来酒店（环岛路曾厝垵店）,曾厝垵北路158号,24.428037,118.123389,2023,5,457,4.6,
厦门,如家·neo-厦门火车站万象城湖滨东路地铁站店,厦门市思明区禾祥东路108号 ,24.471686,118.113870,2020,2,204,4.5,如家
厦门,汉庭厦门万象城酒店,厦门市思明区禾祥东路23号,24.470893,118.109590,2019,2,197,4.7,汉庭
厦门,稀岸轻奢公寓酒店(翔安马巷店),马巷街道巷西三里117号,24.671150,118.250059,2022,3,75,4.7,
厦门,汉庭厦门中山路步行街大同路酒店,福建省厦门思明区大同路280-308号,24.456940,118.080606,2016,2,179,4.5,汉庭
厦门,厦门百琪万怡酒店,高崎北路439号,24.553066,118.123449,2019,5,499,4.7,
厦门,厦门集美杏林湾希尔顿欢朋酒店,中国福建省厦门市集美区日东二路289号主楼,24.563904,118.034843,2023,5,568,4.7,希尔顿
厦门,厦门汉景华美达广场酒店,厦门市同安区梧侣路241号,24.689000,118.122030,2021,5,375,4.9,
厦门,厦门机场五缘湾亚朵酒店,钟岭路6号,24.530388,118.164650,2020,4,427,4.8,亚朵
厦门,厦门万丽酒店,同安区观滨路 66 号,24.608843,118.137612,2019,5,821,4.5,万豪
厦门,厦门牡丹国际大酒店,莲前西路568号（近明发商业广场、会展中心）。,24.477058,118.144844,2020,5,389,4.8,
厦门,厦门喜来登酒店,嘉禾路386-1号 ，临近SM城市广场二期,24.495081,118.128705,2006,5,695,4.5,
厦门,厦门同安城南希尔顿欢朋酒店,中国福建省厦门市同安区环城南路379号,24.715116,118.141664,2023,3,338,4.7,希尔顿
厦门,厦门仙岳公园南山路亚朵酒店,厦门市湖里区南山西路336号,24.502141,118.096675,2024,4,394,4.8,亚朵
